#{"t_start": 1764859560.172032, "env_id": "None"}
r,l,t
7.961081,198,2947.434717
6.226362,136,2951.371457
23.99959,101,2954.356282
3.301551,297,2963.679505
5.719449,128,2968.179313
4.723076,272,2977.480875
-8.132058,45,2978.878381
19.719068,209,2984.830196
25.464238,211,2990.420788
23.960521,103,2992.769294
24.097445,101,2995.205772
6.355618,116,2997.69858
3.079298,86,2999.644442
23.679181,101,3001.963922
3.997149,191,3006.129862
0.133209,252,3011.676251
11.172821,230,3016.477051
1.545199,88,3018.248295
16.323315,167,3021.743988
31.981164,355,3029.484147
25.021409,115,3032.210815
5.420991,110,3034.613852
-8.777994,29,3035.249647
-6.061878,79,3036.890308
-6.315169,49,3037.925484
2.77963,66,3039.311536
25.810259,238,3045.121902
29.390915,266,3051.686606
1.960949,209,3056.819866
29.450465,218,3063.022325
2.934993,66,3064.879183
-9.656229,138,3069.053746
30.017765,262,3077.635398
-6.784691,34,3078.547974
13.76184,221,3085.260997
3.111624,100,3088.338833
7.795848,199,3095.031188
3.825777,162,3100.45945
27.578408,267,3109.355112
3.829074,342,3118.539191
4.007409,91,3120.870158
9.762409,101,3123.602055
23.560941,136,3127.178683
3.072999,88,3129.169903
23.758094,104,3131.524134
3.860996,92,3133.65855
7.178964,130,3136.870681
3.68937,83,3138.9033
3.800988,93,3140.992065
5.759286,106,3143.229114
23.838094,101,3145.559992
6.480193,175,3149.247868
-9.230398,157,3152.581672
3.502767,93,3154.500494
-7.288682,16,3154.80558
24.031976,101,3156.978115
-2.410132,55,3158.278123
4.093258,345,3166.02459
3.544941,84,3167.982626
16.826385,302,3174.925475
3.231742,80,3177.175416
27.207421,254,3184.827124
27.026362,259,3191.418346
5.97788,166,3195.632421
3.336818,98,3198.186473
4.436657,90,3200.658315
23.948927,101,3203.290881
4.110101,114,3206.379361
0.964159,293,3215.393109
-8.595411,123,3219.042103
19.566192,118,3223.025555
-6.294151,63,3224.862921
5.087932,130,3229.625515
-9.203841,162,3234.72551
-9.981452,103,3238.820483
23.850459,165,3246.163721
9.828475,151,3251.216145
24.146278,227,3258.513232
2.544822,87,3260.775805
32.407202,358,3269.621013
24.181928,101,3271.904207
3.636385,221,3277.104916
-8.113435,63,3278.432753
-6.137807,42,3279.282137
3.68282,89,3281.15993
3.836185,98,3283.783775
4.295242,222,3288.419675
34.773784,388,3296.232543
5.619487,129,3298.640924
2.932076,76,3300.096496
-2.114784,227,3305.010439
1.720168,270,3310.559873
24.235907,106,3312.957772
4.986433,284,3319.129848
13.803409,160,3322.538251
4.070033,99,3324.858411
4.133433,100,3327.105767
23.976393,101,3329.389125
6.832037,130,3332.452166
5.983135,106,3335.162679
-5.103219,40,3336.100523
-3.005205,45,3337.090819
3.452903,97,3339.505295
4.493307,318,3347.232285
25.80188,233,3353.185215
27.010929,241,3359.657629
24.092539,101,3362.405392
12.535856,134,3366.837873
1.401903,213,3374.906819
-7.288275,27,3375.88263
6.913177,137,3380.776056
22.821817,188,3387.353198
6.439483,192,3392.687624
-0.807562,203,3398.3564
-2.215581,87,3400.41065
28.94955,291,3407.204369
3.919295,86,3409.039608
26.020998,217,3413.506885
8.221548,231,3418.303794
4.645223,99,3420.263152
4.081896,86,3422.108713
3.016704,100,3424.204062
12.033159,240,3428.986949
23.656601,101,3430.948298
26.481288,264,3436.091035
1.351667,221,3440.813201
11.564438,235,3445.595543
1.639032,72,3447.02351
4.671387,117,3449.472231
-5.338526,54,3450.673907
25.197641,330,3458.056047
23.944341,101,3460.508043
7.835562,419,3470.030087
7.339178,154,3473.592348
-6.938896,40,3474.514605
5.097347,201,3479.116564
-7.503569,9,3479.304473
29.125134,205,3484.578082
25.17022,216,3490.632848
27.065849,239,3497.379228
23.898702,101,3500.096242
-7.427511,40,3501.321497
-6.554929,55,3502.75082
5.435797,197,3508.275685
-2.727176,93,3510.892425
3.674846,94,3514.260033
-14.98182,122,3518.414253
8.521363,175,3523.972643
24.204936,101,3528.232333
25.484583,117,3531.481422
4.329656,136,3534.87249
24.144208,101,3537.420868
3.128719,84,3539.472671
4.909413,121,3542.174845
2.126395,77,3544.128977
3.985852,84,3546.008581
23.969635,101,3548.173039
4.193107,91,3550.183323
2.006125,308,3557.055251
9.26892,201,3561.473819
28.142202,256,3566.872733
3.772127,180,3570.479468
4.743586,361,3578.212119
-4.579365,58,3579.462905
21.153318,185,3585.461384
5.4967,111,3588.284354
4.882813,100,3590.404814
2.377993,293,3596.807683
5.117887,120,3599.374682
5.743828,116,3601.843033
6.999775,172,3606.076261
15.125726,124,3609.085132
4.276394,106,3611.527642
-0.602592,120,3614.458576
20.160671,190,3619.262825
11.889289,239,3625.362038
3.681384,87,3627.609825
4.139327,115,3630.565844
0.338514,134,3634.275044
