#{"t_start": 1764859560.1519425, "env_id": "None"}
r,l,t
-0.834874,306,829.293673
25.461026,500,845.534755
-10.985293,190,851.753696
17.441681,195,857.897404
-8.199747,178,863.801277
27.112769,162,869.012702
26.008669,453,883.870605
-5.863262,256,891.961977
-0.888806,153,897.069683
-5.332804,224,904.580084
2.715503,83,907.122952
2.010982,397,919.85571
-5.734624,242,927.746337
-7.730011,31,928.767036
-7.622984,173,934.353394
-5.368055,65,936.523747
-3.789168,173,942.028952
-0.648604,458,956.794841
-3.639963,155,961.728708
-8.366701,159,966.931187
-3.563984,220,973.926123
17.024322,201,980.467678
-12.37622,194,986.919105
1.906157,153,991.791067
10.898095,192,998.106923
6.264202,396,1010.730004
-7.128635,150,1015.486737
30.971058,404,1028.730291
-0.670551,224,1035.82638
3.195616,122,1039.82653
-6.152139,161,1044.975904
-5.69374,218,1052.033915
30.209688,500,1068.086426
2.760946,93,1071.163791
4.066796,79,1073.67292
-3.546529,168,1079.019017
-5.038859,292,1088.433856
13.362773,196,1094.723814
34.695603,468,1109.68583
-9.568177,155,1114.726093
2.148119,154,1119.605166
1.993463,237,1127.366301
-0.4857,271,1136.146589
-7.779903,143,1140.664702
4.829713,100,1143.923883
21.737047,500,1159.856573
0.262596,206,1166.547509
7.86566,184,1172.376434
-4.447338,222,1179.594014
4.954616,105,1182.926231
-13.454655,249,1191.116429
-9.617604,177,1196.828156
31.769629,491,1212.499085
-3.414692,347,1223.657931
33.465229,426,1237.287536
-0.52251,129,1243.446886
-10.031906,101,1249.861533
8.600534,159,1258.225489
6.232284,253,1271.772903
-0.705613,167,1279.823468
-4.838637,185,1287.838238
-1.521331,202,1294.872835
15.145493,215,1301.568528
-1.682795,185,1307.075357
5.047691,101,1308.861858
-3.593924,181,1311.881947
8.746603,151,1314.093462
19.277449,206,1317.150591
-0.046766,231,1320.444856
-8.042351,184,1323.299939
0.230088,232,1327.141397
9.506896,159,1329.951813
6.050855,186,1333.379722
1.183177,109,1335.422832
9.889978,153,1338.394489
32.643123,449,1346.798769
-0.61024,61,1348.090573
2.645187,151,1351.378246
7.133935,174,1354.759022
6.942157,178,1358.173362
24.161103,101,1359.950228
2.454355,167,1363.299252
3.791983,239,1367.736865
-7.242505,149,1370.416123
-10.100715,223,1374.353259
-2.019709,201,1378.180177
4.015505,223,1382.043862
1.27967,83,1383.690059
29.434388,412,1391.301392
-2.15692,50,1392.190572
4.271669,106,1394.039442
2.9922,74,1395.676506
24.451497,119,1397.964113
4.873396,97,1399.849703
0.227097,67,1401.210431
-3.5704,180,1405.008144
27.541072,195,1410.642497
1.490645,113,1412.727354
1.104088,56,1413.817239
-9.842945,126,1416.064933
0.94398,190,1419.550601
-4.46191,113,1421.552098
29.533224,422,1429.00387
1.86297,65,1430.144734
0.474082,114,1432.138094
-7.694874,150,1434.662007
-7.863349,2,1434.740767
-0.649177,260,1439.473537
-5.295431,246,1443.664178
-4.042484,176,1446.670249
-9.176454,73,1448.019663
4.525887,234,1452.311974
29.965738,302,1457.556397
26.682265,138,1460.050552
31.951377,417,1467.641752
3.550771,76,1469.085177
-2.854303,193,1472.586217
-4.29194,210,1476.258815
1.026365,120,1478.323958
0.275406,193,1481.819263
1.323409,257,1486.220634
4.827289,160,1489.208536
-6.438588,20,1489.562674
-8.368999,10,1489.737456
0.828748,316,1495.31406
24.199181,101,1497.326689
-1.324026,266,1502.224273
2.505197,97,1503.946762
-0.236812,277,1508.933872
19.788883,219,1512.890205
30.296529,252,1517.448785
11.693459,133,1519.804934
1.803938,189,1523.217138
5.742352,103,1525.046795
4.843059,133,1527.725386
24.16922,101,1529.548798
30.868931,250,1534.348619
31.469022,355,1540.489915
5.672545,147,1543.386726
-7.258035,15,1543.693563
6.56862,144,1546.298888
-2.40348,237,1550.687969
12.013742,173,1554.229414
31.052775,424,1562.106458
5.916629,143,1564.717456
10.582071,331,1570.787172
2.586927,252,1575.556993
34.609263,444,1583.655978
2.212882,201,1587.414358
32.168407,500,1596.242945
-1.441166,175,1599.426353
16.738279,131,1601.754119
3.270002,95,1603.496149
-0.102965,95,1605.219291
3.750947,71,1606.701539
12.742597,342,1613.289204
-7.486696,110,1615.3264
2.031515,225,1619.687002
24.217491,118,1621.743033
3.385372,103,1623.584707
7.90489,138,1626.140399
-5.418924,200,1629.60939
28.724746,500,1638.470332
8.95551,242,1642.64101
2.794293,241,1647.086423
-7.465177,196,1650.963808
8.280898,262,1655.91883
8.196859,130,1658.214013
0.201818,52,1659.123444
5.70346,116,1661.263963
5.817478,223,1665.364242
0.595432,63,1666.650657
-3.032496,239,1671.363153
2.284985,224,1675.723099
0.864551,200,1679.508871
-6.707299,55,1680.544897
9.2286,130,1682.838001
6.028166,197,1686.449829
4.456117,139,1688.926355
27.122022,209,1692.598528
3.723898,315,1698.608374
14.550347,315,1705.684165
0.630781,343,1713.002472
4.722879,106,1715.065682
1.616182,59,1716.18437
2.755436,87,1718.027097
30.010842,421,1743.985352
1.788173,214,1755.834429
6.690682,163,1764.772253
5.264697,119,1775.544558
7.70721,212,1784.634892
0.461461,217,1793.420236
-4.122217,96,1797.766904
27.868225,272,1807.051629
7.871159,127,1811.327515
1.46532,71,1813.44068
4.549233,115,1819.011955
-9.975468,139,1827.73292
3.942657,95,1834.766139
5.97017,107,1840.084036
-0.348823,78,1843.679325
1.740868,67,1846.466993
23.69026,101,1850.83224
2.809322,222,1863.917552
-2.85915,213,1877.859475
-7.507542,134,1887.054761
23.879209,101,1889.998718
-12.060085,129,1893.383522
-5.172188,237,1901.954417
2.166584,61,1913.698711
24.176111,104,1921.775467
1.460393,233,1935.313108
2.133734,68,1937.831676
1.093385,219,1949.862785
2.910091,151,1957.978651
4.225178,269,1980.110879
3.714191,102,1984.18994
2.004279,316,1996.623459
2.52112,279,2011.030189
23.758771,106,2014.674242
23.269327,230,2022.20082
4.635694,84,2025.103703
1.453373,220,2032.159639
0.49236,290,2042.133163
22.985677,101,2046.027354
25.488448,151,2051.734611
4.749626,109,2056.43875
6.447282,164,2062.797296
6.799782,309,2075.968521
-2.600743,47,2078.783434
2.642498,65,2081.058059
3.953201,261,2095.330187
10.564169,152,2107.89766
-0.858265,237,2123.234502
24.316199,101,2126.853272
2.299965,81,2133.652394
5.772363,105,2137.958669
4.453174,137,2142.96811
-6.911719,188,2155.321223
1.346734,202,2172.332233
1.864146,66,2176.740188
23.845257,101,2185.849364
-9.808967,146,2195.170097
-0.264697,76,2201.675756
24.023675,101,2210.274643
-7.654029,183,2226.282688
-6.952913,43,2232.185394
8.751996,312,2245.584179
10.229902,154,2254.326498
20.674459,174,2261.585089
28.347653,227,2271.508664
11.769349,188,2281.960239
-2.989151,241,2290.697807
1.067941,184,2297.194773
-11.56491,125,2301.216313
24.129579,101,2304.429364
-2.473018,216,2313.532521
17.048489,194,2325.899121
-9.74199,136,2331.562094
27.069381,257,2342.149815
19.435153,173,2352.788343
2.045414,69,2354.819069
-4.657696,248,2362.483894
-9.425448,164,2368.026729
24.115581,101,2371.374297
2.101683,80,2373.593527
4.05311,171,2378.837305
19.792725,375,2389.494502
-6.893956,49,2390.791558
4.497881,183,2396.200679
1.088936,238,2403.631802
23.707896,101,2406.601375
15.903322,110,2409.630577
-0.374299,199,2414.995097
5.647527,221,2422.546731
-2.417954,252,2440.677446
5.46369,101,2445.922391
8.601661,182,2456.186705
1.534378,114,2463.782301
28.059859,202,2484.294224
0.382629,168,2497.34839
-6.167391,33,2498.455346
7.286343,184,2507.471778
-4.293132,210,2516.244261
-3.532933,211,2526.857073
9.028279,431,2546.646122
9.337763,323,2554.934082
3.109624,74,2556.463815
2.614873,68,2557.821063
17.013403,383,2573.131171
-8.05807,24,2573.716034
5.774634,279,2579.570967
7.260438,318,2586.319586
-0.299015,98,2588.261622
23.909498,101,2590.286228
24.243931,101,2592.456376
1.154605,69,2593.947461
7.084142,499,2603.434725
4.527373,89,2605.054433
2.632058,83,2606.530853
-5.943955,192,2610.218522
2.966384,244,2614.784324
26.574159,176,2618.277773
0.923984,63,2619.445478
25.473489,142,2622.430486
2.548264,107,2624.491261
26.192561,148,2627.552516
-9.626136,119,2630.49861
3.977136,95,2633.132849
2.432924,66,2635.037047
-8.082062,124,2638.82264
10.450149,175,2645.748581
31.1794,318,2661.292641
9.681551,289,2673.182527
3.440397,95,2676.989619
6.144456,161,2682.169488
9.476301,170,2687.712898
0.527046,168,2693.068395
24.027288,102,2696.506454
-2.564882,158,2700.939718
3.791394,96,2703.749712
-9.906202,118,2706.986464
-9.873102,148,2710.688268
-7.340656,193,2715.357014
-1.21035,50,2716.481266
24.152411,101,2718.795249
5.658241,350,2726.413006
1.630865,59,2727.752925
3.413233,106,2730.04382
4.361349,98,2732.246403
6.49921,109,2734.516148
-5.937048,191,2738.343844
-2.765969,190,2742.261618
0.820651,211,2746.469044
-8.561552,120,2749.011656
24.021167,101,2751.035227
-5.933709,49,2752.118314
4.028462,92,2754.089391
26.1156,170,2757.714412
-6.746752,61,2759.028723
3.290896,98,2761.305878
-7.666307,158,2765.267221
2.879392,135,2769.178382
-6.328874,28,2770.009454
31.120708,307,2777.422625
1.972064,100,2779.955441
0.559929,294,2787.650125
29.016901,240,2795.632981
26.869219,279,2803.053883
3.894,89,2805.537077
3.534414,302,2814.12182
3.252244,306,2823.251581
23.469842,224,2830.406196
3.42386,119,2834.584694
10.582485,263,2843.700811
18.465013,202,2849.308121
1.34237,188,2854.593751
33.356633,441,2865.620197
3.340772,87,2867.58118
24.025795,101,2869.794894
-7.344388,146,2872.887162
6.787433,333,2879.81374
13.44906,187,2883.919121
-1.711442,184,2887.821624
4.464789,98,2889.792321
2.081785,208,2894.154498
22.230202,198,2898.379917
3.861148,92,2900.279857
3.481662,88,2902.200573
2.857823,219,2906.981973
3.612809,98,2909.151745
24.954382,121,2912.015665
3.990182,82,2913.761745
0.98375,213,2918.821489
28.074783,291,2925.74881
-6.644175,74,2927.56533
24.205301,101,2930.065716
1.687544,231,2935.831937
24.214249,101,2938.479199
24.246575,101,2941.511394
23.848842,101,2944.311198
2.228366,248,2951.390535
3.48508,113,2954.69901
3.90683,90,2957.4318
8.64718,359,2969.326454
28.302427,291,2979.183203
1.061509,218,2985.355364
8.403782,174,2989.906165
-7.685942,52,2991.285563
4.283804,89,2993.279186
29.598059,219,2998.245239
-6.746147,32,2998.924086
-9.8769,119,3001.625727
2.798342,142,3004.767175
20.633333,185,3008.859639
26.571296,193,3012.96288
-6.546941,28,3013.535729
-10.031134,101,3015.725531
3.295882,97,3017.696813
2.992571,213,3022.15862
-6.016858,40,3023.021438
0.961734,301,3029.566851
8.635707,229,3034.762264
6.122392,102,3036.928414
-1.982517,229,3042.235136
3.988066,93,3044.422888
3.886136,80,3046.257363
2.535806,82,3048.255808
9.446761,98,3050.588459
1.886174,80,3052.862143
27.903118,220,3058.327034
-7.576551,10,3058.531691
23.829077,101,3061.129427
4.127817,245,3068.651323
8.997667,227,3076.228733
22.998896,101,3079.2125
13.202345,233,3086.332915
26.25647,170,3091.665359
-9.765195,160,3097.17703
10.135288,120,3101.13672
1.132078,189,3107.655001
3.535705,73,3109.836707
24.128545,101,3112.726801
3.529126,93,3115.096032
4.496263,102,3117.819613
23.909786,101,3120.410202
3.320116,94,3122.930984
2.77038,76,3125.066911
24.153522,101,3127.522929
13.24122,295,3134.299486
-1.09423,184,3138.852748
1.72306,236,3144.107085
4.304596,116,3146.644172
3.634059,74,3148.194997
3.753521,87,3149.965496
-9.161628,128,3152.736969
23.983741,101,3154.779059
5.412572,120,3157.412279
3.667995,189,3161.71697
3.473772,102,3163.96453
2.928908,182,3168.138016
3.909211,84,3169.985322
17.644658,182,3174.231694
8.251271,208,3179.675093
24.727514,500,3193.598577
-10.036654,101,3196.125619
25.342829,157,3200.367153
3.141436,84,3202.548612
-13.539899,148,3206.558777
-7.09763,53,3208.304349
24.02036,125,3212.028267
24.195119,101,3215.178272
23.944742,101,3218.107376
23.771818,101,3221.206824
3.605503,104,3224.692031
28.012947,254,3233.156642
2.606097,91,3236.683884
28.791903,279,3248.027986
4.7699,117,3251.998188
12.650753,262,3260.058014
-9.565381,97,3262.741868
4.908012,111,3265.354497
32.708768,378,3274.245905
4.099152,82,3276.287913
-7.702342,28,3276.869266
11.763089,161,3280.210303
4.243829,111,3282.945424
6.548449,126,3285.837905
3.579387,87,3287.623431
28.432547,294,3293.536888
3.296387,94,3295.489053
-9.351829,171,3298.682522
27.057075,196,3302.679931
-3.82574,58,3304.01222
26.743288,179,3307.735331
25.361319,228,3312.579681
23.979338,101,3314.972488
0.758158,215,3319.44811
-0.212558,67,3320.830651
2.10158,183,3325.021553
2.444567,211,3329.788276
7.614471,85,3331.796675
-0.78187,52,3333.045416
24.233855,101,3335.600016
24.19979,101,3337.92678
3.689009,85,3340.037704
26.503257,174,3344.339183
0.805935,212,3349.526591
26.566969,180,3354.166625
26.352767,171,3358.829922
27.29731,155,3363.027519
24.312426,101,3366.455853
27.743504,181,3373.354242
25.517867,122,3377.700579
3.5131,86,3380.796146
27.018639,257,3389.289855
24.018644,101,3392.074114
-6.902472,54,3393.675981
6.937271,149,3397.811322
-7.499243,35,3398.651045
-2.103183,70,3400.327194
24.010346,101,3402.693437
-9.608295,167,3406.544878
1.916265,213,3411.181411
31.3951,238,3415.974191
5.35228,99,3418.108829
3.588836,88,3419.818651
2.435135,177,3423.588506
5.128474,123,3426.012602
7.962199,95,3427.908045
3.841743,93,3429.771429
10.161585,99,3431.665522
1.158032,203,3435.652342
-6.755245,204,3439.998471
7.239048,158,3443.221794
31.734376,248,3448.247987
-5.213939,35,3448.996207
23.929176,209,3453.660695
5.960021,128,3456.491983
27.964252,187,3460.861749
3.317288,79,3462.56746
2.943056,223,3467.736033
3.866975,119,3470.464396
23.979477,101,3472.728501
6.764256,192,3477.275655
28.333611,276,3483.973442
-6.569259,26,3484.700055
24.165131,101,3487.396077
3.953635,81,3489.695304
-9.913787,128,3493.316221
24.363156,101,3496.255696
-6.966089,25,3496.935686
9.764204,165,3501.618196
13.906164,244,3508.331776
8.457272,202,3514.898279
8.155552,152,3519.889191
4.381031,120,3523.706414
10.324666,158,3529.645592
31.454385,337,3538.219683
10.196444,100,3540.541069
-7.404721,74,3542.194934
0.78653,246,3547.838501
-7.231778,28,3548.436165
3.825948,91,3550.460446
-7.978843,1,3550.476459
27.141327,177,3554.369368
6.227743,107,3556.837637
-5.567305,26,3557.426547
-20.136813,180,3561.32986
24.065902,101,3563.791365
8.58619,219,3568.067243
2.771055,77,3569.598587
24.098875,101,3571.610889
5.231215,117,3574.294712
-6.406936,61,3575.688908
3.833696,180,3579.370472
-0.375066,124,3583.696208
0.299324,212,3589.015866
23.719255,101,3591.191605
29.354844,208,3595.781412
6.900148,152,3599.015683
-7.864687,1,3599.040215
8.93096,147,3602.196681
4.676968,126,3605.215399
-6.395684,56,3606.680516
9.716083,136,3610.007027
-8.658838,42,3610.948608
4.250598,119,3613.768959
-7.930655,49,3615.015514
24.594708,176,3619.45297
1.074095,129,3622.933873
26.349223,177,3627.299596
-6.555041,66,3628.95604
24.157117,101,3631.669476
4.291002,89,3634.109074
7.425828,141,3638.254521
13.255476,220,3644.327879
-13.38162,203,3651.176671
2.901742,99,3654.612465
10.814182,150,3659.546062
24.496649,101,3662.657253
3.432935,111,3666.165468
-4.023065,183,3671.217508
7.989423,136,3674.562348
1.406676,227,3679.866383
27.476675,212,3684.660558
9.126152,145,3687.553334
6.359154,126,3690.214283
3.113467,128,3692.768223
-8.855586,36,3693.45085
10.277703,213,3697.873688
15.625336,320,3704.463753
23.862649,101,3706.456573
6.630536,139,3709.37418
-3.731823,219,3713.900239
28.103401,190,3717.826055
4.686952,92,3719.819052
-5.73065,35,3720.724859
25.334754,166,3724.391848
8.711279,130,3727.344992
27.452719,252,3733.4336
24.50677,120,3736.253904
7.360202,159,3740.027949
23.889531,101,3742.83118
-6.100827,66,3744.476851
4.680973,97,3746.95417
13.639189,112,3749.645576
28.681554,196,3754.764055
6.468771,184,3759.749985
3.926271,224,3766.29006
8.921793,105,3769.227596
25.051758,122,3772.962801
4.883981,103,3776.122267
26.963844,265,3785.032092
6.908001,124,3788.759737
3.354567,79,3791.009596
-8.007818,20,3791.572722
26.549638,174,3796.325281
11.177328,144,3799.758999
6.717472,133,3802.971344
1.912381,71,3804.723432
24.190232,101,3807.042776
0.469908,193,3811.092043
-4.35226,60,3812.339348
8.854491,126,3815.123877
-6.84117,24,3815.644704
11.837803,230,3820.440162
28.882628,320,3827.463246
6.616028,138,3830.191434
8.921096,131,3832.92726
26.109262,227,3837.536869
-5.727766,48,3838.49936
6.380357,138,3841.342588
30.051093,215,3845.882745
11.338459,107,3848.223866
28.493841,343,3856.141299
24.335261,101,3858.509046
4.373299,82,3860.356067
8.412563,184,3864.622495
9.158431,155,3868.277632
27.665347,250,3874.111457
31.673518,434,3885.358162
-2.568738,82,3887.598351
25.747974,135,3891.383584
15.933047,151,3895.564222
18.721799,141,3899.636596
5.419447,111,3902.916721
26.439054,225,3910.091033
6.138623,111,3913.573652
27.560263,183,3920.048028
25.69561,159,3925.957928
27.632227,248,3933.17533
26.515135,187,3938.044018
5.453653,111,3940.719671
7.935904,126,3943.49799
6.481283,99,3945.70354
3.363124,104,3948.104326
0.520072,212,3952.874951
27.229932,246,3957.945958
-8.780138,203,3962.148212
24.134684,101,3964.128126
25.493258,231,3968.765845
-5.331502,124,3971.403171
7.348964,94,3973.576534
4.099936,82,3975.434597
4.573145,88,3977.296885
23.670535,101,3979.432878
27.65078,302,3986.37245
-0.776019,198,3990.776274
26.436415,168,3994.53309
4.865818,108,3997.078387
27.566792,252,4002.868286
29.530133,282,4009.565402
24.070882,101,4012.836098
-6.985133,64,4014.701101
26.394419,219,4020.246107
24.472171,153,4024.361589
27.258191,209,4030.362766
10.90272,136,4034.316384
24.366697,101,4037.046016
7.804492,150,4041.663494
10.460338,210,4048.726834
23.978151,101,4051.894099
-0.944913,59,4053.935664
-7.773121,4,4054.067191
12.035822,233,4061.413828
0.80843,202,4067.012641
16.327936,157,4070.964001
4.601861,87,4073.081024
4.800235,124,4076.096235
10.213351,134,4079.050103
4.650206,84,4080.86541
27.901249,221,4085.49091
27.275318,240,4090.722167
30.22457,349,4098.13166
3.964017,108,4100.33166
24.25029,101,4102.487066
28.673804,198,4106.705791
6.4355,268,4112.390126
8.451424,127,4115.089744
24.204149,195,4119.569103
-7.252078,173,4123.260646
23.630271,101,4125.551842
23.728256,101,4127.880617
23.97568,189,4132.415465
11.005398,128,4135.581548
4.270695,163,4139.538647
10.473904,134,4142.84946
3.43845,156,4146.706696
23.965499,101,4149.336096
26.241895,244,4155.629128
24.239898,101,4158.459251
18.72994,133,4162.353292
25.271113,167,4167.717971
2.136674,77,4170.503764
7.663554,204,4181.014674
4.329082,89,4184.969898
26.693528,176,4192.698677
9.685425,143,4197.032403
20.881668,193,4201.903225
26.701689,241,4207.757453
3.819582,181,4211.894982
26.343267,237,4217.124818
-6.029721,36,4217.878138
23.944887,101,4219.9463
27.692099,248,4225.329716
25.307515,211,4229.651021
27.574114,250,4234.66931
10.195916,172,4238.226975
-10.031686,106,4240.445165
4.769892,96,4242.400477
23.745921,101,4244.442672
26.024486,221,4249.047731
6.818715,158,4252.597388
24.183604,101,4254.976668
-9.874844,117,4257.511032
27.180427,244,4262.903693
6.010369,144,4266.169335
3.639485,87,4268.313274
7.767315,178,4272.73839
25.779535,131,4275.869382
4.67958,117,4278.657211
28.547309,193,4283.507695
26.091383,240,4289.825382
24.309083,101,4292.437254
-3.905885,82,4294.685567
7.217408,156,4299.001193
23.940487,191,4304.399933
23.512538,101,4307.633862
-0.811946,115,4310.974815
24.038307,101,4314.308918
5.463071,133,4318.609504
23.797632,101,4322.199915
24.144728,192,4328.84585
2.366051,303,4339.261361
7.952799,152,4343.945612
9.746179,206,4349.582783
10.028893,159,4353.595999
8.989804,172,4357.820453
11.725651,230,4363.021232
28.164793,253,4368.344174
11.150421,237,4373.245747
33.024477,401,4381.201826
23.975378,101,4383.217385
5.556939,135,4385.90338
23.810386,101,4387.928837
2.090762,146,4391.119509
25.602515,142,4394.029467
23.682683,101,4396.140894
30.894233,329,4403.17527
-7.924018,50,4404.260895
17.037656,162,4407.82473
3.735983,100,4410.029842
23.912658,101,4412.296033
11.724268,263,4418.125838
25.979124,273,4424.789913
3.516692,80,4426.756075
23.548933,101,4429.164439
27.056461,174,4433.407507
5.479379,125,4436.549152
30.400519,307,4444.941104
9.865383,159,4449.522862
27.4687,244,4456.62732
3.610997,123,4460.309759
17.396758,127,4466.635114
22.591882,105,4470.958182
5.595448,99,4475.737332
5.125139,115,4480.309394
4.785614,117,4484.582224
8.555088,198,4490.380607
-6.29266,75,4493.367954
24.3258,101,4496.302397
23.835476,101,4498.687647
4.528699,167,4503.213739
4.940718,76,4504.910283
24.08802,117,4507.454575
36.956284,447,4516.757084
4.021827,82,4518.393499
25.484123,220,4522.593834
4.223812,107,4524.766391
-9.305242,165,4528.147471
7.153819,179,4531.951832
25.953796,215,4536.554125
8.30874,94,4538.505208
2.18714,204,4542.997867
26.56148,171,4546.910605
5.997108,185,4551.120334
24.009824,101,4553.532526
8.360913,167,4557.526481
27.101631,248,4563.545249
26.90553,238,4569.516201
28.834184,260,4576.24673
6.6303,82,4578.423001
-6.235245,24,4579.102256
26.173777,186,4584.137421
27.663411,269,4592.340559
34.941134,401,4606.351608
27.816054,264,4615.347196
5.523836,112,4618.818472
-9.743234,148,4622.92859
22.254269,158,4627.00971
23.76356,101,4629.520633
-7.291249,152,4633.375164
24.1545,101,4635.647755
2.619285,99,4637.893295
25.352466,217,4643.012305
24.021615,101,4645.117569
14.541853,370,4652.971683
-8.269462,151,4656.178682
5.795854,107,4658.713155
3.890102,81,4660.708518
27.877117,283,4667.245348
24.195276,101,4669.538358
24.601658,214,4674.537227
23.939164,101,4676.902227
5.408628,134,4680.159012
-6.760874,50,4681.47729
3.603849,87,4683.701346
9.921723,132,4686.921719
29.556162,326,4695.613757
-7.236318,192,4700.472943
23.903626,101,4703.485077
28.399917,281,4711.620123
23.708465,188,4718.807282
24.18026,101,4723.006061
26.471246,247,4732.699466
26.449368,227,4741.287196
5.190171,117,4745.299846
24.083447,101,4748.192949
27.374487,262,4755.781118
3.334157,97,4758.049081
4.36509,86,4760.042802
8.656195,123,4763.008462
4.628409,101,4765.394212
5.148219,142,4768.42577
28.801042,198,4772.698139
-6.373337,163,4776.356039
3.975255,109,4778.505679
-8.391421,140,4781.709904
25.361696,210,4786.071373
24.291845,101,4788.193052
24.246618,199,4792.409647
24.40123,188,4796.601191
4.919264,86,4798.438676
7.742334,139,4801.455703
26.862883,254,4807.193686
5.430714,95,4809.378145
23.321404,101,4811.881212
23.815639,101,4814.275873
4.908325,115,4817.579612
23.484837,101,4822.208002
23.68147,102,4825.261804
6.153453,110,4828.267544
29.787731,295,4836.849945
14.109123,285,4849.939211
7.150407,146,4855.546073
28.749649,247,4866.559613
12.279309,176,4875.104986
10.512689,187,4891.352382
27.102098,179,4898.625288
23.421028,101,4903.853224
9.662021,185,4912.126578
12.880317,191,4918.952801
-3.464435,53,4921.019323
4.934367,110,4925.160705
23.875209,101,4928.520652
24.163366,101,4933.641536
6.820226,146,4939.034048
-9.174449,28,4940.061266
5.795395,101,4944.372787
6.395718,161,4950.616569
-10.04773,101,4955.128704
20.243734,255,4965.653638
10.173638,97,4969.163759
25.907493,167,4976.111325
-7.967079,108,4980.200965
-4.516309,86,4984.689091
4.541876,123,4995.055277
5.729726,85,5001.670279
