#{"t_start": 1764859560.076289, "env_id": "None"}
r,l,t
24.234257,101,3000.596454
-2.947081,48,3001.700377
23.872345,101,3003.955019
23.108524,300,3010.545392
3.767602,88,3012.430086
-6.05252,211,3016.832015
17.834863,134,3019.48657
28.895989,198,3023.794943
24.248927,101,3026.027619
5.394118,112,3028.433904
25.055952,148,3031.819469
-8.009065,1,3031.84454
-6.769911,29,3032.549181
3.461942,82,3034.345151
22.876294,198,3038.54049
9.72173,96,3040.617724
31.423441,378,3049.8169
26.068792,238,3055.888754
2.09939,72,3057.681931
10.158807,172,3062.40938
-7.74205,9,3062.684939
2.507109,244,3070.255458
27.066783,188,3076.423716
4.382013,201,3082.079617
30.705335,234,3089.878798
3.670646,85,3092.401749
-7.762808,24,3093.378166
29.196577,285,3102.921368
2.589381,144,3107.838911
28.763555,281,3115.67041
4.182644,85,3117.927353
2.397169,62,3119.509583
19.599462,188,3124.494831
-7.274574,122,3127.620612
23.873231,101,3129.935855
1.841289,225,3135.047658
-9.512014,134,3138.516373
5.112686,101,3140.767935
4.186086,89,3142.672818
-7.405157,37,3143.479347
1.654505,80,3145.327309
0.159368,207,3149.709993
2.326393,74,3151.249345
-8.410863,106,3153.540627
-7.58083,26,3154.057644
3.464086,94,3156.00893
-7.973085,1,3156.040478
5.680919,107,3158.469054
5.04744,93,3160.542797
-7.868497,34,3161.286444
31.401017,254,3167.058071
3.513272,222,3172.028163
-6.085065,41,3172.951178
29.053249,206,3178.437629
9.645576,97,3181.258412
4.27777,84,3184.047209
2.787944,75,3186.078368
3.552504,89,3188.35503
-6.334495,69,3189.988753
5.991213,103,3192.735173
24.062031,101,3195.287495
25.665165,163,3199.612363
27.945638,189,3204.631732
24.219884,101,3207.422171
23.856016,101,3210.72508
-5.237822,77,3212.91291
2.732032,79,3215.369611
25.368944,240,3222.883835
3.352626,87,3225.605412
4.420472,116,3229.906111
4.578305,92,3232.546399
24.012553,101,3236.414036
3.544235,98,3240.544832
23.707726,214,3248.828741
2.771888,77,3251.487918
-1.907114,85,3254.343727
3.295282,101,3257.535518
-6.657842,73,3259.622785
5.086579,117,3262.787963
-5.784094,19,3263.276108
6.150299,262,3269.510247
7.039881,162,3273.227692
24.157851,101,3275.657505
23.986404,101,3277.898723
24.356214,101,3279.958601
24.031166,101,3282.445737
-6.705847,34,3283.315235
3.611198,86,3285.278244
24.044139,101,3287.332711
3.985527,103,3289.47494
26.87935,184,3293.133015
-6.571496,62,3294.427801
3.443735,104,3296.445125
2.9154,81,3297.950493
4.465999,118,3300.214238
31.156125,272,3306.028507
28.768545,282,3311.930813
2.557198,73,3313.653157
3.763005,93,3315.759873
4.563093,104,3317.892946
26.699425,218,3322.56899
9.629305,207,3327.283023
-2.109407,77,3329.026539
-7.290566,19,3329.461346
2.758814,79,3331.367428
29.513165,312,3338.87439
3.109149,74,3340.703092
-9.199606,209,3345.880411
9.742773,126,3348.929642
-5.189044,69,3350.6317
25.843824,299,3358.636374
4.507455,96,3361.136826
7.147535,194,3367.375885
3.968461,119,3372.264192
11.834918,164,3377.887967
7.339357,125,3382.345533
9.092908,94,3385.588058
27.009518,231,3392.429345
24.164768,101,3395.304043
-7.243472,66,3397.182091
9.444646,236,3402.859617
3.440746,89,3404.91149
-7.441439,16,3405.282478
-4.713548,38,3406.151164
3.916915,114,3408.747565
3.181704,82,3410.464861
24.147235,101,3412.51833
2.796108,76,3414.02878
3.113618,97,3416.027839
28.053055,183,3419.782773
5.445348,135,3422.646927
26.279417,298,3428.664571
16.945085,259,3433.667499
-4.771616,165,3436.982474
4.703898,126,3439.713316
23.852635,106,3441.907665
24.180852,101,3443.970925
3.441303,87,3445.749826
3.537714,81,3447.361293
3.854596,89,3449.236903
-5.698152,34,3449.961646
26.207456,175,3453.901872
5.689813,121,3456.567636
3.293036,79,3458.359335
10.209467,99,3460.752336
27.827278,183,3464.895501
-2.412509,180,3468.970951
2.778856,76,3470.786488
3.446294,82,3472.54811
-6.519163,19,3473.017863
24.355679,101,3475.393
-0.023151,289,3482.257612
24.303318,101,3484.936767
2.343515,108,3487.838832
6.076818,114,3491.174822
-4.132209,82,3493.391875
29.760547,221,3499.610621
1.446923,101,3502.488468
24.400486,111,3505.390887
-9.760348,130,3509.258881
4.734075,101,3512.620578
23.643895,101,3516.144177
1.2506,344,3528.005157
23.880817,101,3530.873016
30.157537,197,3535.901044
3.951384,88,3538.055298
24.706786,176,3542.087038
24.195487,101,3544.672339
26.880962,249,3550.035101
-9.818623,128,3552.717969
2.917025,80,3554.615043
-7.220426,16,3554.949953
-1.846055,259,3560.723106
9.515715,248,3566.134805
23.967257,101,3568.117895
0.620644,233,3572.792462
11.869812,138,3576.045122
2.787931,75,3577.545173
24.05898,101,3579.685483
3.37768,79,3582.90556
23.784421,101,3585.557127
24.886141,126,3588.675256
23.494446,101,3590.841829
28.945548,275,3596.862418
24.040558,225,3601.680197
15.445251,433,3611.988782
17.762586,142,3615.574777
2.513415,75,3617.508758
30.505901,307,3625.30473
27.057207,177,3629.787884
6.668936,162,3634.254256
8.924105,235,3640.986582
26.72689,175,3646.249536
6.850937,204,3652.943305
4.824418,138,3657.534724
15.33228,142,3662.190624
8.690059,184,3667.627121
25.60923,159,3672.163885
23.954598,101,3674.555999
10.677882,153,3677.972115
28.785081,199,3682.732257
3.388219,94,3684.803734
29.344005,291,3690.760614
2.91471,87,3692.510775
1.706529,187,3696.286644
0.724486,207,3700.639656
4.732055,94,3702.628309
-7.36027,219,3706.934304
24.299015,192,3710.985739
-0.471179,198,3715.043861
1.624561,77,3716.6049
4.563901,86,3718.41032
-9.859692,126,3721.344124
2.801368,170,3725.149161
1.961086,155,3728.663177
24.013942,101,3731.096616
-6.055185,40,3732.036146
24.333681,101,3734.494859
28.394613,268,3740.921461
-5.207094,106,3743.805056
-4.461633,45,3744.951595
0.856429,208,3750.077086
9.092574,141,3753.800497
6.897528,128,3757.200586
29.04024,309,3765.97962
4.728453,89,3768.540959
28.342244,189,3774.385116
2.572327,104,3777.415651
27.047498,192,3784.139655
11.935868,320,3793.409836
28.525179,292,3800.816558
24.250026,101,3803.178521
-5.937333,84,3805.255007
3.270088,269,3811.026469
7.307482,141,3814.023299
4.704393,86,3815.972825
9.914938,173,3819.566403
-9.969016,125,3822.227801
9.727467,132,3825.303475
24.207519,101,3827.359417
1.191165,209,3831.592846
-7.801191,55,3832.699492
8.489525,120,3835.111251
6.623284,111,3837.398472
4.245806,274,3843.066423
23.568407,101,3845.100091
10.825238,208,3849.749169
32.764988,389,3858.816401
24.154281,101,3861.068157
24.120725,138,3864.351343
28.857094,358,3872.608621
-0.080878,100,3875.105455
2.25879,80,3877.324005
28.685976,315,3885.384801
23.981546,101,3888.115437
25.884687,237,3894.797005
7.720929,122,3898.217159
24.044081,106,3901.360518
12.993515,267,3909.751055
25.220506,169,3915.376614
5.688083,95,3918.421508
4.991374,116,3922.664334
26.583484,178,3928.773159
2.757625,233,3935.259233
5.381831,118,3938.29672
-8.625761,144,3941.718184
25.815262,136,3944.669503
25.393627,164,3948.431026
24.062514,101,3950.751037
24.317832,101,3952.973127
6.382628,114,3955.31658
-7.147713,67,3956.67936
6.375885,136,3959.495955
-7.875794,24,3959.994108
4.414225,84,3961.711105
27.604675,248,3966.679127
1.654411,216,3971.159741
8.244259,139,3974.340677
23.985577,101,3976.545422
0.381702,213,3981.030211
0.64657,204,3985.866384
27.226194,181,3989.784942
-5.240154,66,3991.360174
24.109054,101,3993.69246
-7.784327,2,3993.731458
27.171636,253,3999.411738
-4.864588,76,4001.079252
9.132608,143,4004.533449
28.463102,191,4009.089179
25.052392,125,4013.024276
30.21326,317,4021.313009
9.073554,247,4028.187529
23.892449,190,4033.709836
5.040749,132,4037.347723
4.049538,89,4040.055511
26.354829,218,4047.238458
7.410135,148,4052.018483
26.837518,233,4059.73779
0.304207,209,4065.699028
23.918844,101,4068.322387
26.184005,338,4076.571967
23.799384,193,4080.767417
4.702215,103,4082.921981
3.995981,109,4085.231261
27.026831,283,4091.3488
-2.58095,79,4092.977755
5.957519,136,4095.898583
24.32531,101,4098.027276
24.311543,101,4100.09425
6.219426,202,4104.342817
5.703643,105,4106.628418
-5.249682,51,4107.709738
27.313406,240,4112.823987
7.511446,117,4115.312917
-8.269141,170,4119.279104
24.01877,101,4121.385054
24.227009,101,4123.57755
3.648838,85,4125.508972
24.346752,101,4127.833233
-5.691893,59,4129.247186
23.288747,205,4134.187528
23.698582,101,4136.627632
4.877915,124,4139.706821
10.292242,150,4143.440593
25.634466,225,4149.090973
-7.749133,35,4149.982909
8.532658,155,4153.843283
28.589968,270,4161.565421
7.760356,116,4165.02546
6.444979,114,4168.879516
0.113888,85,4172.135118
-3.407082,62,4175.066654
-0.553396,207,4185.869787
7.904623,160,4192.808331
19.415876,375,4202.952293
4.584082,141,4206.377811
31.248206,339,4214.035349
27.508854,249,4219.470592
23.982631,101,4221.655378
24.14671,101,4223.878629
24.219917,136,4226.624726
8.817381,160,4229.974752
6.299498,175,4233.51355
6.693349,120,4235.836328
29.321269,260,4241.298269
9.46474,133,4244.005709
4.947705,88,4245.836791
28.68837,252,4251.117701
16.193891,133,4254.347842
-7.977436,2,4254.391354
4.70634,110,4256.801734
29.241928,296,4263.453514
22.425936,196,4267.856293
4.977687,102,4270.477295
27.762434,247,4276.384423
24.378501,101,4278.856376
23.207469,110,4281.589449
-1.170797,54,4282.929327
24.256765,200,4288.30498
4.252228,91,4290.559937
4.876408,123,4293.751161
-6.664309,66,4295.584884
23.807325,101,4298.381135
26.415338,174,4303.377439
24.061374,192,4309.163503
8.540893,118,4312.910571
23.527104,101,4316.491106
4.119613,93,4319.083118
25.720082,232,4326.992296
25.684438,216,4334.732935
23.966415,101,4338.348931
27.107755,189,4344.128937
24.157264,101,4346.9657
27.318065,245,4353.327898
3.983455,96,4355.62563
23.79463,101,4358.120187
9.194266,147,4361.524148
3.499493,111,4363.918806
27.838125,250,4369.144615
-9.564831,154,4372.257591
13.321707,249,4377.284193
15.024866,160,4380.505447
30.338953,188,4384.244365
5.00604,105,4386.319191
5.234232,96,4388.251044
4.842227,99,4390.448952
16.396598,166,4393.869058
10.408428,227,4398.623176
24.233334,101,4400.826878
26.940535,219,4405.597789
25.618747,307,4412.371686
23.985562,101,4414.6561
24.19181,101,4416.881874
26.379697,265,4423.251381
23.451901,187,4427.678519
24.039745,101,4430.192341
27.393003,178,4434.488557
17.345436,160,4438.640301
6.115031,327,4447.709826
5.239224,118,4451.357373
24.10645,101,4454.258672
4.803676,114,4457.554641
15.409856,99,4460.480421
4.748018,85,4464.702923
23.829569,101,4469.554576
-7.736143,139,4475.684922
24.11798,101,4479.70137
24.314842,101,4483.604547
16.558095,151,4488.073764
7.551574,175,4493.98626
4.499691,82,4496.398607
4.459862,73,4498.183728
7.416596,119,4501.159673
5.615514,118,4504.269293
5.889587,102,4506.499335
7.499041,236,4511.500932
24.040484,101,4513.540163
26.05784,230,4518.283998
23.075436,101,4520.238456
28.146147,284,4525.857917
28.043093,294,4531.973968
-6.010051,33,4532.683051
23.834319,101,4534.899995
27.015456,237,4539.871262
3.244341,95,4541.977643
27.788859,243,4547.528689
28.52618,245,4553.118003
30.671082,322,4560.90311
15.351004,304,4568.417841
26.025492,222,4574.107264
23.847101,101,4576.845546
4.185071,86,4579.115229
28.586624,244,4586.063307
35.441829,396,4597.82373
4.3154,106,4602.280844
4.880771,111,4606.385189
26.06747,231,4614.323404
8.013278,288,4622.838434
28.963488,201,4627.981652
31.092446,296,4635.229905
24.710477,220,4640.430806
7.544481,116,4643.064407
26.219476,229,4647.904748
25.555737,213,4652.373948
24.810628,181,4656.253325
5.993433,134,4659.406216
29.494302,316,4666.845573
4.747225,108,4669.299911
28.365975,188,4673.674397
4.461716,102,4675.980847
30.205328,337,4684.497407
24.082958,105,4686.997372
26.647797,233,4693.394487
7.245784,147,4696.955643
5.779295,104,4699.699667
5.861204,146,4703.851282
23.234047,101,4706.771351
5.361247,96,4709.532077
26.381688,262,4718.925077
-14.489502,142,4724.603288
2.793415,150,4730.5892
-8.192509,129,4735.76365
6.400196,90,4739.000096
30.467713,344,4750.115909
28.404472,271,4757.571214
-7.608129,146,4760.890227
5.644822,95,4763.251202
5.5605,177,4767.291228
24.111592,101,4769.42047
23.440538,101,4771.484535
7.369936,214,4776.339603
38.625269,483,4786.578815
-7.200345,88,4788.418666
29.558423,297,4794.726027
5.043347,85,4796.723946
-6.259799,56,4797.917432
27.087175,194,4802.115289
4.311488,95,4804.208553
-2.877601,55,4805.418451
-7.968433,1,4805.440519
23.826056,102,4807.874352
27.367603,255,4813.961161
4.744242,107,4816.622833
