#{"t_start": 1764859560.1044636, "env_id": "None"}
r,l,t
6.841423,114,1569.520721
19.243856,417,1577.312175
27.339791,214,1581.190286
3.191619,372,1588.053219
1.526891,205,1591.662499
26.401746,500,1600.616153
17.349323,167,1603.621718
2.427859,192,1607.476801
-0.622882,46,1608.433911
-10.003157,130,1610.926811
35.548672,364,1617.745473
-9.098892,128,1620.149049
-0.774964,57,1621.126
1.384615,68,1622.323302
7.864957,147,1624.971052
-9.560906,148,1627.608791
2.200795,238,1631.822686
-6.339367,98,1633.514824
6.054098,238,1637.731951
-6.323734,27,1638.252918
27.388905,199,1641.696716
-6.093599,38,1642.335088
-5.894405,21,1642.688489
-8.093539,33,1643.291814
28.423365,500,1652.86474
1.290266,56,1653.860191
7.481776,202,1657.541689
31.733446,362,1664.065523
1.921957,214,1668.32567
23.440517,108,1670.604975
5.449215,117,1672.654618
3.776615,69,1674.02285
2.951991,239,1678.716331
14.427082,332,1684.706896
6.986691,166,1687.811541
5.551791,82,1689.21604
2.9835,70,1690.435378
-0.847754,53,1691.410527
7.521844,107,1693.31024
8.590562,156,1696.363065
1.632644,61,1697.545694
-6.265259,38,1698.206435
1.983147,220,1702.570923
3.17492,172,1706.973971
-9.650737,140,1709.930473
10.304039,500,1720.139428
6.237957,318,1743.874501
8.190841,107,1751.409731
-10.266028,49,1753.058027
0.18219,181,1762.207646
7.427077,214,1777.58973
-2.423818,46,1779.008611
-1.145753,154,1786.017878
-0.525611,278,1797.838385
5.9779,178,1804.111617
0.557901,242,1811.970387
31.747223,364,1831.168099
-8.031254,19,1833.469994
5.089948,121,1840.050944
-0.754947,55,1843.072769
1.151733,183,1850.625673
-7.859208,214,1862.51592
24.864572,260,1880.353174
12.265114,253,1891.37426
-3.046561,260,1898.453773
2.65529,267,1924.536892
0.101464,215,1936.278302
1.242015,194,1947.382955
5.634262,115,1953.796013
15.683683,172,1963.519834
-4.585736,58,1968.536434
25.71389,201,1982.11123
3.711032,97,1986.045954
1.956485,61,1988.251127
11.299172,267,1999.269839
1.716547,62,2002.932864
7.708117,127,2009.977886
0.014058,219,2017.879364
13.664368,179,2023.564598
27.869016,189,2029.805931
-1.021318,241,2038.575336
-2.736472,210,2045.497862
2.849875,66,2047.936984
2.960181,81,2050.721684
30.338484,368,2065.210354
-0.497747,181,2073.595623
1.786595,182,2081.795807
8.956559,184,2091.361957
10.161261,96,2098.781695
13.280286,200,2114.768227
7.295148,409,2136.873538
-2.683178,161,2142.828682
7.611467,190,2154.972611
1.064875,56,2161.331357
-1.673755,55,2166.348313
6.621332,121,2172.981901
-7.011389,119,2183.216203
13.961929,360,2211.338847
8.095878,173,2226.647501
0.557965,66,2233.974987
-5.673516,249,2244.115959
0.576904,198,2254.652265
7.904791,144,2259.996705
9.81729,113,2265.382506
12.673432,276,2277.396551
-8.306753,10,2277.835039
26.378867,140,2285.489993
24.050138,101,2289.381013
-4.631175,252,2298.274697
24.310873,113,2301.823099
2.888286,288,2312.964974
8.442191,180,2324.178041
1.714953,72,2328.028216
13.061446,200,2336.143487
1.382425,191,2343.885506
2.302544,73,2351.363309
-2.31801,42,2352.512229
2.390163,94,2355.169805
6.711507,146,2358.832376
-0.311984,225,2367.117503
1.973203,135,2371.492926
-6.779311,24,2372.169575
-1.110369,52,2373.643001
0.022011,219,2380.247458
3.441893,82,2382.55357
-4.378215,217,2388.829306
25.929745,193,2394.059156
-9.92957,112,2397.569345
1.964242,66,2400.113887
-6.873764,28,2400.973061
9.71077,104,2403.852172
23.915524,106,2406.930486
12.371384,185,2412.00192
2.771641,89,2414.42265
-9.962554,139,2418.483731
24.281239,101,2422.362161
5.82664,161,2434.208978
0.080428,131,2442.676792
3.970095,83,2446.671627
2.587152,197,2459.078016
4.052898,102,2464.953085
29.230273,354,2497.483777
-6.90914,22,2498.192859
-7.277392,234,2509.361124
24.242962,122,2514.656231
-2.477418,214,2525.212835
28.892726,213,2534.917062
-1.950975,161,2543.896284
28.389243,216,2549.911042
6.1682,150,2553.75475
30.118839,230,2558.474697
27.934547,202,2567.836044
27.465038,199,2574.338397
-3.915829,258,2579.707447
15.474008,130,2582.578768
5.767803,150,2585.629194
4.792889,220,2590.061658
17.115642,133,2592.946549
27.650183,191,2596.81619
23.826854,105,2598.769351
32.030668,455,2607.100487
3.705321,164,2610.311524
25.119931,117,2612.619183
-5.661214,67,2613.790359
24.674571,112,2615.845349
-2.679298,194,2619.671987
8.253316,102,2621.775269
23.725028,102,2623.853451
25.529775,235,2628.864655
5.552521,133,2632.338144
27.795008,200,2638.256089
14.384186,456,2659.451629
26.006596,146,2665.340319
-9.795926,40,2667.034378
-9.359912,51,2668.989619
2.842267,179,2676.317698
12.047693,466,2691.424077
-4.761958,37,2692.511247
-6.634907,58,2694.211092
4.298055,157,2699.150068
-9.901684,107,2702.404765
8.28126,158,2706.593876
12.83584,180,2711.150256
-6.339271,109,2713.815974
-2.222149,192,2718.250306
2.712771,251,2723.757512
-1.911365,168,2727.418839
12.24281,179,2731.369359
7.060699,179,2735.123171
-5.958698,88,2736.84579
24.072911,101,2738.915813
24.906754,121,2741.357786
25.149286,211,2745.654078
7.872061,143,2748.660992
26.953887,152,2751.787486
-4.854862,111,2754.181752
6.676128,313,2760.974938
8.337295,213,2766.466967
-5.502598,27,2767.152941
-1.111479,189,2772.634556
23.943465,101,2774.896111
2.947515,80,2776.774262
-6.375235,59,2778.137165
3.623593,97,2780.569262
2.977442,126,2783.46982
9.301988,117,2786.821189
-9.362642,141,2791.680067
-7.928901,223,2798.25483
26.688919,256,2805.181872
3.527653,310,2813.977283
7.049146,164,2818.5439
7.740607,364,2830.141789
5.187211,107,2833.938678
6.201562,225,2841.770647
-4.960917,31,2842.905002
-6.906164,41,2844.136036
4.983047,101,2846.870959
23.737712,101,2849.730294
1.186373,129,2853.468393
24.300252,101,2856.017853
27.057848,152,2860.013142
2.925461,212,2865.177927
1.404223,80,2866.93821
10.000045,195,2871.22913
7.953996,168,2874.698696
23.389127,101,2876.834514
2.50149,65,2878.211018
-5.480776,193,2882.41177
3.989693,133,2885.323068
25.294418,139,2888.170169
3.858673,93,2890.041979
2.379842,196,2894.135832
3.872934,201,2898.427396
-9.614984,143,2901.430707
5.859651,116,2903.891517
2.948578,88,2905.875997
2.779689,231,2911.091156
12.532212,183,2915.21488
33.642871,299,2922.321167
-4.872,75,2924.148747
23.367095,101,2926.597013
1.952192,62,2928.084443
27.40813,194,2933.017769
28.2438,287,2940.534264
0.657842,199,2946.085714
4.125829,108,2949.357641
9.654851,286,2957.901442
5.641088,110,2961.326309
30.037441,239,2969.307416
5.108101,117,2973.656465
2.67893,80,2976.098306
-9.97717,121,2979.913251
4.018299,101,2982.743583
28.243504,209,2988.374161
-4.683445,244,2994.488245
2.558561,79,2996.225792
5.606987,98,2998.378743
23.962157,101,3000.610859
-10.032744,101,3002.956208
24.071342,103,3005.176535
8.981477,237,3010.392915
24.100828,101,3012.534093
8.233117,225,3017.23807
4.852459,89,3018.978219
24.159477,101,3021.170262
23.887353,101,3023.361089
32.600721,304,3029.933204
-2.124631,184,3034.198764
3.797335,88,3036.091758
10.707016,303,3042.958017
20.130453,187,3047.387416
-9.782887,138,3050.702552
2.263178,84,3053.077839
-5.392432,49,3054.267944
3.5845,97,3056.598156
23.924525,101,3059.187876
-7.41533,149,3063.77265
8.209138,92,3066.23805
17.084503,335,3077.157233
28.729774,289,3085.824193
3.797738,83,3088.331723
2.921367,74,3090.844332
24.152097,101,3094.353024
-0.407217,222,3101.596537
27.904447,226,3109.218396
24.26472,105,3112.224618
-6.311498,45,3113.397768
3.670162,81,3115.516386
4.024561,89,3117.868089
9.940089,108,3120.63207
12.843654,267,3127.639566
3.30079,89,3129.676869
23.54489,101,3131.961503
5.126218,105,3134.412086
2.499271,72,3136.177193
-1.472011,356,3144.444307
-3.950034,165,3147.920151
-9.870717,36,3148.706717
17.973414,119,3151.151527
23.990021,101,3153.333115
26.839692,245,3158.639026
3.344605,85,3160.535668
0.8285,231,3165.737154
4.556997,127,3168.640657
15.116137,164,3172.298824
-6.347213,26,3172.877925
-0.346893,115,3175.749496
9.203317,363,3186.395749
5.834708,108,3189.080827
1.035114,81,3191.168094
26.969683,209,3196.469064
-6.646756,37,3197.324744
26.384426,189,3202.527948
24.037253,101,3205.321489
-6.713384,27,3206.002862
3.001601,75,3208.313705
7.297466,116,3211.793236
23.975988,101,3214.913973
19.184751,134,3218.879992
1.727604,305,3228.912665
-2.897414,193,3235.687918
4.792183,101,3239.443888
-6.03444,52,3241.741188
24.016568,101,3246.339613
2.534203,158,3251.598073
8.292146,110,3255.242806
3.087767,94,3258.206228
23.84414,101,3260.926632
32.771442,362,3269.817849
29.407836,242,3275.461455
26.046713,177,3279.307628
6.666909,108,3281.608302
27.76976,189,3286.176996
27.762533,191,3290.115393
3.395589,89,3291.804527
7.887408,149,3294.906924
3.872924,90,3296.591361
24.06753,101,3298.487099
28.486852,192,3302.310145
24.536636,109,3304.785452
23.195504,179,3308.531814
4.303905,102,3310.590437
-9.938033,115,3313.22888
3.908236,101,3315.523132
10.649521,160,3318.840825
7.336413,207,3323.260607
-4.462511,54,3324.599107
23.991411,101,3326.90178
3.822057,87,3328.849831
16.522253,105,3331.341252
2.994121,80,3333.239951
4.248322,103,3335.811015
2.513159,72,3337.44797
24.197706,101,3339.935137
9.046937,198,3344.861792
4.038003,87,3346.915291
4.620297,141,3350.395806
4.832954,123,3353.610348
3.171718,333,3362.610369
24.029459,101,3365.957045
14.502257,317,3377.68905
2.030868,313,3388.526029
8.947547,166,3393.080287
23.550227,101,3395.848003
28.14027,222,3401.525577
-9.836289,117,3404.323181
26.876023,257,3409.948023
27.02841,180,3413.660466
4.958191,92,3415.510595
4.657254,108,3417.81175
4.891279,99,3419.754598
-2.723639,170,3423.388901
5.496548,151,3426.36163
28.832164,299,3432.287462
24.057382,101,3434.22436
6.056491,158,3437.435823
23.884295,101,3439.622628
25.117134,238,3444.515488
-0.662001,232,3449.277732
4.914202,95,3451.365638
23.969646,101,3453.636654
24.367573,101,3455.859558
4.925932,93,3457.956574
3.709804,91,3460.19089
5.148192,105,3462.450895
4.268762,127,3465.460142
3.987935,88,3467.44648
-6.263429,140,3470.684803
2.901737,79,3472.400414
23.738438,101,3474.805229
23.978057,101,3477.174102
6.269843,143,3480.535969
-6.223125,34,3481.348197
5.356664,185,3486.17102
4.450609,120,3489.546377
5.776959,125,3493.048137
-6.406942,37,3494.102879
1.543196,84,3496.528057
25.403176,230,3502.8974
23.824522,101,3505.584774
25.222795,126,3509.354231
-8.069319,34,3510.303322
3.274908,82,3513.271702
-7.813967,18,3513.723762
9.450341,121,3517.798273
6.462165,205,3524.361802
10.177967,98,3528.487953
5.400002,230,3534.519961
-5.24813,81,3536.576458
10.728192,140,3539.968734
-7.25579,16,3540.322989
24.08274,101,3542.600963
13.858232,150,3546.174669
24.167408,101,3548.316613
4.322691,88,3550.271894
3.443535,79,3551.822739
25.943877,164,3555.643192
24.04071,101,3557.93036
14.047388,195,3562.40503
1.251417,131,3565.136088
27.618391,187,3568.818996
10.114177,209,3573.030855
29.053804,199,3577.473992
26.373789,211,3583.583006
9.869309,251,3589.788723
27.335614,241,3594.987704
26.830439,203,3599.418251
5.480249,121,3601.994124
2.748122,99,3604.282183
-7.896454,45,3605.47994
6.573644,104,3608.043345
3.667918,86,3610.172028
10.588423,116,3612.806126
5.236839,116,3615.750656
10.342417,186,3620.411736
-8.163676,166,3624.736178
26.828182,242,3630.959996
11.058093,217,3637.249793
27.282429,241,3643.829566
24.086064,101,3647.146414
8.288601,90,3650.253052
-8.088672,22,3650.896045
-7.428379,49,3652.607728
-2.795664,163,3658.023006
10.186001,150,3662.822968
-8.616871,12,3663.340586
27.405893,189,3668.64138
6.802303,93,3671.330509
24.063111,101,3673.796412
7.356234,213,3678.724082
1.572498,178,3682.921723
-0.072509,86,3684.821565
4.942499,176,3688.352716
-5.859953,38,3689.118958
2.888406,186,3692.92222
2.849432,83,3694.53842
25.967641,262,3700.1251
3.446593,108,3702.408094
3.683142,88,3704.07815
-6.278313,44,3704.949846
9.134824,125,3707.455755
5.309423,128,3710.195379
-9.718718,144,3713.164775
-0.227156,168,3716.576726
23.976909,101,3718.710269
13.685694,285,3725.227531
17.576538,320,3732.697905
2.078217,258,3738.770537
31.492176,414,3749.34497
-8.87551,39,3750.357992
2.529674,233,3756.559557
8.878088,138,3760.215559
-7.288366,19,3760.692729
5.431254,103,3763.835868
0.763151,210,3769.77985
9.001187,150,3774.581922
24.078853,101,3777.543998
24.165876,101,3780.922569
26.776095,233,3788.526645
5.081973,110,3791.6392
16.522404,371,3801.177723
14.736567,149,3804.747902
-9.793474,127,3807.65214
-7.942074,26,3808.174978
5.931204,109,3810.450134
9.070005,132,3813.230955
-5.060111,40,3814.085643
-3.973952,88,3816.105692
23.873473,101,3818.248914
8.030842,131,3820.89224
27.219076,273,3826.909958
10.313782,137,3829.676799
14.064534,256,3834.85503
23.572247,101,3836.917902
4.110024,89,3838.769423
25.577032,221,3843.366803
4.320672,90,3845.164447
23.967015,101,3847.522117
2.902232,84,3849.283414
5.925831,123,3852.008975
9.277549,136,3855.235464
23.996297,101,3857.667813
24.332331,109,3860.164407
16.326209,192,3864.626972
26.58626,244,3870.340794
6.53001,128,3873.310231
3.252744,100,3875.834272
6.415346,134,3879.532189
27.270354,244,3885.621217
2.844575,84,3887.906226
-7.836602,30,3888.785819
-8.974697,152,3893.059795
9.374811,175,3897.950138
7.31126,114,3901.333346
5.988579,178,3906.540807
26.454489,145,3911.494457
25.112473,246,3919.941978
24.036901,101,3923.661961
4.061603,89,3926.710043
5.189546,85,3929.410159
25.775802,238,3935.905002
-8.082781,21,3936.476141
27.400826,247,3942.375698
3.574675,106,3944.641328
2.971548,155,3948.190807
27.431105,179,3952.249309
2.239168,232,3957.036732
5.676669,122,3959.5648
-10.047429,101,3961.638415
7.646895,133,3964.303129
15.793946,108,3966.460893
31.240818,339,3973.742543
23.553861,101,3975.970687
12.916807,259,3981.482753
5.605159,97,3983.723264
-0.492555,138,3986.975763
30.371876,308,3993.90233
23.778624,101,3996.25972
5.012973,82,3998.030359
6.244994,114,4000.561781
-9.745887,166,4004.524272
25.14719,210,4009.61288
12.527685,269,4017.425079
4.191384,106,4020.043991
-9.941196,122,4023.305897
5.76144,103,4026.217113
23.907902,101,4029.114886
25.714507,244,4036.041409
18.871501,192,4041.843817
24.150888,101,4045.474189
5.96185,129,4049.503072
11.782386,166,4055.196446
-4.064313,66,4057.220974
1.972976,121,4060.883556
4.495926,218,4066.959593
8.725573,120,4069.97458
3.248682,150,4073.627134
13.730685,133,4076.845992
27.208282,180,4080.760242
-9.250299,129,4083.429914
20.363499,186,4087.62573
-1.764728,82,4089.342419
2.129124,116,4091.720165
29.983528,397,4100.042078
-2.062467,331,4107.099311
6.831682,106,4109.395636
2.607938,95,4111.430753
2.629687,97,4113.44016
26.422884,197,4117.962173
6.12142,120,4120.500537
27.024545,253,4126.074915
2.320413,118,4128.839346
6.28122,129,4131.938338
9.892628,143,4135.460985
6.038803,114,4138.231114
24.062252,101,4140.608827
12.739566,291,4147.897025
25.986799,238,4153.945151
-10.271183,47,4155.292519
5.363767,127,4158.866848
7.241622,142,4163.004284
24.277941,101,4166.255965
28.460852,293,4179.016829
5.985213,121,4184.970378
6.326162,135,4191.028154
6.943042,121,4195.337389
23.951804,101,4198.139643
4.015256,95,4200.510714
25.260022,264,4206.93125
7.113264,108,4209.434802
23.991252,101,4211.72541
4.287722,125,4214.382526
23.910932,101,4216.717116
24.882689,113,4219.072843
-3.782661,140,4222.105006
5.173264,112,4224.550696
-9.852447,112,4226.757589
24.186689,101,4228.921811
23.737802,260,4234.153116
-4.369799,68,4235.459593
10.534767,142,4238.456977
23.255604,146,4241.464629
14.050619,179,4245.163977
25.675967,222,4249.737536
26.012381,226,4255.00115
27.726632,249,4260.346983
6.464617,101,4262.543808
6.372654,151,4266.09983
8.854875,124,4269.077677
10.774631,155,4272.992903
9.883362,122,4275.917867
24.292579,314,4283.6557
24.04554,101,4286.479082
28.63527,189,4291.244323
27.859001,236,4297.518487
4.282439,91,4300.247891
28.276171,265,4308.11075
24.484766,117,4311.737627
-9.982811,119,4315.731277
13.691614,172,4320.986181
25.932769,181,4327.327444
7.213991,141,4332.33533
5.017841,102,4336.162491
26.217387,245,4343.849574
5.30962,106,4346.83099
7.068414,116,4349.904945
6.223822,142,4353.499762
26.251675,246,4359.568636
24.786976,201,4363.912638
-4.639539,57,4365.058599
-9.81954,137,4367.948439
-6.599754,215,4372.385947
23.554958,101,4374.486151
28.358976,249,4379.447962
3.065352,99,4381.372389
10.324377,129,4383.945155
4.347793,116,4386.249019
26.857513,234,4391.218997
7.15681,147,4394.239981
-5.71701,33,4394.921136
27.085782,238,4399.992304
-9.976169,112,4402.376756
26.962264,243,4407.678168
11.257302,121,4410.347886
27.217612,243,4415.798422
27.382397,275,4422.32054
26.038021,233,4427.837893
27.832959,272,4434.483387
26.603515,237,4440.82221
6.48192,94,4443.420677
-7.554577,176,4448.320539
-9.983251,102,4451.474253
3.15857,76,4453.602591
24.727422,210,4459.726945
26.870235,176,4468.079424
9.99172,97,4471.916908
26.222191,218,4481.309483
-9.799392,139,4486.114648
5.531673,114,4489.346196
7.314583,120,4493.646509
8.255653,151,4497.807409
-7.359476,11,4498.039429
28.13532,288,4505.246536
5.919343,136,4508.172701
29.522196,284,4514.086666
29.462182,300,4520.119316
24.186492,328,4526.614022
10.178941,153,4529.69546
25.695225,214,4534.374605
1.877809,69,4535.885801
24.8018,116,4538.283813
23.63452,101,4540.501145
4.669063,106,4542.836306
-4.589062,26,4543.437963
3.909973,88,4545.521341
-8.405204,19,4545.915206
5.082342,84,4547.791583
29.999075,308,4554.976215
7.669437,87,4557.045265
5.220894,132,4560.155877
-10.032193,101,4562.730564
4.216287,242,4568.694276
-8.419073,154,4572.754677
4.767746,102,4575.278631
16.959835,316,4583.833321
11.313489,112,4587.546829
6.766429,88,4590.132431
23.837013,101,4592.914251
6.922312,148,4597.336464
24.218559,101,4601.585788
24.107098,101,4605.034719
6.19863,138,4610.174655
7.114712,177,4615.979715
22.717618,168,4620.954953
29.081119,256,4627.648896
8.791124,159,4631.727268
5.24161,91,4633.905535
8.324616,167,4637.693721
26.090324,163,4641.634598
26.971506,249,4646.943976
5.420462,109,4649.197288
2.946088,144,4652.258166
-15.502482,125,4654.89746
27.161644,235,4660.461729
24.53887,235,4665.847202
3.30306,136,4668.985105
6.268711,214,4673.98868
8.326832,131,4677.044644
4.662897,88,4679.186521
28.586813,250,4685.510346
-8.531427,42,4686.476108
24.231044,101,4689.194877
24.206045,101,4692.120368
25.632814,216,4697.419307
-14.65561,141,4701.122224
6.934192,212,4707.322345
24.939078,110,4710.492889
26.889746,245,4719.529051
5.903876,134,4724.963097
3.404555,99,4728.990181
24.182038,101,4732.896084
-4.55012,70,4735.772021
28.663764,285,4745.782725
32.067471,280,4753.919974
4.922548,141,4757.583122
-4.432385,127,4760.497305
29.770781,310,4767.680341
24.733922,182,4771.475409
25.773813,212,4776.293774
23.983705,101,4778.27671
5.230901,88,4780.226366
6.442875,146,4783.471347
6.786786,137,4786.29272
6.815842,114,4788.673981
27.49838,255,4794.096183
8.300985,131,4797.067655
24.155387,101,4799.253942
24.322134,101,4801.436548
-7.903167,18,4801.839385
25.952542,218,4806.71753
23.984407,101,4809.066738
5.546753,101,4811.524721
22.384513,154,4815.199406
4.595411,99,4818.280647
4.824228,110,4823.189502
32.51994,500,4837.812993
23.281597,101,4843.361096
5.273578,89,4846.653784
-6.360634,63,4849.602493
29.49047,279,4860.70791
24.650773,165,4868.326171
25.217115,287,4886.905191
25.473876,209,4898.465468
4.283312,204,4908.633206
11.762341,140,4914.4237
