#{"t_start": 1764519864.226613, "env_id": "None"}
r,l,t
-2.598114,342,265.228544
-9.807819,102,267.048187
-5.150561,239,271.398899
-10.353871,188,274.762978
-9.760493,133,277.157784
-3.436801,239,281.346452
-7.821411,9,281.50954
-8.312527,227,285.329815
-4.62565,152,288.234753
-6.406892,115,290.399909
-8.130354,206,294.059045
-11.941277,183,297.326096
1.279221,500,306.732194
-8.53752,121,308.986623
-10.040294,101,310.940871
21.318879,500,320.471027
-9.068885,117,322.903591
-9.960512,141,325.598984
-6.968691,149,328.552183
-9.988085,105,330.635194
-6.109329,257,335.901897
-5.54819,173,339.456713
-6.535626,192,343.643374
-0.020292,243,348.817642
-5.769399,155,352.456582
-6.456782,216,357.249357
-12.708977,126,359.835393
-0.533591,334,366.668617
-0.765536,219,370.86197
1.554953,158,373.883812
0.883248,91,375.559783
-2.362361,181,378.802177
-8.067359,105,380.609484
8.269439,192,384.057056
-9.946017,191,387.373321
-6.823622,235,391.195589
-4.92761,150,393.915053
-3.59816,341,400.007563
-2.100833,293,406.008934
1.475552,369,412.698188
2.48932,405,420.183288
-4.374888,223,424.400985
-8.077512,25,424.877302
-8.034652,103,426.749506
-4.282643,245,431.557281
-9.197431,154,434.630539
-2.111262,251,439.587834
-9.046019,161,442.902032
-3.232857,292,449.03671
-6.853365,151,452.120288
-7.899011,204,456.520419
-5.857489,202,460.960202
1.60973,97,463.21744
-3.031595,249,468.694974
-8.004555,42,469.759038
-8.718801,48,470.851367
-2.502317,348,479.271457
-7.56385,146,482.547845
-12.722851,225,487.314455
-8.408194,37,488.052966
-2.781153,192,492.026402
-4.801299,209,496.047355
6.740615,174,499.433888
-1.706004,260,504.2151
0.108969,343,510.279969
-0.01305,253,514.667516
-8.084194,148,517.214692
-6.615859,194,520.628453
0.349192,269,525.784661
16.166144,500,539.397819
18.388842,500,551.007457
-0.967541,242,555.80318
-7.786226,128,558.365648
-9.645795,115,560.721155
-0.056532,279,566.309171
-8.374632,146,569.311184
-1.0585,254,574.538062
-4.984975,175,578.126886
1.485765,219,582.942647
12.837571,500,594.261036
-5.701787,217,599.321394
-8.130077,147,602.988975
7.475915,93,605.208351
-9.94719,124,607.962694
-2.956865,282,613.915123
24.483479,500,623.763149
-9.882426,135,626.29287
0.039641,71,627.565429
-3.591177,239,631.710141
0.449714,213,635.490868
-4.557814,198,638.836615
-5.860065,167,641.687544
13.429716,500,650.700973
-9.340564,149,653.702004
16.228819,500,662.499249
-4.916716,189,665.974853
-5.669068,218,669.948809
-8.514095,172,673.158206
-2.688378,120,675.407282
8.804301,492,684.458195
-1.131408,231,688.952144
-9.321357,166,692.194426
0.379501,243,697.09498
1.755761,99,699.085681
2.704888,95,701.041123
27.350677,500,711.485998
13.8977,117,714.220073
1.461973,92,716.104376
24.806505,500,727.460211
13.669433,176,731.605751
-10.997427,116,734.290698
-7.886453,167,738.410192
-0.584306,98,740.938027
-3.783078,69,742.801591
0.4271,248,749.441747
0.446044,220,755.374983
-1.764953,231,761.783095
-9.735749,120,765.08129
-4.016289,151,769.728661
-9.964025,112,772.987214
-6.816358,235,780.447582
10.37525,500,797.097068
-2.947488,222,805.920756
1.618821,62,808.067214
10.141886,485,824.738801
4.060554,170,829.797983
7.505316,152,834.18491
-3.827885,244,840.393422
-0.681226,207,845.411108
4.194941,124,848.214256
1.249556,88,850.042639
-9.201671,195,854.229797
1.014752,264,859.539093
2.168988,181,863.208959
16.135126,500,873.020721
-1.134968,177,876.601324
4.152358,466,886.654561
10.215781,500,898.569085
1.045135,241,904.251424
25.743175,125,907.544154
-2.128088,226,913.616364
1.851575,90,916.286183
0.830693,269,924.224431
-1.332534,91,927.0558
-8.845693,218,933.614707
-9.928801,119,937.160579
7.364319,154,942.46751
-4.221489,160,948.238722
-8.606118,125,952.562285
-2.134634,242,960.761808
21.474917,500,974.350422
-9.35778,156,978.044677
-8.45917,147,981.731483
-0.517576,69,983.513243
28.212715,174,987.608792
7.356071,250,992.614805
-1.655959,55,993.874233
0.156809,80,995.459213
-9.089281,172,998.84409
-5.572058,178,1002.254544
-3.364876,163,1005.277986
-3.22909,231,1009.654588
1.118223,251,1014.642436
4.781164,182,1018.344866
-0.447331,243,1023.694695
-0.349484,278,1029.344398
3.364793,196,1033.465246
1.28049,251,1038.868605
-4.428746,235,1044.337579
5.748657,279,1051.388988
5.350628,236,1057.48216
0.246731,227,1063.547191
5.676942,285,1072.483456
-3.739573,169,1077.798219
13.806261,350,1088.984808
-9.958724,117,1092.745541
0.336786,225,1100.464138
-7.899137,1,1100.499138
2.65998,99,1104.293486
3.260451,120,1108.55881
0.083013,227,1115.159336
0.911092,278,1123.490407
1.964266,237,1130.034448
5.824592,194,1134.035846
24.711809,108,1136.23921
12.519255,200,1140.323151
-0.784741,258,1145.266517
1.334414,108,1147.327231
-11.916613,158,1150.342838
3.316316,106,1152.449363
5.700128,116,1154.546268
1.501655,70,1155.904049
-0.050604,248,1160.688566
10.536905,183,1165.52432
-9.089513,205,1170.123595
13.86898,210,1174.480359
-7.227941,322,1181.818938
25.291607,500,1193.42014
5.290118,143,1197.035164
3.195841,300,1204.820594
-9.141645,189,1210.068221
-6.420671,17,1210.504851
-3.011416,265,1218.045684
0.452411,68,1219.630517
3.925825,108,1223.319484
2.917597,71,1225.509448
-1.264975,165,1231.570279
5.823942,260,1251.708448
-0.279639,232,1262.659453
1.84838,109,1266.092488
-4.458393,194,1273.163445
-3.946526,238,1281.414162
12.81913,347,1292.738075
-3.672421,83,1295.441299
-9.566589,119,1299.152321
-5.980862,40,1300.265996
5.110577,88,1302.477292
-2.99963,172,1307.45374
-7.671811,186,1311.949702
-3.636904,143,1315.466374
23.89082,101,1318.347456
10.214539,376,1328.080605
9.006684,167,1334.746947
-4.329768,174,1342.951426
-2.747923,54,1345.528159
1.712057,71,1347.817272
-3.9664,308,1356.935981
8.130651,406,1369.954988
6.573793,150,1375.203982
3.115144,291,1384.410332
-0.656699,168,1389.22564
-6.534098,199,1394.334084
1.405835,113,1397.03573
1.454325,72,1398.889046
2.849463,74,1400.419797
-5.271812,183,1404.694796
0.789093,149,1407.957981
1.727297,113,1410.170716
-2.38703,161,1413.49811
-5.330428,175,1416.845246
-3.463734,217,1420.973943
23.076557,500,1430.430491
-3.456268,157,1433.916769
1.714569,202,1437.855751
3.732933,224,1442.33154
24.065844,103,1444.594757
2.344418,121,1447.255699
-0.501429,240,1453.873512
4.439701,120,1456.808679
16.994769,240,1462.673149
0.929738,190,1467.638053
2.081495,115,1470.415656
4.208317,333,1480.247945
2.358008,218,1490.418747
4.097779,87,1494.338956
1.712186,106,1498.716758
-2.843147,226,1507.190586
2.39903,192,1513.833412
11.649393,148,1518.723252
1.45473,199,1524.477139
-9.349775,144,1528.32819
3.145432,68,1530.100483
-10.534923,179,1534.44847
16.809649,188,1538.899481
5.166768,92,1540.94978
23.785865,101,1543.107195
24.036707,101,1545.36439
28.634951,364,1552.552221
-9.576141,122,1555.079522
7.685911,197,1558.789842
4.300264,89,1560.579639
4.178325,112,1562.78278
26.761074,500,1572.926957
28.786566,500,1583.405329
10.896042,251,1589.930975
1.527962,109,1592.801149
0.759509,264,1599.351712
-5.048157,173,1604.058666
-0.861682,207,1610.240907
0.753059,266,1619.877384
-7.38738,19,1620.558277
28.677577,239,1639.690159
-5.303637,192,1648.199078
32.671849,462,1666.888439
2.256341,61,1669.164734
1.927127,228,1676.298619
26.552889,131,1679.851268
3.098112,68,1681.715912
0.336938,224,1687.460772
-3.720295,193,1692.251642
1.131215,58,1693.568077
-5.383428,198,1698.073226
5.520921,446,1708.376178
20.053024,500,1720.90427
-9.728783,149,1724.96692
1.764274,277,1733.290416
0.599455,55,1735.167037
6.581472,197,1741.234726
26.650893,132,1745.038857
7.476845,187,1754.270252
2.737701,116,1759.225139
-6.078184,192,1767.490015
7.799335,178,1775.187975
-8.261296,154,1782.062624
2.658014,231,1810.889697
0.729088,248,1832.866201
-4.244373,71,1836.344865
0.991282,60,1839.550975
24.102552,101,1844.290627
-5.092958,195,1857.467667
27.199454,373,1873.898418
6.301721,103,1877.400127
13.318415,215,1891.696056
4.784526,323,1912.82976
3.207433,99,1921.583488
2.689217,127,1931.648996
0.511582,226,1946.373568
29.541655,500,1980.129053
-6.231553,181,1991.924723
2.846207,291,2022.048059
0.506508,54,2024.157452
-4.816696,181,2031.202823
3.650523,93,2035.116123
2.755497,66,2037.6955
-14.483716,142,2042.7055
24.006661,101,2047.090411
1.358071,57,2049.377392
27.505486,500,2067.806366
3.201436,98,2069.867553
3.145029,123,2073.755604
1.18287,66,2075.440908
-7.859116,245,2081.973103
26.281466,141,2086.578405
-3.55249,71,2089.482737
1.097363,254,2098.739137
0.797191,263,2106.677973
-6.579137,160,2111.765182
-7.692546,16,2112.190013
24.02747,101,2115.403776
11.457412,387,2135.221825
9.185976,452,2158.30592
-0.891272,47,2160.708416
-10.048068,111,2165.15306
3.131633,103,2171.176852
-5.121657,197,2179.386406
2.38222,100,2182.855178
24.212753,101,2186.382268
-0.601423,157,2190.86588
17.578349,131,2194.356419
2.187763,211,2199.857943
24.042944,101,2202.421453
24.036467,101,2205.257051
16.697974,190,2211.773224
8.774569,137,2217.621077
5.214079,80,2220.560062
8.450136,158,2224.900877
14.045238,381,2245.865134
14.261128,462,2273.679454
-6.875591,39,2276.335896
29.681981,338,2298.077865
16.735354,370,2314.760334
24.240754,101,2319.73936
9.261514,160,2326.283591
-3.183457,184,2333.924926
29.928492,295,2347.341866
0.052281,185,2356.783238
-3.362187,188,2366.046969
-11.249227,124,2372.62448
24.612872,111,2379.4156
-5.135623,182,2388.867911
2.093798,61,2391.468648
1.305289,68,2394.671732
30.60902,500,2415.699825
23.193513,101,2419.066636
0.397973,91,2421.989168
1.521793,65,2423.768643
-5.255202,204,2429.178229
4.385705,86,2431.148099
3.012385,339,2438.881202
-3.431858,34,2439.626903
2.476573,121,2442.221587
1.654644,63,2443.721642
5.207658,102,2446.021723
1.128318,60,2447.416661
28.266156,348,2456.507437
13.190889,243,2462.524597
0.211556,200,2467.858562
1.364822,272,2475.680504
-0.367429,279,2484.602911
26.648004,306,2496.455229
20.82758,225,2505.011738
-1.951636,273,2516.793699
1.840945,207,2527.382443
27.254563,287,2538.804155
4.357965,92,2542.298723
5.338402,107,2545.823698
-2.532887,185,2551.218362
4.000094,93,2553.737137
8.980533,190,2558.501223
15.113866,366,2566.242626
-7.241999,35,2566.976902
5.690865,112,2569.68661
6.995538,184,2573.301061
5.887954,117,2575.714074
8.718749,98,2577.650888
0.93062,299,2583.949758
-6.913232,22,2584.377473
3.907316,120,2586.864518
-7.688324,23,2587.335722
4.765575,94,2589.297232
0.523289,216,2594.077839
-1.810589,218,2599.00508
25.800935,189,2603.231667
11.149308,150,2606.986526
-1.582595,107,2609.514493
-4.955603,25,2610.154811
26.923356,500,2623.212398
3.948084,359,2634.948173
3.941439,218,2642.524392
2.008818,338,2655.677058
6.407984,101,2660.102936
8.083048,127,2665.856029
8.017289,206,2675.426295
-9.070905,172,2683.029484
31.477579,322,2695.394355
8.881868,155,2700.549721
18.891965,183,2705.144962
23.792666,101,2707.4553
5.525682,98,2709.644632
1.990374,75,2711.298942
5.103273,125,2713.905749
2.737152,99,2716.017146
-1.22733,181,2719.611359
-5.044859,32,2720.272458
-0.466463,223,2724.716832
28.520386,235,2729.740401
5.831756,138,2732.678853
1.240637,59,2733.964927
7.303167,281,2741.036259
-3.94253,170,2745.044778
5.685152,175,2749.223912
25.809468,168,2753.226319
2.889851,86,2755.308157
-4.249248,163,2759.368731
8.598581,174,2764.104387
-9.530678,30,2765.124643
-5.439098,33,2766.107772
-9.469773,139,2770.353515
6.196243,99,2773.636722
3.329197,83,2775.714998
0.011276,103,2779.066545
13.531307,170,2784.279187
16.653048,129,2788.963538
-5.289761,196,2795.664077
5.344824,107,2799.995515
8.346562,387,2815.959049
24.167842,101,2820.742974
-4.993511,38,2822.463068
-7.02927,35,2823.765238
1.364905,133,2829.299034
5.454907,99,2833.122726
24.07133,101,2836.515833
-5.386744,33,2837.506045
-8.560002,163,2842.694939
0.467926,120,2845.620001
24.07344,101,2848.433344
1.236414,315,2855.737485
14.008636,377,2863.488815
24.585338,114,2865.709084
3.49658,164,2868.954411
24.01698,101,2871.028947
-7.096919,21,2871.44304
1.543849,244,2876.293464
3.397076,74,2877.716281
-3.711194,207,2881.804523
-5.727383,196,2885.85948
3.540572,205,2890.198622
4.630388,260,2895.756196
2.556436,66,2897.213403
-9.941939,105,2899.511331
30.46365,220,2904.356882
16.616691,192,2908.958641
0.217165,56,2910.180268
-6.78681,24,2910.726938
-10.953917,104,2913.297137
24.042165,101,2915.863789
22.374222,193,2920.871368
-4.410001,183,2925.78661
4.587118,82,2928.250364
9.54429,119,2931.555415
5.04015,98,2934.450812
9.68043,164,2939.522002
-5.602353,205,2946.179088
17.793185,297,2957.461418
24.665053,107,2961.748069
2.616575,70,2964.509221
-1.633899,201,2972.946849
12.014989,274,2984.091201
28.093125,206,2990.991359
2.355928,192,2996.02189
-2.705937,69,2998.102202
-1.147717,237,3003.886658
23.839411,101,3006.135549
5.691618,94,3008.354798
24.150852,101,3010.66652
24.233073,101,3012.874503
-6.154823,60,3014.097689
6.541126,168,3017.390629
26.736641,256,3022.535037
8.514916,135,3025.210622
25.699779,224,3029.875569
-4.677928,215,3034.214803
6.616255,156,3037.453204
8.524565,110,3039.781934
-9.213562,135,3042.723237
4.895321,91,3044.598318
-5.26473,94,3046.600475
26.771332,227,3051.646325
30.677981,320,3059.273606
8.054108,154,3063.223799
5.59139,107,3065.992012
9.913354,305,3074.564868
24.22147,101,3077.431015
3.723622,213,3084.170702
4.948291,155,3089.221726
-0.064145,248,3098.484166
24.696629,233,3107.671137
24.28568,101,3111.922375
-1.930169,56,3114.484582
-7.005893,153,3120.63289
31.585791,274,3130.206117
-5.009074,192,3135.988392
-9.665195,132,3139.319658
-5.83221,168,3143.567394
1.843957,228,3149.352713
1.334278,198,3153.567702
0.147574,49,3154.561593
4.083299,97,3156.628339
-1.873774,188,3160.42132
3.999597,93,3162.273166
27.175205,198,3166.426834
25.194737,218,3170.866198
1.879309,197,3174.888197
-14.314093,153,3178.355541
24.491942,108,3180.785031
22.771654,152,3184.340034
7.154235,160,3188.129811
23.973794,101,3190.65991
24.009767,101,3193.047761
-5.684032,207,3198.214805
6.295459,130,3201.602503
1.182635,207,3207.436738
-7.312239,52,3208.752292
29.010367,198,3214.276767
-7.440212,33,3215.120481
-3.265774,336,3226.23443
1.804419,73,3228.700636
24.012319,101,3232.533721
25.784066,271,3242.761126
-6.857325,36,3244.165062
-6.051452,66,3246.91217
21.770283,187,3255.419655
27.007357,235,3264.335775
11.595084,211,3270.860753
24.405337,223,3277.178754
-9.457171,158,3281.06079
23.990446,194,3285.333406
11.377059,307,3291.94953
-7.092163,17,3292.32945
10.335596,242,3297.203324
26.756187,228,3302.008034
9.688873,104,3304.14237
31.383116,434,3313.284445
4.545103,94,3315.36526
12.388957,264,3321.093988
27.444123,186,3325.297088
-2.636805,54,3326.533405
26.587228,346,3335.809396
5.341375,112,3339.021658
14.636062,283,3356.903129
2.337869,94,3365.388066
-3.448403,197,3377.858081
13.074753,211,3389.959792
5.800665,115,3395.682246
-7.167544,40,3398.635133
2.564813,83,3405.490121
10.725948,205,3421.454873
10.851767,221,3432.932624
24.306329,213,3445.212703
3.282333,114,3453.934947
5.768444,313,3477.618177
24.061481,109,3487.234863
30.123585,255,3508.568097
23.978964,101,3514.767601
25.058283,201,3527.581165
24.558559,196,3536.528567
-6.541041,17,3537.328758
24.235744,102,3542.190896
25.259169,208,3551.485115
30.144186,217,3562.844163
23.57408,101,3568.662187
1.406224,214,3582.731061
24.159646,107,3590.680196
10.755567,113,3598.685035
27.131171,184,3611.648731
31.190979,269,3633.034442
25.849194,228,3651.03826
-9.983762,112,3667.574592
25.73091,181,3681.118538
-7.678816,38,3683.123566
12.096937,248,3697.678384
27.874687,196,3708.97289
11.868485,234,3724.492002
9.454828,96,3729.652849
-5.36351,317,3753.513573
21.289733,205,3766.12778
-9.735361,159,3777.571929
22.887886,157,3788.729728
28.009344,255,3808.52249
26.645342,233,3822.538437
4.785861,385,3847.813563
1.137164,288,3870.37042
22.47774,260,3887.14518
8.565084,90,3892.017092
29.074891,272,3911.060438
4.604242,120,3918.778084
23.905313,101,3925.336197
3.137004,164,3938.538946
31.188395,304,3963.46757
-8.860309,20,3964.669744
-8.044999,39,3967.035414
27.369486,234,3981.397894
25.754601,221,3994.549804
2.593445,191,4003.837581
24.005956,101,4007.242504
26.490105,242,4017.51316
24.077953,101,4021.709488
3.228633,168,4028.482672
25.785118,166,4038.271914
-0.570392,197,4054.97151
24.335631,101,4061.114305
28.208475,215,4079.314183
4.758384,124,4093.713983
25.635037,177,4104.918205
0.254721,227,4120.915044
5.508317,282,4143.969493
25.732131,182,4153.032801
24.188521,367,4173.624426
0.402182,205,4184.172771
21.427576,202,4204.24301
7.985938,364,4230.324897
6.333902,132,4240.24043
11.330672,210,4254.97747
2.64192,84,4260.524945
-7.482077,70,4264.018114
24.087234,101,4269.393019
-6.456908,160,4279.182897
24.50484,235,4293.70396
9.101889,153,4302.064749
-9.906089,112,4309.481539
24.028274,101,4315.196862
-7.129444,164,4325.237335
31.386638,313,4351.128671
26.564011,171,4363.545846
9.025019,217,4378.81145
9.525466,315,4398.266572
-8.257939,92,4406.728303
26.758397,177,4419.204516
23.682291,101,4425.280724
-5.270127,71,4428.438576
2.024358,77,4431.593144
28.936233,215,4441.910167
25.423991,255,4457.755989
27.826825,247,4473.966861
9.563978,94,4484.397934
-5.378758,36,4487.00022
6.681424,276,4508.227522
25.605108,274,4519.374014
12.635732,449,4528.312426
-10.049539,101,4530.040241
26.766014,235,4534.874008
29.81192,219,4538.970387
2.610831,257,4543.914917
33.29178,399,4551.962445
-9.166467,152,4555.659671
24.512918,240,4561.541013
24.173067,101,4564.23703
10.280065,156,4568.466239
30.252763,280,4575.785995
12.52528,184,4580.240428
3.952458,93,4582.47426
27.697502,260,4588.278695
27.606713,212,4592.479782
-1.359101,190,4596.889262
-4.681412,49,4597.991705
24.689463,204,4601.853409
26.732059,205,4605.794107
9.821997,223,4609.939885
-9.999694,111,4611.883745
6.725473,191,4615.526457
-7.392524,16,4615.831833
7.147509,174,4619.128514
26.276126,180,4622.661743
10.468949,143,4625.307103
17.1136,459,4634.252751
4.955959,94,4637.419414
24.805007,199,4644.382791
-6.989843,39,4645.46293
-9.993979,112,4648.093167
-10.012063,120,4650.832837
3.042489,174,4655.251023
26.084657,125,4658.442152
0.616616,212,4664.036707
26.950878,131,4667.275668
23.570394,101,4669.975682
2.614917,107,4672.628757
15.016208,112,4675.515021
4.047126,123,4678.350484
29.19939,322,4687.768311
-8.402911,29,4688.460053
32.502774,428,4703.41183
23.500323,102,4706.320557
4.825438,136,4709.618491
25.744588,227,4715.612238
26.875188,253,4721.133164
23.978155,202,4725.43651
8.363026,92,4727.10014
26.18624,306,4733.753196
-6.522197,51,4734.899506
24.082204,101,4737.180751
16.928844,258,4742.355555
12.666833,373,4750.003159
24.618789,265,4756.051731
26.001101,236,4762.872757
13.083045,271,4770.666158
28.308856,205,4776.012868
4.520702,102,4779.256345
-9.634404,159,4783.974853
26.9034,240,4792.315722
24.365381,102,4795.765956
24.984135,122,4801.084767
24.063874,167,4805.370483
23.676559,101,4807.742492
24.567007,117,4810.380668
7.822285,195,4815.538254
-1.211698,48,4816.806679
-4.42037,30,4817.662191
13.239561,186,4822.430204
-8.995679,40,4823.2678
-5.683627,65,4824.680359
-6.346524,20,4825.140255
24.065269,101,4827.148679
-5.860293,81,4828.860325
11.505389,172,4832.891801
9.693444,99,4835.058011
29.121758,285,4841.488393
14.263895,325,4851.226628
2.425583,153,4854.811417
4.837107,184,4859.379551
23.67915,101,4862.012305
9.268107,94,4863.943898
13.486757,145,4867.18701
24.831635,185,4873.087196
30.057331,234,4880.821263
28.047302,250,4888.575614
29.630785,208,4896.605938
24.19587,101,4900.841769
5.620762,271,4912.123979
-9.588441,164,4917.599586
-8.085378,34,4918.688639
31.710696,353,4928.094096
23.74053,101,4930.563323
23.511392,101,4933.232134
29.761799,295,4940.050384
9.602979,197,4944.562554
7.800598,209,4949.473419
28.855317,340,4958.491111
23.783603,101,4961.31619
27.070351,344,4970.748595
26.478122,246,4977.467512
26.840228,231,4984.250238
27.596652,302,4993.677544
26.847542,211,5001.212129
31.451056,314,5013.973642
25.171128,189,5021.122352
-7.063586,22,5021.80244
7.345907,294,5030.412488
26.550158,171,5034.401413
7.981568,169,5038.628594
6.33065,206,5043.619016
24.083098,101,5045.704232
6.120178,123,5048.544323
28.834848,301,5055.100664
24.043883,237,5060.292943
-0.580441,140,5063.126181
28.177966,266,5068.619424
32.791107,440,5079.916916
29.78988,291,5089.193513
28.051367,201,5095.140952
4.894242,195,5101.085191
5.035271,177,5106.020343
29.222888,270,5113.611727
30.754486,310,5122.644321
27.544608,250,5130.068742
18.843915,173,5133.806772
32.1562,323,5141.231489
30.468027,395,5151.1099
29.014289,213,5156.861995
26.640259,234,5163.407984
-7.359617,22,5164.260642
27.393852,256,5171.525877
26.245209,193,5181.000132
10.230907,248,5191.34526
24.028537,101,5196.814217
25.078303,133,5203.046888
24.938049,219,5217.970716
11.472409,201,5235.590605
-9.566231,185,5245.117117
26.498953,235,5263.064815
24.062411,101,5268.991209
7.580968,170,5278.956497
0.407386,150,5287.586626
28.443303,237,5298.265833
27.331099,253,5307.144817
29.481367,391,5318.91711
5.368365,109,5321.782685
29.297082,300,5331.900094
23.981521,101,5334.875437
24.97283,210,5342.532549
23.913902,101,5346.67061
14.994247,296,5358.387663
8.640501,242,5369.127216
31.706299,359,5387.175129
6.564296,192,5397.031218
16.800194,293,5412.755538
23.772406,101,5416.922994
24.107671,101,5421.446766
23.74098,101,5425.083145
24.20329,101,5429.694248
4.261694,223,5437.087398
13.603476,300,5447.617084
-8.285512,170,5453.259925
5.919924,186,5458.25669
-8.122003,30,5459.244074
3.853478,143,5465.028729
18.468553,191,5473.677376
29.761868,267,5485.177166
24.670824,395,5504.703821
9.817318,155,5512.710616
-7.395445,241,5530.460064
28.214968,312,5550.218052
-6.452168,35,5551.913038
23.864162,186,5561.721033
-5.754633,30,5563.2722
23.822742,101,5567.544147
-7.424156,35,5568.617494
13.879617,176,5574.540179
8.936022,156,5579.576773
24.349702,111,5584.316668
11.098382,145,5588.592761
-5.920329,101,5591.020928
24.981102,198,5596.393139
26.367681,233,5604.675038
24.470622,233,5615.315164
-6.657861,54,5618.038936
26.625304,215,5629.865603
23.944431,102,5636.249291
18.503891,171,5646.832786
6.01671,159,5654.50248
27.247384,191,5664.073776
25.446049,227,5677.81521
26.372704,245,5689.46767
31.511573,354,5702.219551
28.495638,224,5710.745463
24.057652,101,5713.479869
14.699772,292,5720.575703
7.223364,93,5723.087476
26.443156,230,5730.240236
26.079364,181,5735.982649
26.948145,286,5754.688518
24.179053,101,5761.633569
24.254504,101,5768.183235
27.114736,180,5780.439111
31.164339,263,5800.889447
-7.693105,182,5813.675591
34.549531,444,5839.778747
-7.879521,33,5842.058784
24.043396,101,5846.9718
14.703109,220,5858.374526
1.852433,169,5872.158804
16.059202,255,5893.551292
0.198273,81,5898.430812
-7.48131,37,5900.568458
26.155952,209,5915.508087
23.637061,101,5923.199146
27.587592,204,5943.836555
24.192989,101,5952.174029
-4.397207,46,5955.118253
24.478607,200,5964.723977
4.183038,93,5968.89559
23.904607,101,5974.965458
25.984297,235,5989.205594
24.01917,101,5992.582961
26.688859,176,6000.714032
24.972666,120,6004.858706
26.029801,251,6013.989238
15.003878,165,6019.328291
-10.040425,101,6023.5101
8.589987,162,6030.220532
27.889447,226,6040.453819
23.95447,101,6045.244974
24.145883,101,6049.916679
-4.878218,36,6051.623816
11.551463,195,6060.775197
27.686644,245,6072.181309
11.57238,183,6080.750796
26.779325,227,6093.351554
23.95644,196,6105.481697
29.508549,306,6120.063592
10.701059,267,6130.209823
24.107123,101,6133.688389
28.093382,253,6140.179353
14.507083,319,6148.741296
24.180406,101,6151.795524
-6.35093,39,6153.075323
2.893368,173,6159.729821
10.304649,140,6165.670228
33.698843,328,6181.550384
-7.045707,17,6182.38073
11.539468,122,6188.479485
24.910588,252,6200.582999
29.587396,249,6212.788054
27.369864,237,6225.334025
24.455645,101,6230.766476
22.778996,265,6242.999544
26.650108,255,6253.513862
0.716664,173,6259.235777
24.020133,196,6264.921015
27.169958,240,6271.303334
27.771425,276,6280.196642
24.282496,101,6284.100687
9.750748,191,6290.667255
33.687006,359,6303.969305
12.43368,145,6309.501176
9.251204,176,6317.524475
-2.838811,47,6320.11897
28.56624,317,6338.728429
19.15406,204,6350.456227
23.885915,101,6355.97088
26.181996,328,6372.933975
24.132605,101,6376.698557
28.110217,185,6382.538252
-3.141741,55,6383.990753
14.040202,157,6388.31703
22.333517,322,6397.22145
23.937642,101,6400.051841
28.440214,274,6407.382221
23.951932,101,6410.406537
25.616809,165,6415.45019
5.752209,202,6422.818646
-5.624518,102,6426.04987
16.282254,101,6429.500608
26.283264,211,6436.85342
24.613272,207,6446.244513
4.384458,306,6459.831171
25.450099,227,6469.935684
24.991553,203,6479.69938
23.719013,117,6485.57111
26.713786,166,6494.971033
24.247828,101,6500.427184
-4.821791,75,6504.109895
23.644224,101,6509.003052
23.952311,101,6514.328823
5.34614,139,6520.65382
31.082612,298,6529.145578
23.726851,101,6531.409325
-9.876765,142,6534.561146
32.216859,345,6544.863352
26.776311,230,6553.182068
32.736463,348,6565.975637
