#{"t_start": 1764605362.0887277, "env_id": "None"}
r,l,t
-2.527335,56,4541.483115
27.457771,198,4548.142218
23.924273,101,4551.690625
24.759206,201,4558.774257
31.471304,323,4571.765889
24.317845,101,4575.88359
7.60682,158,4582.681297
-7.464713,16,4583.567115
24.177544,103,4588.046826
24.202571,101,4592.907738
8.694471,168,4600.967984
27.547471,246,4612.450071
22.841561,102,4617.00997
23.504379,107,4621.585528
27.676475,241,4630.252611
27.672032,198,4636.567995
4.124956,99,4639.703485
29.483942,286,4648.353979
7.097926,161,4653.065206
10.95953,191,4658.496089
0.10492,71,4660.878087
9.950177,192,4666.605709
24.463235,181,4672.345066
26.598713,179,4677.875157
19.433535,216,4684.634831
27.342832,185,4690.72366
25.92312,228,4698.611597
24.327415,101,4702.100797
25.458738,152,4709.696146
24.123464,101,4716.279867
27.749113,314,4733.05002
23.782392,101,4740.924299
25.090167,149,4748.825786
24.38131,103,4753.969044
28.645131,209,4767.234636
25.71974,144,4778.746371
29.634077,256,4792.056583
18.041857,460,4819.168478
-4.591461,134,4826.640201
31.574546,412,4840.543486
14.950859,253,4849.94917
15.048574,252,4859.89643
14.957457,267,4871.428021
30.114412,333,4887.421929
29.580189,228,4898.237109
-9.132127,149,4904.103346
7.113618,195,4911.683172
28.001609,181,4917.411975
28.2091,206,4924.0265
27.078554,193,4929.823408
28.429062,198,4935.608742
28.027178,228,4942.382658
26.166797,178,4947.712363
8.659081,164,4952.783692
18.04293,184,4958.567814
27.543038,197,4964.998118
26.819143,177,4970.98255
27.129473,177,4977.103026
4.548006,135,4982.017709
35.459888,326,4994.451766
16.455668,223,5003.810438
27.283178,271,5016.216472
-9.247541,238,5027.172895
-14.827862,216,5036.119849
23.928365,101,5039.873181
30.208797,239,5047.968323
25.751842,121,5051.758995
28.532716,214,5058.327519
15.312097,238,5065.290174
10.792692,241,5072.655243
23.895282,101,5075.571752
24.270513,101,5078.603952
12.147879,210,5084.817389
26.464957,171,5090.247426
29.769764,293,5099.609831
24.070297,101,5103.010523
27.73497,204,5109.883162
-8.143108,15,5110.374363
-2.467281,65,5112.709796
16.664431,105,5116.555682
25.668405,187,5123.701548
16.992609,361,5139.286564
26.154146,245,5150.443071
18.576546,110,5155.554946
18.570279,159,5163.20472
30.253985,308,5175.861912
27.119132,189,5182.921999
27.403627,216,5189.788597
23.942813,192,5195.835145
26.424796,175,5201.027701
25.471332,123,5204.662699
20.280942,171,5209.573597
4.739069,161,5214.559905
27.565621,262,5222.974041
-0.114175,422,5236.473227
8.984334,95,5239.526447
33.2922,356,5252.008641
25.264391,118,5256.351645
30.306261,219,5264.766934
29.909997,231,5274.097865
-8.949974,40,5275.956787
13.35478,207,5285.414485
29.303483,246,5297.004935
24.854637,257,5307.621245
25.38534,150,5313.183156
29.190017,259,5321.673471
21.245367,220,5328.824821
23.860316,101,5332.024858
24.150254,101,5335.128668
25.751423,266,5342.831167
10.03405,430,5355.388745
26.982048,232,5362.675496
-8.025516,26,5363.44225
-8.360736,19,5364.018926
24.768377,117,5367.685031
27.99602,189,5373.628339
30.812095,342,5384.835912
28.867526,274,5394.448052
13.592527,171,5400.621005
-2.534967,122,5405.160545
-5.916859,193,5412.532023
18.116886,307,5425.465599
-6.00354,77,5428.835396
27.489736,191,5437.559461
-2.328789,202,5447.344021
25.182488,153,5454.254802
10.028791,181,5460.89349
9.798597,205,5467.695637
25.977172,231,5475.172288
28.897009,297,5483.997786
-9.138944,225,5490.451833
27.900434,254,5497.915736
24.197655,101,5500.780671
24.08651,194,5506.675536
26.356212,166,5511.813526
8.068569,186,5517.87139
-9.063265,260,5526.282195
23.675264,101,5529.683356
14.241783,207,5536.903054
24.281799,101,5540.91538
10.945967,215,5549.255632
12.392914,187,5556.559306
28.447405,201,5564.876594
1.958692,183,5573.216393
11.049726,446,5593.536523
28.561343,221,5601.988139
15.260928,172,5607.933209
24.920733,217,5614.908539
-4.610779,31,5615.803461
29.569016,215,5622.38034
27.631899,243,5629.310238
26.525658,194,5634.982866
-7.388028,24,5635.689866
29.149698,257,5643.241494
25.932705,225,5651.817302
24.062423,101,5655.261282
24.426115,212,5661.800893
27.408471,189,5668.221344
25.250336,211,5675.32625
-6.948431,64,5677.484681
15.260011,210,5688.57428
9.508347,234,5701.853518
28.410745,217,5714.004122
28.313075,258,5728.399463
15.979469,236,5744.465376
23.435414,101,5750.368259
14.355131,205,5761.656638
30.294854,224,5770.940643
25.341567,223,5779.516419
15.613412,228,5786.770761
31.631059,260,5795.235297
25.413722,220,5803.246402
-0.707293,331,5814.664097
27.072298,193,5821.103708
26.6711,194,5827.605592
-7.389385,11,5828.091214
24.113565,101,5832.567794
25.853973,177,5840.581637
25.958339,209,5852.2704
-7.353857,46,5854.860479
24.211444,101,5860.851047
15.260827,257,5878.25085
23.848711,101,5884.338822
31.447733,324,5900.590826
16.409775,498,5924.450218
35.253612,396,5939.610741
28.124784,229,5947.54458
33.410902,364,5962.801166
27.882543,248,5974.251074
23.852722,101,5980.253906
34.721514,359,5997.492562
25.780719,171,6007.590417
26.611129,177,6017.126264
30.16567,322,6035.480878
28.10186,259,6048.567618
23.730329,101,6054.222216
32.383809,371,6069.802943
27.612888,218,6078.168729
23.81877,192,6085.618876
-8.355152,26,6086.425658
11.984803,229,6094.925148
13.531732,281,6106.517959
26.724721,232,6116.874124
37.698456,368,6135.428982
12.300836,228,6148.029989
10.723496,130,6154.767659
24.071863,184,6163.982547
20.125631,163,6171.515788
40.537814,394,6189.833856
31.161093,251,6198.108397
24.777111,202,6205.056538
35.128551,365,6218.141939
26.328575,176,6224.638157
24.266777,101,6228.310638
27.259077,181,6236.382876
30.173442,236,6247.095709
23.51817,176,6254.09289
23.429109,190,6262.569929
15.806945,232,6274.319709
5.467042,100,6280.144086
8.236264,94,6285.632501
24.140567,101,6290.967957
27.802937,270,6304.096665
16.350105,177,6312.293215
28.66249,240,6322.589524
23.821369,101,6327.278333
14.880029,179,6334.18539
11.353837,500,6353.640879
24.23301,101,6358.161461
23.637829,101,6362.737528
32.389206,311,6378.424053
23.95114,101,6383.916816
-7.031895,26,6385.155968
27.687648,261,6400.342981
1.5095,112,6405.948654
33.057471,324,6421.814728
15.868282,236,6430.541537
24.245309,101,6434.450301
9.015167,134,6438.655113
23.798514,101,6441.766616
23.943352,101,6445.623941
37.209268,334,6460.987343
24.079216,101,6466.654855
8.445601,94,6470.54287
24.074033,187,6480.09612
14.799197,222,6489.993147
26.754049,196,6499.192845
29.01104,366,6517.390042
28.470577,226,6533.420077
26.007082,170,6544.093398
23.953751,101,6549.005892
-6.030137,54,6551.371033
24.362311,101,6556.864321
24.163176,144,6576.207144
28.110915,187,6602.290471
-6.893848,53,6605.380514
23.802781,142,6611.376016
9.317391,408,6628.163759
18.712043,255,6643.446109
27.297662,193,6653.524873
9.230253,105,6659.299387
26.983719,228,6668.864884
27.338132,169,6674.694117
34.971509,327,6685.037879
30.629779,500,6701.549261
27.66473,178,6707.467903
24.006553,253,6716.962929
35.022123,402,6734.122521
-4.453603,38,6736.230953
25.854071,163,6746.24688
35.772922,359,6763.622792
14.472196,207,6777.208576
23.419823,193,6786.185406
16.351293,343,6805.274834
27.569603,189,6814.741419
11.486496,150,6823.183434
24.143559,101,6828.896225
25.333377,206,6839.581554
24.071791,166,6847.796423
35.785119,322,6868.426566
26.024431,171,6880.327574
29.227255,282,6896.052236
26.074966,151,6905.392864
26.548936,228,6917.749725
27.368459,202,6928.249269
13.740699,138,6935.146087
31.292139,324,6947.934589
26.624166,170,6953.517583
-7.851569,21,6954.410577
24.10805,101,6957.666872
33.622862,350,6971.731386
24.160038,101,6975.966359
27.125737,184,6983.622711
27.95715,259,6996.500534
26.195303,174,7004.196782
7.811567,117,7010.169104
23.901709,101,7019.042872
24.292987,104,7029.923909
28.446223,199,7055.525776
24.781819,208,7069.273587
27.222354,188,7078.11061
23.806794,101,7082.968462
10.312172,140,7088.281903
3.059583,149,7094.360877
16.154371,227,7101.238595
24.244396,101,7104.769775
25.959986,170,7110.866374
35.910513,313,7130.301341
16.480857,296,7150.248937
24.85648,201,7163.931143
24.987856,137,7174.136531
26.007188,166,7187.945083
9.51639,95,7194.127747
28.243178,205,7206.236798
28.623003,202,7214.384349
26.243092,250,7224.961216
19.751086,242,7235.684795
23.955666,101,7239.176687
24.123774,139,7243.33758
9.89224,97,7246.380884
24.216984,101,7249.213799
9.452333,167,7255.42325
13.917297,179,7262.479486
13.831698,153,7268.65488
28.382916,255,7277.064064
23.150719,101,7280.470267
27.525763,182,7286.551213
23.737166,101,7290.062866
28.100184,200,7297.121945
30.023676,275,7307.356027
31.315923,259,7318.147758
30.540908,235,7327.920921
29.689467,229,7341.549076
27.104436,197,7351.183736
36.429225,319,7364.001007
25.157728,160,7369.560478
12.21232,179,7375.297965
30.991318,273,7383.811639
-9.26486,192,7389.731071
27.855076,191,7395.329338
23.871114,143,7399.318681
9.604758,151,7403.827737
23.57485,187,7410.267105
25.538896,166,7415.775108
23.729965,101,7419.08856
23.35472,101,7422.370937
23.792717,101,7425.814109
23.655462,144,7430.677196
23.614007,136,7435.402021
24.187575,101,7439.115732
20.426791,201,7446.786476
28.602096,246,7456.845892
25.140321,161,7463.943988
26.169895,173,7472.641108
27.60779,188,7485.252878
28.647515,202,7496.041304
29.242785,224,7505.662443
19.531067,192,7512.960512
