#{"t_start": 1764605362.0967782, "env_id": "None"}
r,l,t
-10.373532,126,5.0391
-4.875591,168,8.700187
-10.77905,88,10.703284
-3.806271,151,14.321583
0.15607,138,17.839173
-7.45067,150,21.768098
-1.121181,165,26.505698
-4.860367,113,29.830039
3.275725,160,34.466082
-9.953025,120,40.358678
-4.415135,158,47.286828
6.10425,158,53.778055
-10.663009,135,58.359377
-2.676508,151,64.150583
-14.557636,125,69.84088
-10.001312,77,71.683472
-3.212767,145,75.247295
-5.114987,166,80.078336
1.376476,141,85.798845
-5.020218,154,90.718932
-5.95654,141,94.45123
-8.038838,146,98.524527
-6.472798,173,102.972441
-9.504117,109,105.85696
-5.878062,148,109.689531
-4.64997,182,114.438771
4.661185,159,119.264983
-4.48057,153,122.856053
-5.022609,141,128.658241
-4.700869,185,138.315444
-4.112545,157,145.32438
-10.036637,101,150.008302
2.749381,203,159.214918
-3.855637,178,167.345317
-10.695081,186,175.657462
-5.945136,181,185.175041
-2.429855,164,194.106666
-4.742834,170,200.165584
-10.018796,123,205.185889
-2.426001,139,209.326448
4.421365,141,214.641742
-5.508926,149,221.18712
-6.329353,150,229.314401
-10.975579,83,232.37506
-5.915517,220,238.382029
-2.592302,160,243.46882
-2.357286,177,249.097428
-6.662145,149,253.883277
-21.032506,101,257.318856
-3.741189,134,260.950235
-6.475716,152,265.176813
-15.799138,118,269.633917
-3.665623,46,271.036055
-3.567671,144,275.288721
-10.045434,101,279.228063
5.378978,150,285.497277
-1.21377,142,291.135713
-3.616668,161,296.536078
-11.292545,125,301.45698
1.635748,98,304.305856
-4.933679,186,310.837866
2.130863,162,315.574287
-9.023188,260,322.834391
-6.065413,200,329.426876
-9.922811,142,333.522901
2.434904,176,338.854453
-1.329959,88,341.777
-1.933138,305,349.787358
-5.456797,150,353.931433
-6.880114,156,357.536367
-10.026327,101,359.899
-3.450529,187,365.204905
-2.930603,143,369.171131
-3.228643,148,373.884275
-3.892193,194,379.292182
-4.334072,159,383.884494
-6.948057,134,387.553271
-6.235397,148,391.9649
-14.736927,94,394.536663
-4.926862,129,397.832783
-12.529366,212,406.024269
-11.114348,150,411.244336
-7.238005,146,415.072127
-4.795481,47,416.339035
-5.49229,236,423.474448
-13.455088,95,425.99981
-4.627403,157,430.307499
-4.597758,158,438.01519
-8.672619,204,449.762489
-4.701304,191,460.849176
-7.433995,146,470.249843
-10.553719,87,476.337649
-0.47058,290,495.28676
-6.874458,140,504.124382
-14.882016,106,510.605288
-7.919752,114,518.098231
-9.677832,217,532.338082
22.09858,500,565.658117
15.842534,500,597.570722
-7.544122,154,607.541648
22.074849,500,635.704166
12.747541,265,651.322794
-1.188589,116,664.429309
-4.198027,121,673.494669
-3.984186,152,681.742002
-0.826729,110,687.905807
14.594929,175,698.028412
20.724549,500,714.76787
-3.056102,143,719.272275
-7.838271,282,727.645034
-1.998658,167,732.541721
-11.297256,159,737.21024
-0.013284,293,746.34235
7.401361,458,762.363988
-6.261468,153,768.62121
0.00315,244,777.609978
14.975227,224,786.37992
8.498654,301,800.197038
-4.604743,271,834.276979
-9.639349,179,842.7367
4.482347,379,855.55108
8.810071,360,866.908924
5.451558,472,881.961163
3.513153,219,888.235403
9.051805,440,900.363412
-1.033191,209,906.303113
19.730678,500,921.961782
5.582327,143,926.418608
2.412455,114,930.098025
-9.97155,110,933.790209
-7.141158,163,939.279354
-4.143268,222,947.761608
0.174386,83,950.949697
23.274394,500,971.29413
26.201181,500,987.559369
8.755944,293,995.818679
0.80501,143,999.68707
1.941984,306,1007.489547
-1.434695,165,1011.572494
-6.78771,207,1016.938389
-0.963805,197,1022.53108
19.674724,500,1036.353806
10.257333,321,1045.721758
1.034141,302,1055.457984
2.904158,88,1058.417919
-4.352498,87,1061.419898
-9.404232,30,1062.411471
-0.278926,212,1069.710191
-3.590335,243,1078.524237
3.603696,405,1095.081496
-0.859209,184,1101.331123
2.9288,410,1113.854925
21.502821,500,1127.486651
-7.388804,65,1129.112938
-1.831551,270,1136.129702
-2.888295,355,1145.616574
4.981885,425,1157.189857
12.676488,180,1162.93575
-7.682314,124,1173.954466
-4.573613,264,1197.021638
-1.480062,181,1214.899602
3.32564,337,1230.375669
14.111494,223,1238.143904
-0.55425,187,1244.269731
3.422188,302,1253.041861
1.069004,116,1256.151318
33.109294,487,1269.712702
5.499937,130,1272.931963
3.40111,303,1280.794762
13.448707,297,1288.599692
0.785899,301,1296.897986
-4.185067,270,1304.525166
1.206127,356,1315.483519
-1.696235,219,1322.513654
2.275836,199,1329.088057
1.302216,282,1340.010173
28.60042,500,1359.219676
30.312937,428,1376.428503
29.097374,500,1392.859585
30.730447,281,1400.717299
12.192241,151,1404.809632
35.879789,429,1415.893192
25.526667,500,1429.277748
8.541301,213,1435.118664
-2.911882,279,1443.208592
0.669043,114,1446.595331
1.293899,184,1452.222745
-3.049732,284,1461.143483
8.546519,357,1473.381513
1.433698,171,1479.448287
-6.47356,244,1488.987875
-1.943385,130,1493.985821
1.591445,270,1504.701804
5.518659,159,1510.258993
15.170522,411,1522.663878
2.882807,158,1527.068771
-1.428702,74,1529.088101
40.661821,460,1541.136738
-8.936619,89,1543.458887
-2.81622,180,1548.219166
24.072212,500,1562.311434
3.67857,405,1574.116956
33.321888,354,1585.395887
-7.22662,19,1586.005031
10.038373,178,1591.849353
-1.449022,54,1593.797303
1.062805,336,1605.765595
30.760569,286,1616.624416
24.044136,500,1636.717038
28.381808,353,1648.146659
2.147146,88,1650.707094
1.40203,304,1659.335436
-6.556857,170,1663.88589
-1.412364,276,1671.092384
29.93231,378,1680.987393
4.003736,107,1683.918236
29.057115,395,1694.686328
-5.37106,166,1699.470953
3.707375,71,1701.483662
11.803067,357,1712.139465
26.43467,197,1718.409522
5.319054,130,1722.647899
25.477301,193,1728.978951
-8.416516,115,1733.075859
9.034654,263,1742.694012
-6.60411,212,1750.848806
18.454326,203,1758.985196
4.818173,350,1773.109525
1.939284,293,1782.595163
25.30213,500,1796.632849
35.764225,383,1806.772492
3.146624,330,1815.313694
33.890299,450,1827.391417
6.039987,143,1831.328795
10.441,272,1839.222774
1.219678,60,1841.045609
-5.589238,134,1845.200621
24.241326,104,1848.317782
4.933035,258,1856.303822
11.266757,232,1864.102426
-2.766393,54,1866.132451
36.941151,482,1883.438626
22.632244,500,1904.096747
1.449367,366,1916.445652
-9.989574,116,1919.977924
5.2494,86,1922.496656
-3.797865,319,1931.559729
4.184692,351,1940.728286
25.574384,500,1954.378947
-8.82441,180,1959.472531
30.084861,353,1969.657387
-3.34469,155,1974.32722
5.665867,91,1977.093892
2.745349,98,1980.270656
-3.647412,197,1986.892252
4.420242,81,1989.650026
-0.500238,314,2000.35419
-8.542225,254,2009.903166
9.818775,188,2017.883291
-4.396159,65,2020.76412
28.78134,300,2032.830424
8.710683,181,2039.167275
-9.161225,135,2043.662834
8.792995,268,2051.609803
10.055369,140,2055.548025
18.681499,215,2061.717891
3.22278,164,2066.332251
-6.811061,219,2072.154778
-7.862687,102,2074.990564
6.342313,188,2080.029969
35.843586,481,2093.247866
29.190775,221,2099.596321
-6.984344,140,2103.715803
0.370648,51,2105.443305
8.185825,105,2108.606138
4.1887,293,2117.822853
25.228976,154,2122.783873
-7.427303,224,2130.57164
36.250322,474,2149.303175
3.349997,106,2153.566677
8.963332,193,2161.545871
27.584103,216,2169.992171
-9.857476,142,2175.050919
6.385445,183,2181.131963
8.229864,133,2185.088473
26.815558,281,2193.39242
1.685343,276,2201.013296
-13.433231,187,2205.95519
29.341355,283,2213.421854
11.246416,419,2225.193813
-7.317334,15,2225.61444
-8.387694,121,2229.06576
4.830259,207,2237.850288
-5.496934,21,2238.772014
19.874166,228,2247.657595
10.419616,441,2262.311615
9.159794,181,2268.626807
0.239955,76,2271.48566
25.067351,125,2276.240746
1.219447,57,2278.393254
6.33945,357,2292.778369
4.221478,157,2299.880892
25.06485,192,2307.785767
-5.94205,111,2312.02425
23.608376,189,2318.487797
13.425524,215,2325.332988
-0.350366,212,2331.468834
27.198959,267,2338.807754
4.659681,131,2342.312264
2.720271,115,2345.520531
3.978538,180,2350.44505
24.164041,262,2357.419889
24.560042,108,2360.463716
-4.619509,102,2363.256085
11.259691,280,2371.226516
23.526113,101,2374.171916
20.270682,337,2384.436727
8.070226,183,2390.085474
25.993985,351,2401.538369
-4.308402,47,2403.127579
-9.68719,170,2409.188068
6.5632,97,2412.735048
33.268634,314,2424.49603
27.32529,234,2433.818624
21.108463,216,2443.115727
3.400101,95,2447.483492
-3.466018,162,2454.145532
20.579122,197,2461.347444
4.402605,154,2466.480972
2.953294,113,2469.933557
27.110717,292,2478.358762
15.001544,317,2487.181929
4.068636,162,2491.561801
-2.14218,65,2493.263007
2.146336,108,2496.23327
13.294356,197,2501.527541
-7.086756,276,2509.319513
27.218094,211,2515.388713
24.257935,101,2518.210449
-9.553333,160,2522.793511
-2.67012,181,2528.618274
25.911978,251,2536.23325
23.71813,101,2539.482641
28.243108,500,2556.740262
1.97819,83,2559.908114
13.12035,221,2568.299366
27.446676,207,2576.562207
15.897679,196,2584.898629
26.793853,177,2592.894027
6.795711,178,2599.721431
29.311812,232,2607.411254
9.563989,407,2619.762235
28.313822,199,2625.364153
-8.902265,19,2625.884776
5.362085,123,2629.315565
28.730692,303,2637.489567
-9.344163,185,2642.687965
27.423245,198,2648.519271
-5.694618,33,2649.482688
8.61613,149,2653.87005
28.594422,347,2664.459953
24.176295,101,2667.688476
-3.877936,58,2669.57012
2.084,94,2672.629602
6.040468,350,2684.355571
5.991795,307,2695.18498
23.929325,101,2698.959013
31.769106,309,2711.210929
27.479632,200,2721.372447
33.72591,454,2742.025724
26.603785,249,2750.194839
-0.796043,204,2756.278987
23.762659,101,2759.096924
23.845099,101,2761.905093
25.748877,259,2769.194543
-9.592147,147,2773.408363
3.366378,84,2775.947271
-6.966237,21,2776.577398
12.680936,154,2781.141876
34.944773,491,2796.531727
7.177729,349,2808.330094
-0.857304,89,2811.63693
29.435618,286,2822.099505
26.895283,203,2830.21927
4.417233,248,2840.465961
16.379949,224,2850.340376
3.225302,223,2859.761109
21.049703,500,2876.457214
28.261234,230,2883.369746
-0.523411,214,2889.504562
2.137915,64,2891.351186
6.811073,93,2894.001026
1.75932,267,2901.464022
-9.748674,136,2905.512822
23.699967,101,2908.419075
29.397125,234,2915.463094
8.940576,141,2919.808802
26.761913,193,2926.116441
1.34427,71,2928.329522
27.932055,235,2936.01185
11.752982,473,2952.459577
-1.640477,141,2958.143751
29.496914,398,2987.616652
-5.663122,95,2995.107089
-1.131803,305,3020.379806
10.394801,99,3025.802945
29.790952,337,3036.295352
24.193147,266,3043.972172
-7.424582,119,3047.57948
2.740685,297,3056.572134
28.681968,329,3066.949834
29.584406,376,3080.090097
26.858388,342,3092.97275
13.512113,441,3111.30003
26.440208,243,3122.994322
24.103823,101,3127.649762
-0.103791,245,3137.910501
27.361059,333,3149.081068
12.707508,328,3159.009087
15.825693,259,3166.810134
24.053282,101,3169.601071
26.449561,239,3176.235935
28.220033,336,3185.938619
26.829307,201,3191.892266
3.400576,266,3200.336807
26.24522,228,3208.079334
2.288802,74,3210.507834
25.935721,500,3227.623466
9.636146,183,3234.665493
26.030591,232,3243.646806
23.84256,106,3248.091269
25.905528,133,3253.630769
-1.506619,71,3256.868593
27.873692,209,3266.724164
-7.658044,32,3268.35402
27.971853,198,3277.233505
15.578818,300,3288.54213
26.128426,125,3292.60329
9.103853,101,3295.719658
23.844283,101,3298.837427
26.858896,208,3305.047345
8.967034,119,3308.498853
12.019068,273,3316.596977
11.781691,174,3321.55879
23.29692,341,3331.480375
4.510811,300,3340.615382
16.400314,94,3343.553689
13.979633,423,3357.170477
7.660582,87,3360.434166
9.597911,366,3373.958355
25.091462,214,3382.882878
24.126287,101,3386.860761
23.652126,103,3391.178472
-7.767129,3,3391.303991
23.801771,101,3395.70827
-8.450694,26,3396.902186
28.093377,273,3408.994342
32.861257,352,3424.992272
3.197793,85,3428.143693
24.090672,101,3431.741068
26.393166,248,3440.036346
24.873893,316,3450.790597
24.18519,101,3453.725513
28.395018,266,3461.329895
-9.404428,200,3466.798904
23.58554,101,3469.712061
3.821945,204,3475.747506
27.287711,207,3481.998141
28.828596,260,3490.059379
23.864182,101,3493.197562
24.698283,261,3501.763826
25.6278,211,3509.733388
3.915442,116,3516.720343
28.062806,199,3529.12954
1.888333,226,3545.675585
32.441668,377,3572.908522
24.146134,101,3579.473398
29.728428,212,3589.17047
24.487194,110,3593.245553
27.414483,245,3602.451816
5.098746,187,3608.041844
30.686248,322,3617.705542
