#{"t_start": 1764605361.8989437, "env_id": "None"}
r,l,t
30.986,426,1628.280133
-8.551953,276,1638.763835
-1.508734,44,1640.264432
7.778309,197,1646.584168
11.350898,383,1657.69934
9.930361,370,1667.610269
-0.083919,386,1677.564432
0.994402,60,1679.191297
0.003382,259,1686.229893
4.79391,127,1689.679068
10.040122,99,1692.347207
0.981863,246,1699.289232
-7.56671,27,1700.089655
-0.352781,53,1701.596046
0.504336,343,1711.836011
-2.16112,49,1713.406903
-5.680228,150,1718.0592
6.180589,388,1731.03842
11.504789,310,1742.221747
27.91025,217,1750.565561
-2.368785,192,1758.137007
-0.820335,285,1770.024168
32.375964,376,1782.634485
26.005099,142,1786.845882
1.753357,250,1793.791499
27.12937,363,1803.530344
33.251787,408,1814.058625
3.017753,96,1816.585936
-3.739216,212,1822.22337
2.138144,190,1827.368217
-9.992476,113,1830.484457
30.10979,500,1845.267928
25.639004,500,1860.823205
-10.365208,209,1868.291301
-14.067489,162,1873.940003
-2.944177,254,1883.330888
-9.179986,178,1890.609565
5.371656,299,1903.059729
5.107625,103,1907.009745
9.056746,359,1918.637821
5.727561,175,1923.805877
-0.620308,54,1925.34974
0.506265,53,1926.866696
-2.157934,155,1931.198819
3.190364,75,1933.281035
32.493971,360,1942.62021
5.400159,436,1954.576782
2.906846,72,1956.656446
27.34351,343,1966.388842
26.925549,247,1973.737023
6.489304,135,1977.852241
-9.421841,152,1982.904785
22.240118,500,1999.861369
28.652102,202,2007.242628
0.521219,58,2009.523463
32.098885,293,2022.176866
8.362638,500,2040.869498
10.099969,334,2051.141423
0.713801,59,2052.821961
-8.701972,53,2054.347202
4.123237,126,2057.767762
-8.545967,117,2061.258568
-8.566739,279,2068.93885
-9.529899,139,2072.633667
4.046988,465,2085.255891
7.824132,174,2090.098831
27.750204,193,2095.506052
23.092227,157,2100.027019
0.278717,305,2109.340867
5.663165,222,2116.267035
-6.983037,253,2124.529499
26.585008,500,2143.28509
-8.841473,224,2152.295455
36.190252,476,2171.397413
14.699522,128,2175.841027
33.757673,454,2190.029207
33.025026,346,2199.667009
29.605954,295,2207.498996
29.749031,242,2213.921487
4.288069,295,2222.216822
3.390481,169,2226.995367
7.669763,119,2230.511841
33.491345,350,2245.543285
23.980231,101,2248.892105
7.161544,186,2255.074368
17.915343,269,2264.205593
6.570099,218,2272.084279
5.468486,212,2280.079405
2.44233,221,2288.86539
12.763041,375,2305.218879
29.178621,247,2314.477875
5.520323,107,2318.148006
13.339338,427,2331.214064
-10.03106,101,2333.969773
8.110223,183,2339.035592
5.333199,148,2343.001689
15.258207,444,2355.058189
5.594416,148,2359.112023
25.399639,243,2365.825146
-7.366968,242,2372.862608
17.255775,345,2383.27614
33.035746,343,2393.938641
-9.548062,122,2397.948172
6.562109,175,2403.869845
9.281062,225,2412.011012
7.012841,194,2418.897179
5.045271,160,2425.169373
-10.039339,129,2430.239538
-7.548376,22,2431.153477
6.959118,159,2437.673507
2.056511,71,2440.86666
-9.876076,114,2446.010989
7.426411,184,2453.765315
27.999255,197,2460.938832
-2.586461,85,2463.852738
1.507136,328,2473.995049
-8.095047,40,2475.112622
-6.306564,262,2482.567397
27.630923,198,2487.937614
6.276658,146,2491.901155
3.701136,179,2496.732368
2.819519,336,2505.957739
37.581067,432,2518.219299
7.189728,268,2526.274446
7.239941,187,2532.073931
26.077132,188,2537.937848
32.955274,410,2551.574961
33.559119,365,2565.120179
4.088499,297,2577.001103
26.677412,193,2585.178355
6.215167,199,2594.060245
26.471542,222,2602.242608
33.663808,428,2615.796559
23.777923,297,2624.284322
23.642995,101,2627.082527
5.230558,215,2633.023252
25.371642,228,2639.242062
-7.241052,236,2645.979159
24.709239,228,2652.70184
28.006108,226,2659.363153
20.263491,224,2666.391375
9.782735,106,2669.885002
29.542517,341,2681.217449
29.406459,275,2690.630507
34.450321,447,2707.433784
17.884321,191,2716.091255
30.85935,342,2733.103386
25.372797,230,2742.827682
25.514651,119,2746.922333
-6.562267,37,2748.00806
27.931602,201,2754.031868
33.394447,373,2764.599883
25.439354,373,2775.321706
32.769677,337,2785.516735
11.481208,254,2793.355991
4.247998,138,2797.881516
23.875939,304,2808.151544
28.12121,291,2818.639946
-9.866125,136,2824.024556
23.964306,101,2828.059216
21.872152,235,2837.494113
26.109002,209,2846.548054
10.50718,129,2852.259561
29.981384,284,2863.794686
0.537904,216,2871.141145
26.284337,379,2882.605667
13.683757,122,2886.115166
26.707259,207,2892.095343
24.153841,101,2894.970604
24.355727,168,2899.595134
16.260464,239,2906.585627
5.309896,384,2918.025273
26.295539,253,2926.232754
-6.995811,25,2927.052596
32.488711,391,2939.894223
4.37109,153,2945.058909
28.973104,258,2954.630259
18.599574,411,2980.417466
32.328753,282,3004.773262
9.604329,206,3020.961723
15.836067,310,3033.131096
31.647435,340,3042.839325
-5.463999,278,3051.127824
27.139668,205,3057.435297
28.209808,259,3065.650068
4.929319,384,3078.768975
19.153289,186,3085.597398
2.740227,225,3094.214936
11.177934,151,3100.096583
11.114956,355,3116.033973
12.657861,213,3126.086541
20.089645,211,3135.25407
14.980645,231,3143.71889
26.078019,258,3151.919066
19.887731,210,3158.221088
26.03476,232,3165.079792
1.73594,97,3168.000303
-0.552168,296,3176.228947
6.67503,207,3182.110892
30.833532,304,3191.054153
23.81496,102,3194.076159
-6.509471,306,3204.336289
27.694251,229,3211.822637
0.630602,262,3220.426423
24.114347,104,3223.930249
0.841598,255,3233.845318
9.474799,177,3240.573785
27.351427,295,3252.78279
2.982936,79,3256.271827
6.473939,336,3272.200606
24.918589,154,3278.7641
1.335363,233,3287.585438
25.909781,163,3292.927169
28.457512,365,3304.036311
8.566146,256,3311.627301
23.98647,101,3314.49749
7.871154,87,3317.105385
11.572107,125,3320.583948
-7.420848,19,3321.162702
24.263677,102,3324.119746
24.085304,101,3327.008217
23.660056,101,3329.92795
28.991564,259,3337.792878
4.308828,205,3344.180198
-6.818346,156,3349.141672
-4.120797,46,3350.571593
26.15247,500,3368.383567
-5.011406,82,3371.302099
9.902629,114,3375.485535
-6.193629,81,3379.078464
3.465606,79,3382.357549
9.000346,208,3390.768445
23.894266,101,3395.140337
6.067132,141,3401.374842
27.309395,264,3413.415282
29.960356,398,3430.139961
28.95273,287,3439.8741
31.631543,325,3450.885918
-7.120485,17,3451.42052
24.250467,101,3454.343951
5.448155,126,3458.012132
9.581122,151,3462.252374
29.322568,235,3468.729915
-6.566159,37,3469.797379
24.118297,101,3472.781723
2.757181,102,3475.802824
20.929687,188,3481.483115
-6.778508,57,3483.169266
28.180834,192,3489.110835
2.159844,207,3495.552967
-7.707286,50,3497.383054
32.183702,351,3509.931223
25.295419,120,3517.123242
-7.960955,8,3517.533354
-2.199879,137,3525.874188
20.87283,167,3538.133664
13.158186,176,3549.978129
26.322258,249,3568.21791
23.912662,101,3575.640834
23.543274,101,3581.869899
24.024563,101,3586.242739
9.263769,416,3602.331181
24.114882,101,3605.404875
8.858071,151,3609.885869
20.741633,201,3615.889947
3.620154,324,3626.366938
28.710943,197,3638.467787
6.951736,111,3645.514946
29.257458,234,3661.380181
9.046109,219,3675.013652
-3.766491,67,3678.334254
21.578998,245,3694.903813
32.026163,290,3724.703649
3.437249,139,3739.068924
23.731832,103,3746.239139
26.523693,194,3760.397296
-2.241595,119,3767.975001
24.27937,101,3772.20251
13.400598,177,3778.342576
25.223815,120,3782.119415
2.460491,79,3785.289368
8.338035,203,3793.170929
2.482316,242,3802.823681
11.41325,176,3808.996455
26.551151,213,3818.150293
29.929103,237,3829.64377
25.394135,212,3843.695599
11.618414,159,3854.182889
12.757269,167,3864.921355
25.17955,263,3885.3613
23.627638,101,3892.969483
-7.705308,5,3893.185063
25.746793,332,3913.977928
8.313386,129,3919.136436
23.728295,101,3923.915931
28.436456,280,3943.48535
9.104655,122,3950.848645
13.28598,115,3956.300694
11.027096,168,3963.003236
24.318268,101,3968.250133
30.306111,287,3982.022758
-8.090023,51,3984.229568
-4.861035,42,3986.619827
-7.970089,293,4001.929362
24.744178,220,4015.438036
24.830949,142,4023.175645
23.80404,101,4028.535428
12.627909,210,4038.851923
12.109849,168,4044.793097
23.977319,101,4048.304059
9.249912,441,4063.855543
23.717792,101,4067.494849
27.958897,287,4078.668968
5.649746,268,4087.57948
24.034845,101,4091.215843
30.35041,500,4111.15225
26.822922,262,4123.724997
24.992223,115,4129.036568
26.416449,244,4147.588629
15.834349,170,4163.730847
26.469171,147,4173.205776
28.394514,249,4186.443458
24.894469,291,4197.41313
28.100253,205,4204.693649
17.362388,125,4209.211992
24.329338,113,4213.48767
25.166024,210,4220.268881
16.501536,158,4225.651968
25.01878,122,4229.614224
14.055076,141,4234.293253
24.188721,101,4238.195042
25.41514,357,4252.137564
23.975964,101,4255.903529
-8.133712,50,4258.255862
-3.111868,76,4261.412308
12.625034,259,4273.13511
23.80715,101,4277.913417
29.290082,232,4289.171135
23.956035,191,4299.256166
3.8273,140,4305.838184
7.62835,153,4313.145198
15.336769,377,4333.01293
28.508103,232,4341.322032
8.539984,91,4344.341335
25.171236,217,4351.551288
27.045658,186,4357.255464
24.369633,101,4360.21562
24.157877,101,4363.192847
27.458682,214,4369.546105
8.772194,124,4373.313865
29.271507,281,4381.948075
26.067684,185,4387.832377
24.275056,101,4390.97059
24.01707,202,4397.607461
-5.686189,70,4400.051742
29.259082,289,4409.771784
25.663413,223,4418.216843
30.942266,440,4436.199415
24.017343,101,4440.90879
27.978772,271,4453.854028
26.708067,199,4464.203538
-6.518291,38,4467.490585
27.141251,183,4476.079621
23.733699,101,4480.939329
-8.490774,32,4482.215994
26.480784,236,4491.061553
27.22817,178,4497.258259
28.937939,271,4505.660753
-6.683986,38,4506.822844
9.373534,206,4514.464349
3.283457,132,4520.286309
4.019464,267,4529.459047
32.083103,500,4547.364288
27.443569,178,4553.710465
24.018142,104,4557.382632
24.784622,147,4562.723861
11.643498,182,4570.104352
13.561891,225,4579.750326
24.057722,101,4584.312637
26.746515,187,4592.787949
28.382488,194,4602.145499
12.315228,243,4613.359753
23.886553,101,4617.832892
28.180101,255,4627.873645
24.202151,158,4632.969168
28.029059,257,4641.102663
26.583861,178,4646.52854
24.482418,147,4650.889164
27.229375,314,4660.103944
8.414043,163,4665.015832
-0.905551,314,4674.819576
26.740298,184,4680.556749
25.713933,147,4685.146177
30.112304,292,4694.79493
-10.040019,102,4698.464801
23.601803,101,4702.043273
29.190923,233,4714.887148
25.39042,142,4722.640084
27.078854,253,4738.195005
30.028043,261,4752.154665
31.040405,324,4773.853938
22.751007,410,4795.905497
19.0505,296,4813.809527
29.42828,233,4827.451089
26.977318,271,4836.65374
10.149507,221,4844.198457
28.650524,292,4855.627733
25.443224,223,4864.504752
28.680791,481,4887.099549
-10.905542,288,4900.552003
29.984909,229,4909.557778
27.563453,213,4916.578487
9.445326,107,4920.103035
24.192075,101,4923.303716
23.926433,102,4926.319407
24.150451,101,4929.43564
26.305317,198,4935.233766
28.671601,192,4940.90427
31.329073,299,4949.937094
9.059412,178,4955.41821
27.531344,277,4964.392713
24.01685,101,4967.643414
23.693401,101,4971.210342
32.135477,483,4988.638073
27.284983,188,4995.967266
23.862798,101,5000.148489
27.248051,237,5010.706968
28.390484,374,5028.003585
30.33023,308,5040.205477
25.845155,174,5046.137647
28.009129,201,5052.563756
-7.954289,33,5053.584527
29.595862,347,5063.900889
29.377048,340,5074.109746
23.905846,102,5077.151239
26.345317,230,5084.075478
23.531847,101,5087.178121
13.246936,203,5093.608215
23.539617,101,5096.835692
27.650257,184,5102.879883
24.142273,193,5109.393564
26.237154,182,5115.863431
-9.0826,229,5124.65799
24.143599,101,5128.740617
26.838777,255,5140.044646
25.768991,129,5145.655895
27.899112,267,5158.507241
28.629322,193,5167.24701
27.007048,187,5175.003747
27.374169,212,5182.81622
23.955858,101,5186.142904
26.237615,179,5191.780248
26.110599,168,5196.978828
24.057267,101,5199.981186
28.509063,212,5206.192929
26.645432,182,5211.469833
23.747164,101,5214.652143
25.086109,171,5219.835189
26.159132,196,5226.393674
29.574312,331,5236.96716
24.058914,101,5240.330863
25.781063,181,5246.587501
29.945424,254,5255.763655
26.458333,169,5262.165811
28.553754,203,5270.165066
27.584623,177,5277.811729
28.666146,227,5288.211086
-3.043506,204,5297.847284
24.02925,110,5302.440245
26.250783,164,5309.028077
23.92157,101,5312.749604
23.650842,154,5317.921917
11.200967,143,5322.60279
40.51038,408,5335.525506
-3.387913,272,5343.380603
23.308878,101,5346.259853
11.292888,191,5351.81999
14.651591,204,5357.92122
23.681927,101,5361.267821
26.104891,231,5368.397914
7.262388,90,5371.219841
30.457678,230,5378.534464
26.392084,235,5386.390816
20.50456,189,5393.139597
23.985725,193,5399.88256
28.022214,200,5407.429193
25.271356,255,5417.409291
24.40654,229,5427.380065
24.228597,101,5431.944506
26.178795,242,5443.680098
31.717856,263,5455.287122
25.359705,224,5463.286607
25.807692,121,5467.301657
27.313744,176,5473.065212
24.759167,241,5480.285364
25.541709,222,5486.98585
6.539534,134,5490.689622
8.185987,138,5494.665514
24.181746,101,5497.728457
25.250883,129,5501.41453
27.863733,250,5509.033682
30.966902,357,5520.480762
26.934089,187,5526.603896
9.982236,97,5529.83363
23.944712,101,5533.370082
24.272339,101,5536.834284
26.071104,227,5545.776002
-8.078404,29,5546.80179
28.428995,211,5555.065451
26.676829,188,5562.893285
23.923979,101,5567.111871
-4.527428,78,5570.604028
23.369331,101,5575.173591
10.805175,108,5580.664403
23.947932,101,5585.335536
-6.936035,14,5586.003612
28.255323,207,5594.79574
16.000981,218,5603.043772
27.949123,184,5609.227345
23.759104,101,5612.657361
25.938108,166,5617.619458
31.150186,318,5627.002211
25.994444,215,5633.305523
-1.029839,130,5637.096905
24.0662,101,5640.012267
27.5654,209,5646.495122
27.627906,196,5654.348825
27.974237,179,5659.73212
-6.915192,244,5667.978073
28.778803,209,5674.945326
27.453218,194,5682.606073
10.082126,200,5696.317258
28.077019,252,5709.176058
8.833924,241,5722.417296
24.015655,101,5727.772866
25.006199,214,5742.776121
27.376484,177,5752.565707
23.911223,101,5758.917462
25.206234,154,5766.058874
24.757245,144,5771.695552
-6.201223,25,5772.698479
-1.135839,352,5784.914883
-7.617603,87,5787.927515
23.734565,101,5791.066172
16.35562,232,5799.124937
24.084484,101,5802.764565
25.661298,219,5810.14835
25.212026,216,5817.558319
31.582362,286,5827.093127
34.101552,314,5841.176838
-9.963702,101,5847.164385
28.124737,200,5858.381489
27.652787,202,5870.736443
23.830716,101,5878.360113
23.979473,101,5884.457914
15.505878,216,5895.347039
29.213022,279,5910.167042
29.061143,224,5920.114901
13.669307,208,5928.799005
27.549169,176,5935.627051
23.675109,101,5939.309911
38.909556,358,5952.238373
23.860327,188,5960.24038
24.090306,101,5964.849221
24.186959,101,5969.278461
34.492264,297,5985.059215
28.01224,206,5994.682592
37.078557,399,6016.535215
-7.340167,15,6017.376611
6.577685,451,6042.742198
28.113418,320,6058.635855
-7.11115,35,6060.045474
28.208175,204,6068.684916
23.916649,101,6071.848979
24.227198,101,6075.940819
24.095717,108,6080.250001
25.936417,231,6088.570823
24.936876,210,6096.94165
31.657962,343,6111.176616
25.342072,211,6121.405398
14.313864,146,6128.303553
23.705997,101,6133.475101
23.965646,101,6139.400229
26.213971,178,6148.9137
9.876576,102,6154.302747
23.427286,101,6159.719023
24.22901,101,6164.394378
13.238633,206,6173.865323
26.921556,189,6183.01169
11.829822,165,6190.347711
30.851853,271,6199.115515
26.307838,183,6205.643787
28.265467,206,6213.687153
30.267776,246,6221.567184
27.451657,198,6229.078567
25.28189,167,6236.733182
-8.123595,2,6236.836702
12.182609,187,6245.635984
25.429139,207,6253.740253
35.475162,330,6268.808907
26.925554,230,6281.75297
23.385204,101,6287.863397
28.553799,206,6297.891603
28.260928,202,6307.550628
23.902231,101,6312.136442
28.449655,199,6320.923149
-8.213362,21,6321.71062
25.080893,207,6330.734058
36.501924,317,6342.358463
7.858993,118,6346.776755
25.517761,224,6356.306997
26.793256,240,6367.050154
26.25873,246,6380.521431
24.108148,191,6390.167126
31.795175,284,6406.434479
23.827386,101,6411.536
27.378864,271,6424.042783
23.966505,101,6427.908302
24.904314,169,6434.222987
-9.469802,152,6439.045935
29.783637,286,6449.878879
-4.069375,117,6455.755326
11.152186,135,6461.677564
24.109993,101,6467.227659
7.362558,125,6473.085665
27.881108,268,6485.078893
28.062096,200,6495.304749
24.024001,101,6499.515156
22.585893,218,6509.061826
25.998246,237,6523.608699
12.308406,219,6539.596275
23.55769,389,6559.397023
6.697489,418,6609.051673
28.488222,208,6617.936927
13.20414,260,6628.352534
27.919209,197,6640.148455
23.943317,101,6645.985792
25.955384,220,6657.613481
-0.541594,68,6661.131202
24.308128,101,6665.398817
25.704184,239,6674.168222
28.775512,199,6680.550839
29.439886,311,6690.261953
24.185809,101,6693.425147
28.046226,198,6700.310715
26.385248,173,6706.027698
32.605789,279,6716.362162
24.23704,193,6725.098428
34.263223,297,6738.614218
19.145063,191,6749.549285
31.089038,314,6764.462221
27.274861,235,6779.484814
24.087461,101,6784.192474
23.916784,101,6788.877925
22.715686,153,6799.049852
14.011442,198,6808.232728
24.062309,103,6813.322159
25.195388,154,6822.417596
25.105421,206,6833.812524
27.236116,254,6845.710798
27.542391,191,6857.191026
33.321612,306,6879.211759
26.63514,177,6888.795449
-8.240368,32,6890.242187
-8.196575,50,6893.217648
25.783693,182,6904.186961
23.763179,101,6909.308424
15.196657,146,6917.606952
43.899638,457,6939.987873
28.194923,199,6947.640192
23.884454,101,6950.876522
-2.931811,85,6953.747882
33.210283,334,6967.152695
28.281551,260,6977.0894
23.821724,101,6981.451203
23.560792,101,6985.415498
27.780855,181,6994.924524
32.635387,275,7007.152558
24.130568,146,7018.482311
26.653796,228,7045.260022
24.840293,204,7063.817212
25.587198,164,7073.633282
23.90199,101,7077.859289
16.995453,278,7089.528743
33.249833,296,7099.772534
23.336737,182,7105.890272
14.81206,262,7117.341364
23.763909,104,7124.462129
24.073972,101,7131.285869
26.361184,176,7143.274832
40.186205,458,7175.421237
34.134528,407,7202.970683
-4.953347,73,7207.515029
26.928567,234,7217.351689
24.125393,101,7221.630208
23.99382,101,7225.524087
10.065688,123,7230.846997
22.067567,231,7239.984896
25.957285,239,7247.213126
26.539458,178,7252.863757
23.614542,101,7256.909971
27.253476,190,7264.108358
26.815138,331,7276.126381
29.684888,224,7283.60584
24.921355,113,7287.610401
26.274605,229,7295.502008
25.31054,138,7300.824872
36.778795,332,7313.302841
27.295253,216,7322.579559
6.110693,88,7326.282583
2.970294,168,7334.792496
4.959295,242,7348.354862
24.211016,184,7356.631931
25.24279,165,7363.129828
23.991364,101,7366.736483
32.007614,334,7377.571184
15.567575,171,7382.861029
-8.097114,244,7390.34592
26.67988,184,7395.70717
0.907679,366,7406.543724
24.404878,101,7410.224831
28.927068,252,7418.591867
24.014027,101,7421.900814
9.878949,107,7425.53459
29.068823,262,7434.418128
29.884689,399,7449.822298
13.177589,311,7462.538322
24.140697,101,7467.562814
24.033437,101,7472.682858
26.537803,176,7484.492177
25.69776,308,7500.501974
23.741158,101,7504.544682
-9.088709,57,7506.832413
14.029228,194,7514.035799
25.880786,171,7519.658698
26.604267,251,7527.540954
23.930855,101,7530.696226
30.181761,238,7537.67507
13.636804,181,7543.681576
25.184116,164,7548.520468
25.747076,167,7553.496195
26.50916,164,7558.694873
29.419676,224,7565.986841
21.222995,211,7573.196763
27.312438,184,7581.503275
-8.423119,41,7583.531493
23.809138,101,7588.606676
-8.090259,33,7589.946315
23.377793,337,7605.69579
21.382259,188,7613.499236
24.966141,205,7624.243782
24.166582,217,7642.992691
17.343221,243,7655.9826
33.71244,500,7683.345652
26.44515,157,7697.500716
8.401595,89,7701.548348
28.366844,278,7712.839766
23.979814,261,7725.267051
-8.2307,57,7728.187918
23.780032,144,7735.241121
26.356625,228,7746.297253
25.51706,147,7754.334236
28.171102,209,7765.996429
19.754963,323,7779.840886
28.408339,203,7786.979726
29.937637,242,7794.943603
23.734286,172,7800.400447
26.55613,183,7805.890702
31.776094,260,7813.197423
25.393594,163,7818.064762
29.643791,225,7825.875688
-6.794055,38,7826.996445
-6.308574,42,7828.359669
24.065978,101,7831.39193
-3.646615,137,7835.838945
10.539684,145,7840.51806
23.748003,101,7843.789645
26.228501,169,7850.644127
26.825601,174,7859.610981
14.633747,231,7870.039382
8.090024,223,7878.938973
15.389324,224,7888.773812
