#{"t_start": 1764605362.1267538, "env_id": "None"}
r,l,t
-1.133563,48,3.492957
-1.868808,206,7.723875
-14.435619,87,9.743
-5.574372,137,12.967664
5.259992,155,16.863713
23.861871,103,19.514172
-5.414963,150,23.611386
-3.29727,133,27.378675
-5.226467,132,31.267293
-12.800681,127,35.050733
0.353614,110,40.822516
-2.771858,141,46.960205
-4.809941,136,52.854643
2.129839,135,57.190774
-4.636633,158,62.99925
-10.221302,128,69.337807
-3.73547,161,73.32372
-3.480061,130,76.355493
-2.639841,148,82.54696
-3.308126,173,87.825367
-0.677785,158,92.493547
-5.434741,188,97.505746
-9.571888,102,100.284961
-1.449508,140,103.919311
-3.88228,151,107.911985
1.190356,147,111.636856
-2.701831,147,115.626588
-8.708584,129,119.544589
0.628109,143,122.955347
-15.114359,123,128.027785
2.278062,165,136.627867
17.981576,253,148.091286
-3.741625,160,155.26337
-1.583117,144,161.982099
8.233395,161,169.251945
-4.702957,152,176.025251
-5.690399,194,186.740427
-3.446619,171,195.410708
-6.76463,22,196.220805
-1.859995,137,200.937212
-1.168177,135,206.081741
-3.942312,150,211.024996
-6.51621,138,215.823476
-1.772884,161,223.512217
-4.411228,146,231.183598
-1.913101,181,236.394962
1.061121,115,239.657554
-0.609031,152,244.60271
0.494819,181,250.265907
-10.023482,101,253.492685
-4.361382,170,258.890516
-2.474582,156,262.837578
-2.196013,149,268.077653
4.155854,175,273.643545
-6.187352,146,278.404753
2.91994,232,288.530536
-4.985653,236,296.577111
-5.310764,157,302.42494
-5.349437,178,308.743621
-5.624383,140,312.786203
-11.414456,113,316.042535
-4.094274,154,320.18656
-3.900051,166,325.636681
-4.593241,174,330.999
-6.931856,22,331.639126
-10.01144,90,334.16418
1.799439,177,339.766795
-10.998941,108,342.857964
-7.747459,230,348.896338
-11.263693,208,354.547776
-5.058189,145,357.884947
2.019624,191,363.091523
-7.971224,141,366.900404
-5.89079,157,371.496566
-9.715453,129,375.595864
5.70107,281,383.414369
-4.680976,130,386.923443
-13.822925,77,389.158962
-8.001951,266,396.621948
14.949953,195,403.886941
-7.591197,125,408.358172
-7.694492,145,412.754514
-9.978548,107,415.425729
-6.195507,47,416.760665
-10.746313,87,419.373988
-6.581657,132,423.415955
-9.437435,106,426.323392
0.588164,218,433.000496
-10.457416,139,439.707671
-11.60072,103,446.323363
2.467447,193,458.619317
8.255697,491,490.233994
-9.865576,115,497.406739
-9.590437,145,506.589777
-10.689994,119,513.744141
-4.925133,148,524.562192
-9.667242,136,532.71441
-10.811513,94,539.878478
-12.732507,142,549.906828
9.405861,224,563.14556
-5.962236,150,573.629138
-4.182462,214,588.222075
17.685422,215,600.71299
-0.978306,332,618.739273
-9.835797,173,629.450906
-7.523357,178,640.046829
-5.90278,141,648.131293
18.715309,203,667.744241
-8.647251,166,677.942786
-0.604402,265,693.453665
-4.772249,250,704.025933
-12.324088,199,710.364408
19.17894,500,725.748228
-8.246551,225,732.309567
-4.769654,409,744.751607
-7.152231,9,745.023877
-3.275475,143,749.578664
-5.85224,174,755.378979
-3.843202,181,762.290012
20.071821,500,781.471868
-6.583751,178,788.241467
0.168396,250,800.399682
-9.99765,266,834.247004
-6.950834,226,844.357379
38.181422,486,860.850793
5.246528,431,873.872263
-0.957831,402,886.579485
3.239435,153,890.671273
8.806287,444,903.02735
-4.0635,172,907.854555
-7.060221,159,912.401957
-6.514905,265,921.28758
-9.093051,215,928.061524
-0.476569,284,937.499398
9.843463,460,954.954209
2.38254,314,968.348629
1.651224,298,978.734936
0.354857,77,981.297528
1.703346,92,984.152754
15.864362,215,990.376126
15.067426,294,998.538929
0.370192,196,1003.623453
-3.102637,185,1008.273008
9.064129,152,1012.037127
31.940113,492,1025.435087
0.597575,443,1037.798649
-0.020029,130,1041.584074
-7.806146,81,1043.971278
-0.996687,199,1050.077335
2.557043,195,1056.537015
24.742075,500,1073.864764
2.250576,108,1077.819396
-1.459467,80,1080.758039
1.53226,160,1087.249378
-1.784529,206,1095.836582
-0.095009,151,1100.935482
2.079329,151,1105.854546
4.705865,395,1117.608464
3.087309,101,1120.476817
0.512292,125,1123.727316
3.201495,170,1127.987283
28.549794,500,1140.998993
-2.231566,179,1145.860155
-3.493967,173,1150.434456
10.829457,199,1155.975384
16.172219,394,1177.505812
-2.570433,169,1190.264172
26.224551,500,1227.807738
-2.955706,291,1238.177442
1.341279,294,1247.503715
0.036999,58,1249.205313
12.018667,432,1260.950006
0.582861,119,1264.71848
-2.567262,165,1269.147828
-5.603198,35,1270.0198
-10.536701,119,1272.947986
-1.952149,189,1277.73525
5.102115,179,1282.502015
-2.423406,166,1286.853151
2.986114,193,1292.11102
-5.653033,174,1296.922532
-6.737987,65,1298.708023
4.589903,113,1301.910618
15.22972,292,1310.73313
28.196571,194,1316.648724
2.630835,340,1327.879467
4.092323,229,1336.198998
24.460166,500,1355.611253
6.568608,419,1372.5518
28.365766,500,1389.933511
1.398653,71,1391.979721
-3.627088,342,1401.568859
-9.716252,145,1405.490899
6.267838,224,1411.222552
7.29265,313,1419.373168
11.682243,214,1425.146396
10.562982,184,1430.154644
3.783199,294,1438.314263
-7.388896,32,1439.229214
33.437707,478,1453.554525
-7.627771,8,1453.790154
-0.413817,181,1459.561403
1.80606,249,1467.773868
2.639069,99,1471.221922
-4.11712,94,1474.594383
29.214516,362,1488.116007
0.583271,255,1498.276671
6.21827,271,1508.43575
-7.167929,27,1509.463299
12.010559,342,1519.96017
34.177199,449,1532.409158
-9.795049,123,1535.679751
5.342873,131,1539.008271
28.373231,304,1546.930435
-3.055288,198,1552.432569
5.037325,127,1555.878091
0.838821,91,1558.346183
7.073571,102,1561.294172
20.496573,500,1576.13425
10.287067,321,1586.445664
1.548634,65,1588.563908
14.83628,194,1595.257713
-5.862374,88,1598.221249
0.528029,181,1604.764674
3.25009,310,1616.553687
-1.464975,216,1625.648571
31.849167,409,1640.85592
28.579118,500,1655.993688
-0.220336,60,1657.64357
9.235319,227,1663.746384
5.560094,341,1672.536139
-2.840987,78,1674.496708
29.756806,406,1685.542485
2.594416,380,1695.879415
-9.796656,144,1700.085694
10.289514,420,1712.571957
1.398377,186,1718.509075
-6.188013,64,1720.631604
7.03988,130,1724.767982
-1.871599,174,1730.766093
-1.812818,333,1742.821103
1.204078,77,1745.896251
8.866847,271,1756.38064
35.665818,376,1771.670362
3.284613,68,1774.267081
14.197561,147,1779.070765
27.614403,227,1785.912623
5.751259,173,1790.722993
1.461578,135,1794.523792
1.220941,79,1796.576358
10.504407,356,1806.068001
3.558277,162,1810.137444
-8.463428,44,1811.226152
28.199302,297,1819.113036
1.79253,70,1821.029336
-0.620219,283,1828.664935
-2.038174,160,1833.210597
12.201445,127,1836.86512
27.698596,500,1851.927692
-0.514322,55,1853.660447
-8.437102,181,1859.430265
0.01118,59,1861.449514
11.752396,178,1867.841435
-15.313521,142,1872.80727
12.855115,292,1883.498191
2.433942,205,1891.984334
-8.189882,64,1894.707339
-12.617207,264,1905.478091
2.173449,259,1914.240896
23.894412,101,1917.362563
24.222855,110,1920.705957
2.902769,135,1924.63297
8.745984,401,1935.656912
13.893007,218,1941.289343
3.349192,278,1948.609302
2.914758,190,1954.032119
12.844691,170,1958.893599
-6.954384,207,1964.735455
12.7564,173,1969.844447
32.380977,340,1980.387734
15.603981,202,1987.109838
0.92632,83,1989.969152
32.882096,425,2004.795521
-3.588011,187,2012.205375
1.060245,68,2015.109081
3.450254,107,2019.803238
4.47173,148,2025.881886
33.677344,401,2040.606693
31.866627,377,2052.072117
4.710673,270,2059.792526
-9.996092,172,2064.645632
-1.479136,60,2066.32979
2.073187,265,2073.350796
6.2083,128,2076.885881
4.836208,219,2082.72805
5.853075,159,2087.160291
1.962768,473,2100.542365
5.759799,322,2110.405049
23.30095,500,2126.558652
29.066816,222,2134.552744
8.923973,168,2141.515493
-6.480489,37,2142.847233
-9.593967,151,2148.978614
27.562013,203,2157.257239
4.709885,92,2161.13774
0.612992,223,2169.817138
3.580535,80,2172.751268
34.020308,430,2186.505492
32.760378,386,2197.592892
14.079801,245,2204.25866
10.023977,380,2214.234262
8.068783,240,2220.948636
24.225219,101,2223.839454
25.045068,120,2227.235154
1.916695,217,2235.297147
28.417821,304,2247.713148
30.843211,291,2257.302943
24.101374,101,2260.685988
-5.849674,84,2263.608214
-7.338924,11,2263.977783
-9.854659,124,2268.292271
9.047298,283,2278.970531
12.043188,247,2288.762101
10.631302,217,2298.408849
19.228869,181,2305.994338
-2.116739,79,2309.109576
12.666665,326,2320.485634
24.934617,165,2325.63859
-10.048117,101,2328.605776
1.956783,345,2338.205983
-3.294766,52,2339.610119
15.221962,256,2346.63803
7.644655,180,2351.430349
-0.081278,292,2359.379842
10.899015,124,2362.809504
6.927393,144,2366.809258
9.170406,177,2371.956025
27.415536,197,2377.85818
-0.613517,284,2386.401469
34.077467,385,2398.802305
31.519477,385,2412.396581
-6.261598,78,2415.149682
-10.05,101,2418.786172
4.647775,124,2423.588844
-7.588818,16,2424.255008
4.560233,144,2429.938211
24.167751,101,2434.021468
6.788169,327,2448.43418
-7.694609,186,2455.897449
-0.917926,210,2463.328359
12.600842,163,2468.52379
0.529269,270,2476.465443
31.850826,257,2483.710324
30.910402,272,2491.053502
25.207004,230,2497.254538
6.43133,174,2501.95867
10.35989,201,2507.617915
7.090475,99,2510.448634
-7.538863,71,2512.433706
33.201848,392,2523.879112
4.412897,339,2534.370678
18.552082,199,2540.724464
3.462368,201,2547.437033
30.805761,287,2557.667379
23.79207,101,2561.38308
23.581017,222,2569.993477
26.698836,175,2577.077887
31.795305,396,2594.293901
20.631214,197,2601.531152
24.524885,282,2610.64562
9.933549,128,2614.547159
26.348023,214,2620.851688
24.054068,101,2623.667868
-10.03405,156,2628.020766
28.319278,193,2633.323038
25.750088,302,2641.649137
12.657581,147,2645.852887
33.900082,421,2658.271206
11.39553,230,2665.464915
9.56449,192,2671.666947
4.32042,301,2681.762278
26.898004,229,2689.5474
28.436174,346,2702.364514
25.112787,187,2709.834124
27.185532,202,2719.884099
30.030021,362,2737.032713
10.288957,365,2749.988083
25.077046,174,2755.166968
21.75542,500,2769.260084
4.610756,383,2780.527888
14.714716,500,2796.117169
10.376609,120,2800.107435
3.425964,81,2802.80807
7.129754,232,2811.044497
30.679037,268,2820.788945
26.859795,199,2828.675491
26.215846,175,2835.753193
2.415749,65,2838.44792
26.186053,254,2849.463598
24.911737,178,2857.015844
1.266473,251,2866.801402
7.519322,167,2872.187197
24.58284,207,2878.358396
-7.67055,8,2878.619457
26.908558,245,2885.824847
2.040738,373,2896.480271
32.356576,384,2907.48699
9.615725,113,2910.877998
-7.61133,53,2912.437984
11.975523,149,2916.902189
29.535939,310,2926.914304
26.977631,261,2935.336458
17.485836,500,2952.736183
-5.372176,74,2955.904315
4.563169,169,2963.000066
23.285162,347,2992.936533
12.196266,449,3026.181572
5.356587,252,3034.074046
2.039772,306,3042.881568
12.628211,169,3047.961725
29.539727,270,3056.154068
33.469566,315,3066.123624
1.121804,222,3073.422928
10.590679,338,3085.816215
27.343206,187,3093.025295
28.307703,215,3101.623041
29.049807,196,3109.917912
10.668441,168,3117.987976
24.187116,101,3122.877796
8.773719,143,3129.399812
3.588421,92,3133.212593
1.667498,83,3136.763881
27.522889,321,3147.749691
25.969914,224,3154.610845
27.185487,238,3161.787345
3.270689,213,3168.059304
9.529468,134,3171.677959
17.675115,354,3181.726048
13.906881,166,3186.616501
29.308521,317,3196.132828
23.93703,101,3199.279526
8.528317,212,3206.662978
1.97984,259,3215.090654
25.653645,188,3221.405251
14.375565,318,3233.380789
1.057798,218,3241.774987
-5.694146,121,3246.696324
-4.021595,73,3249.786636
26.137133,239,3260.294379
10.089974,218,3270.891575
31.991742,360,3285.572021
24.041859,102,3289.096292
27.995751,194,3295.233085
7.333613,136,3299.421153
29.978045,444,3312.555784
12.07146,282,3320.656335
1.139039,217,3326.923442
-9.973389,113,3330.253536
12.63401,175,3335.540268
-6.263825,324,3345.622833
13.976875,388,3358.178395
4.171867,437,3374.480694
23.575144,101,3378.81314
27.04114,178,3386.02761
6.818076,116,3390.806088
-8.652094,21,3391.695034
11.30059,125,3397.21881
27.348542,183,3405.158411
10.101973,348,3421.524455
-4.007704,73,3424.45469
27.34423,240,3433.157438
10.827019,153,3438.314881
3.580967,75,3440.65968
26.557626,219,3448.506377
-8.272301,18,3449.068555
24.09247,101,3452.001916
3.404925,150,3456.381996
29.114758,229,3462.785248
26.362438,230,3469.196487
25.994254,225,3475.852057
27.217171,182,3481.384026
24.079764,101,3484.398713
26.645172,185,3490.209062
10.249884,255,3498.399923
17.118486,201,3505.27984
26.327283,196,3515.11958
23.776141,101,3522.179483
9.731018,179,3531.957684
-7.359689,205,3547.58005
27.343366,200,3560.680678
19.286051,188,3575.414022
24.007604,101,3581.64309
10.742394,179,3589.441668
23.86465,101,3593.136047
24.051799,101,3597.114216
25.521665,281,3606.478449
24.123522,101,3609.482023
34.627364,428,3622.167796
24.125452,101,3626.029584
3.228568,106,3630.429079
14.13039,225,3647.187701
5.717511,161,3657.828222
29.439984,297,3676.061119
26.977738,272,3694.068793
14.331714,226,3714.560461
-6.164177,45,3719.386667
6.470795,154,3737.266855
3.745696,88,3743.760334
24.226371,106,3751.643626
-7.179246,7,3753.083263
15.134812,149,3762.724941
3.539512,92,3768.149302
26.204882,167,3774.651279
10.011519,210,3781.487216
23.98055,101,3785.361141
11.254844,174,3792.186788
5.294089,132,3797.872621
-6.742374,41,3799.452675
27.769534,312,3810.37082
27.133074,182,3818.578795
29.583023,241,3830.310573
26.633368,249,3847.722152
12.344124,403,3875.209738
30.70195,281,3895.642001
14.843517,158,3907.859977
27.376234,288,3920.29004
23.506531,101,3925.197529
14.27472,281,3944.840544
4.523915,169,3954.475365
30.269804,242,3964.69505
31.190168,500,3989.65083
23.949126,101,3994.872454
4.386472,95,3999.65678
25.352414,142,4008.403129
11.056987,187,4019.256536
3.084077,74,4022.997847
25.934139,295,4038.074993
24.860515,111,4042.076496
-5.184944,35,4043.256913
26.865114,179,4049.428053
9.032747,213,4057.275566
8.380608,278,4066.769399
18.31042,208,4074.647417
28.057935,187,4081.992607
23.659566,285,4091.420577
26.753731,239,4100.41166
29.631959,236,4110.482353
30.207015,269,4123.343056
-6.517269,42,4124.993942
3.429434,109,4130.720996
23.820874,101,4135.447156
4.342628,158,4152.524038
24.212972,101,4161.85751
25.914877,307,4180.165211
28.355276,225,4191.217519
25.800497,220,4198.539572
28.346504,210,4206.417047
27.36922,284,4216.371861
1.628151,175,4222.097874
29.049178,207,4228.973325
24.094008,101,4232.070341
-6.439769,31,4233.121921
29.331314,239,4242.345647
8.987577,161,4249.048709
28.848583,229,4257.882011
28.831487,321,4272.13745
27.695542,187,4281.123902
29.810566,284,4295.267102
30.600899,277,4308.861941
28.465327,231,4321.597663
24.078061,101,4326.77443
27.764212,213,4335.725955
23.504657,101,4339.374255
29.155115,256,4348.122606
27.864676,190,4354.078636
25.712405,176,4359.364665
17.080586,258,4366.911969
8.794106,226,4373.777692
31.487208,312,4383.454906
7.059821,198,4389.649155
26.163408,326,4400.511098
26.432942,168,4405.97591
25.086656,219,4414.021663
24.098346,101,4417.820668
-7.504246,11,4418.248091
27.809371,220,4427.170911
3.693069,83,4430.609784
27.127043,195,4438.932058
25.70261,223,4449.581005
27.43141,181,4458.719552
-6.201603,266,4473.411335
10.54694,289,4485.819052
-7.962071,29,4486.822652
29.01503,233,4494.89692
26.64084,242,4502.905206
24.341397,101,4506.021677
6.843769,265,4515.693085
23.218615,338,4528.373867
30.414381,359,4541.74934
11.922146,180,4547.785623
29.003056,227,4555.84106
31.695193,351,4569.005384
29.470437,184,4577.13256
11.591411,300,4590.542144
25.122847,173,4598.509714
23.566915,102,4603.587873
29.633187,232,4614.295994
7.136817,100,4618.579558
28.233977,241,4628.014399
29.521152,254,4636.19814
-13.822742,175,4641.641708
27.827526,194,4647.579854
23.736137,101,4650.520815
25.948161,168,4655.356515
24.024015,101,4658.250023
26.094984,180,4663.812896
23.948824,101,4666.892759
27.17097,194,4673.006582
23.753445,101,4676.068179
27.03991,180,4681.721426
22.781238,308,4691.787646
16.582571,243,4700.234835
3.022647,107,4704.033648
27.164962,256,4718.717464
28.056053,211,4731.097497
14.507357,206,4744.186897
15.760589,251,4756.74737
14.648019,316,4780.335239
25.288991,153,4788.876359
-4.972939,46,4790.551247
25.625981,240,4803.653919
27.317144,249,4818.689366
26.631314,323,4832.621601
25.491927,186,4838.93729
28.431909,204,4846.302045
18.712009,250,4856.079614
-8.289802,20,4856.917791
23.784728,101,4860.895634
23.881573,177,4868.316892
8.022254,168,4875.870387
28.991514,263,4889.018507
8.928233,92,4893.330043
23.697834,101,4898.090558
29.538594,305,4910.116774
-6.775969,53,4912.042237
14.835231,227,4919.286176
28.01179,261,4927.344712
24.62282,120,4930.952701
25.141323,234,4937.671833
19.289075,187,4943.382359
27.383167,171,4948.459113
4.297869,91,4951.32777
27.87292,251,4959.290731
10.840831,205,4965.954469
29.221632,236,4973.94604
28.477096,226,4982.104721
-5.169467,395,4997.264774
29.285886,361,5013.39139
23.805952,101,5018.206604
23.999156,101,5022.731573
9.76036,247,5033.534264
24.037823,101,5037.371748
25.724206,164,5043.202855
28.752052,275,5052.136782
26.579172,224,5058.94537
29.612056,298,5067.762644
27.046616,271,5075.913541
27.393355,183,5081.408649
24.781146,148,5085.824793
30.640008,314,5095.679868
28.357974,184,5101.708468
-8.124761,214,5108.98071
29.032049,305,5120.176826
-6.771112,36,5121.590178
24.222375,114,5125.942257
29.427944,316,5139.791836
27.234891,181,5147.859655
23.537896,101,5152.717909
-3.73157,45,5154.865866
24.255485,101,5159.807551
24.082889,101,5164.374508
16.10436,181,5171.993172
13.403466,166,5178.438409
10.759954,140,5183.513875
9.358595,136,5187.892525
16.91836,360,5198.951202
31.489015,423,5211.327192
28.064463,247,5218.915565
14.408256,216,5226.092354
25.33711,120,5229.889875
25.097844,242,5237.636664
-4.045047,69,5240.005536
11.709028,141,5244.953099
23.524608,101,5248.411254
23.988303,101,5252.014851
16.689476,339,5264.840435
28.480439,244,5274.862277
30.589875,316,5289.166181
10.275517,256,5301.100175
-5.000238,61,5303.537046
19.251081,315,5315.234964
14.323056,272,5324.204359
27.568045,191,5330.358471
30.406209,301,5339.475014
25.961746,228,5345.888523
11.678173,206,5351.895769
10.7876,105,5355.051424
15.607233,232,5362.320889
26.969523,182,5367.948564
7.266694,188,5373.866859
3.181621,113,5377.480747
24.069968,101,5380.906132
11.062525,221,5388.291238
-5.143773,32,5389.358457
10.257336,101,5393.097831
