#{"t_start": 1764605362.0147517, "env_id": "None"}
r,l,t
3.550469,405,1318.039039
1.310322,212,1325.154872
-0.261691,267,1334.12736
4.25688,81,1337.717998
17.0255,500,1356.982497
-0.65645,264,1367.958225
-8.231376,214,1376.151887
10.644772,403,1389.852994
3.278017,106,1392.940608
4.758685,261,1400.278723
4.784668,86,1402.589279
-4.598111,57,1404.097505
33.954531,397,1414.440622
26.101496,500,1427.786915
24.571845,223,1433.848507
24.839915,500,1448.482423
0.422222,105,1451.645402
-7.9263,19,1452.22125
-6.199757,196,1458.302138
33.563606,452,1473.616605
8.299637,132,1478.258104
33.987297,475,1496.675514
-11.875233,185,1504.175683
-6.399132,211,1511.402944
6.101465,342,1521.69907
17.477428,200,1527.310859
7.128487,209,1532.930568
19.248974,500,1545.957739
-0.375513,301,1554.229518
-9.94398,129,1557.675731
27.071152,194,1563.637448
32.763519,455,1576.829376
1.043803,182,1582.721455
-9.869115,134,1587.008241
2.439032,76,1589.554458
-0.75018,200,1596.455758
-8.326887,259,1605.695883
-2.600067,299,1617.074537
0.966603,270,1628.219323
7.279521,457,1644.589719
-7.909056,128,1648.56277
-0.964957,53,1650.1162
30.829262,500,1664.029915
8.244984,142,1667.791555
-7.423026,243,1673.913455
-9.955989,118,1677.039532
8.103586,202,1682.459881
2.6846,175,1687.314003
0.389634,226,1693.463089
3.919042,316,1702.444772
31.780269,437,1715.807912
-1.294199,197,1722.122758
-1.751921,52,1723.785886
-8.025079,248,1732.2267
-2.375111,166,1738.17276
-9.312781,292,1749.247329
9.045257,406,1765.875796
-7.625371,7,1766.185361
-0.327748,283,1776.65395
0.095344,298,1785.773044
25.420475,500,1799.463404
-7.966567,4,1799.568563
-14.279221,171,1804.236227
15.396467,474,1816.470128
-7.560054,256,1823.314008
-0.547686,59,1824.917309
1.466129,373,1835.353587
0.807468,69,1837.315682
6.098237,148,1841.730763
-5.840197,206,1848.020721
-6.351515,39,1849.277973
1.694165,312,1858.963989
30.2949,315,1869.997203
34.021115,440,1886.355546
35.131972,446,1904.737693
25.259932,500,1921.053491
4.062167,100,1923.982651
28.107376,500,1937.630961
-7.860042,27,1938.348615
34.063547,439,1949.980721
3.655153,206,1955.85879
0.94043,68,1957.765512
32.615241,274,1965.527488
28.587641,224,1972.191238
4.748926,85,1974.734431
28.818271,284,1983.889053
12.630613,349,1995.786239
26.669654,220,2003.440723
26.562176,305,2015.712709
-7.077996,49,2017.752271
1.768881,67,2020.718614
5.408698,179,2028.089095
24.675672,204,2035.854816
-14.062247,141,2040.59995
5.399818,349,2051.302681
28.627149,280,2059.186278
34.119326,466,2072.076157
28.111026,205,2077.631742
25.989257,282,2085.288788
24.607578,175,2090.146059
27.423652,379,2100.932918
16.655828,170,2106.182209
3.215146,69,2108.261076
-1.647485,62,2110.141478
5.074196,235,2117.574425
23.97751,101,2120.740103
1.080974,57,2122.664599
27.288698,208,2129.907093
6.680537,316,2142.148211
27.250246,269,2152.876092
0.847233,62,2155.709671
0.77283,255,2165.994276
-14.355137,198,2173.316749
3.734164,93,2176.457879
0.465363,172,2182.04821
27.557037,264,2190.023931
-7.44087,139,2193.969558
6.153088,151,2198.155663
24.26554,101,2200.920272
7.295946,171,2205.464854
5.379484,149,2209.293833
6.351211,105,2212.114803
2.229149,101,2214.814147
9.037222,159,2219.090875
17.327,191,2224.74084
24.106031,101,2227.573475
-5.528136,110,2230.984751
31.048019,268,2242.69569
2.372075,113,2247.133393
29.418774,459,2262.354628
4.052345,96,2265.651922
-9.778862,168,2271.806951
0.687958,56,2273.961759
24.087049,101,2277.766753
6.460312,469,2297.204337
-0.090646,227,2306.694876
3.007255,90,2310.266743
27.322766,192,2317.044769
14.716366,129,2321.263088
-6.889646,23,2321.98536
26.645227,413,2334.031003
34.192019,382,2344.490288
1.1418,118,2347.762784
19.430232,137,2351.409736
26.577318,263,2358.499589
1.023292,213,2364.39282
26.245418,175,2369.451316
26.156827,283,2377.805138
-8.07524,11,2378.160228
19.720986,412,2390.793885
30.486409,276,2399.801686
6.838846,262,2408.913992
7.001081,113,2412.99512
31.796122,404,2428.316543
23.783663,101,2432.385223
27.997314,207,2441.120838
24.057063,101,2445.77865
9.594524,162,2452.626483
30.293631,266,2462.389861
4.332719,122,2466.434476
-9.93978,136,2470.546488
5.398936,122,2474.187644
24.459459,336,2483.687798
4.298037,153,2487.822809
23.756587,198,2493.133316
1.988331,283,2500.812106
28.652948,230,2507.217688
-6.651677,13,2507.570885
0.697208,275,2515.503253
29.397327,273,2523.320806
-13.700501,278,2532.017644
4.439146,178,2537.53948
27.849007,213,2544.515286
34.801527,496,2562.174091
29.311115,375,2577.043367
11.087724,227,2587.001572
4.065537,142,2593.200126
26.786122,268,2603.154451
28.45665,286,2612.126674
28.325562,268,2620.121993
2.383466,215,2626.172856
31.510748,266,2633.499561
-5.62456,230,2639.752926
3.829822,92,2642.335409
-3.661285,292,2650.932813
-0.582782,62,2652.748557
29.652049,253,2660.227847
2.782846,248,2668.10306
30.072214,304,2678.115535
2.622168,142,2682.999654
-5.476196,51,2684.640631
26.649891,175,2690.747878
27.666247,207,2698.277757
-8.681232,18,2698.949968
24.322342,181,2705.855084
7.490131,103,2710.176186
4.034632,331,2726.828942
27.835849,289,2739.517937
5.915397,186,2746.577945
32.362971,329,2756.393523
25.714578,263,2763.690248
4.970887,254,2770.891483
26.351391,242,2778.050354
-7.436743,23,2778.726412
27.388979,197,2784.726747
30.146653,219,2791.568406
24.000044,176,2797.168582
25.950274,272,2806.419744
-9.841373,129,2811.005459
26.745992,378,2825.098376
8.223371,168,2831.833076
0.545222,94,2835.617631
24.915161,175,2843.059475
0.785512,249,2853.975055
25.830826,189,2861.756822
27.12794,196,2868.639005
-8.284975,109,2872.211672
25.102975,113,2875.546355
24.108153,101,2878.60392
32.181174,298,2887.386939
27.220072,179,2892.487706
12.015308,153,2896.794875
6.944422,165,2901.392525
25.880087,212,2907.619995
32.840552,329,2917.468847
8.115581,307,2927.404088
30.3867,329,2938.121234
1.42251,217,2945.562242
30.96976,396,2960.556567
26.532523,249,2979.760532
25.472605,331,3009.568427
-9.320661,214,3023.646485
3.090104,105,3028.594585
13.578169,220,3034.798925
24.255526,101,3037.656431
29.002344,205,3043.606482
24.039692,101,3046.680958
13.541697,138,3050.776428
24.091169,102,3053.895898
7.602146,193,3059.94988
27.59102,260,3068.103715
26.420372,171,3073.874968
7.283257,181,3080.535212
4.348759,96,3084.00746
24.487276,171,3090.504333
24.870889,238,3099.732315
24.922998,286,3112.212025
30.286922,371,3129.711858
11.133273,133,3135.382323
23.346048,101,3139.108245
28.184056,268,3148.180522
2.812802,230,3155.236444
26.005023,190,3160.949317
28.499888,245,3168.200303
23.773221,101,3170.901954
-9.565278,162,3175.477774
-6.52167,68,3177.398915
13.236053,270,3185.189215
-9.99029,112,3188.466677
9.167301,206,3194.609198
6.881122,270,3203.680133
30.385041,345,3214.919093
23.564623,101,3218.323219
-0.503082,178,3224.318043
28.087066,186,3231.628906
25.999367,232,3240.457977
31.303818,256,3251.085016
-5.654513,89,3254.739798
-6.506883,53,3257.21219
27.598933,186,3265.947266
25.625879,224,3276.320982
8.328286,181,3283.557818
26.606688,185,3290.07986
30.226656,293,3299.201879
5.922321,165,3304.125548
14.319684,292,3312.728335
25.464414,229,3319.286171
-0.355835,297,3327.903143
4.581213,138,3332.015494
26.853472,179,3337.385506
26.101663,140,3341.759883
6.040918,123,3345.629316
25.536697,222,3352.705532
11.773781,163,3358.074363
20.624579,244,3367.361117
17.135311,420,3383.818275
24.04223,101,3387.834221
28.024689,212,3397.030216
4.329378,130,3402.820399
3.262905,329,3417.811454
25.120578,165,3425.074298
21.994103,252,3434.100151
24.064332,101,3437.52043
32.327271,378,3450.301837
4.815792,154,3454.761767
17.450104,115,3458.158364
-1.184117,106,3461.095365
3.132867,334,3470.44421
7.354336,134,3474.410964
-6.690786,19,3474.965324
-8.754408,53,3476.521833
-7.237688,52,3478.109614
9.722966,144,3482.461738
26.15396,246,3490.105403
10.656068,216,3497.027194
28.483046,328,3508.403939
24.131062,101,3514.018233
-9.416462,52,3517.13897
10.846148,174,3527.963925
-6.548237,276,3547.841094
27.368718,252,3565.598216
-4.869567,48,3569.330676
9.350752,305,3586.873125
12.84953,246,3596.523966
-5.072374,61,3598.967289
27.184547,250,3607.014036
7.822201,110,3610.285568
11.532878,204,3616.367279
-8.706628,82,3618.867155
12.075648,257,3627.929744
15.098746,213,3640.913897
-7.860186,3,3641.059946
5.249888,91,3648.441668
12.188608,156,3658.291779
-4.206349,114,3665.617011
11.429385,251,3680.394346
-6.416824,36,3682.565828
10.286604,107,3691.072199
22.005528,191,3705.439751
13.409616,176,3726.30585
-0.985165,143,3739.917003
26.092383,190,3754.647618
-5.299488,71,3758.828647
30.227891,303,3774.274668
-6.015535,30,3775.3547
9.51068,162,3780.660542
26.167626,280,3791.254675
10.460457,204,3799.719716
29.397679,249,3808.416358
23.761799,101,3812.273303
10.684249,163,3819.930791
8.43661,186,3828.979844
11.819528,162,3839.25313
18.740938,130,3848.583055
28.602572,205,3861.401616
23.728616,105,3869.224924
12.423174,175,3882.857375
25.813248,232,3901.067977
9.658934,97,3907.271919
-7.485793,16,3907.971979
13.077971,119,3913.397992
6.980369,193,3921.554229
27.347649,182,3934.213382
12.412324,184,3945.555126
23.966061,101,3951.782108
24.78596,240,3961.981443
22.128008,220,3972.414247
3.238926,127,3979.096597
-9.618255,186,3988.219617
6.676548,144,3995.781499
14.927846,200,4007.017512
-12.641803,244,4021.347356
32.108391,288,4036.002652
17.244072,279,4046.321706
11.917237,234,4054.759589
4.712032,134,4059.556926
14.15647,203,4066.421788
30.728734,311,4078.601164
11.280968,205,4085.4098
25.53094,188,4091.912044
23.701266,194,4099.088225
24.320456,110,4103.736629
-4.762476,61,4106.390993
23.642823,104,4110.7844
30.749076,372,4128.27905
25.475471,445,4165.675349
27.991466,193,4176.982062
8.213461,249,4189.268883
26.233667,170,4195.391471
24.244429,302,4206.302163
24.132892,194,4213.28933
17.177743,281,4222.540436
28.428052,320,4232.919361
9.154617,139,4238.31283
5.191524,215,4246.472428
27.753055,315,4259.357167
19.816785,129,4264.738093
5.996285,123,4270.308981
24.156185,101,4275.177422
14.14424,312,4290.331666
7.216603,86,4294.885465
6.249404,241,4306.749813
9.97429,230,4319.071334
7.497853,153,4327.127494
16.781046,463,4344.719403
7.599771,158,4349.985287
23.784632,101,4353.186873
27.705337,209,4359.476667
-6.59817,294,4368.135304
17.101541,437,4381.492707
28.785013,255,4389.469598
30.62834,220,4396.709491
-6.415457,56,4398.568899
-2.99369,64,4400.83197
25.491847,403,4415.019729
25.950415,150,4420.727414
24.719049,111,4425.121022
28.260643,209,4433.813715
25.366721,168,4441.387957
26.530736,169,4449.470944
-7.970336,1,4449.523466
21.266187,157,4457.317265
28.667842,212,4469.740232
24.029775,101,4474.319833
5.264088,192,4482.933552
12.751727,179,4489.824387
11.09883,113,4493.440197
-6.964547,23,4494.196841
18.895942,326,4504.888059
9.539106,186,4510.51214
24.218202,101,4515.11182
26.029229,138,4521.143757
-9.411325,200,4527.669896
24.866063,219,4536.689446
32.045124,346,4548.168196
11.680249,181,4554.613179
30.843013,306,4565.786376
27.726097,201,4574.355325
21.953317,175,4581.830822
8.0265,231,4592.41832
25.112475,221,4603.111362
26.486915,170,4611.129346
16.672994,305,4623.873944
25.302056,120,4628.388964
27.083931,176,4634.030079
-4.176382,263,4642.264647
8.920714,230,4649.231141
13.357337,203,4655.057779
-8.166473,28,4655.888093
26.866677,173,4661.219616
30.233108,259,4669.101514
24.234403,101,4672.249
23.624016,119,4675.894141
-8.287627,161,4680.955738
27.148087,180,4686.623517
27.985299,194,4693.07813
25.983486,228,4701.035131
23.916814,101,4704.778359
14.539151,252,4719.552833
32.463473,359,4741.667409
29.48864,245,4754.402182
24.316735,213,4767.984439
26.241226,171,4781.609022
24.325807,101,4787.387017
23.868141,101,4791.356901
26.718042,362,4811.330405
27.077774,190,4824.378036
42.27976,466,4840.402426
26.743602,238,4849.118388
27.252461,223,4858.021896
26.194438,239,4867.896104
28.676994,260,4879.893488
26.282057,172,4888.539804
28.113646,196,4897.741755
25.953477,232,4907.074691
23.801819,101,4910.931647
23.353154,101,4914.241197
25.292871,118,4918.035824
14.341762,220,4924.941372
3.506428,98,4927.901413
27.551412,198,4933.754055
14.384895,200,4939.644386
25.288327,120,4943.266795
28.063422,242,4950.638945
11.846723,264,4958.878948
30.773222,256,4967.18652
28.141376,221,4974.802837
24.062545,101,4978.440573
29.088079,223,4986.638925
25.080981,128,4991.496108
24.695104,272,5002.665842
28.485744,254,5014.317777
23.978862,199,5023.555778
34.889946,335,5037.524755
26.689651,179,5043.88565
23.375597,101,5047.252451
14.884078,253,5055.215229
12.341559,156,5059.925526
24.35782,191,5065.448665
15.006806,245,5072.903271
8.734996,91,5075.533204
11.445781,268,5083.575588
18.6678,121,5087.289359
-7.379886,35,5088.349443
22.501676,235,5095.757858
-7.438491,18,5096.398681
30.141752,286,5105.909096
30.416367,326,5117.446096
16.215787,171,5123.970052
31.305163,422,5142.253626
-6.379409,93,5146.452061
23.62798,101,5151.213482
23.81726,101,5155.878823
25.798064,227,5166.453734
28.880805,251,5176.484657
24.390559,101,5180.549693
14.724308,244,5188.551774
9.904042,362,5199.71785
-8.539369,50,5201.155679
27.08867,192,5206.798921
29.36873,258,5214.536335
-12.712282,281,5223.545153
26.641852,171,5228.994093
23.848904,101,5232.154553
-7.595842,230,5239.632941
23.898902,183,5246.005802
25.547223,166,5251.850427
-5.154655,33,5253.051589
33.699269,310,5264.839905
14.840028,244,5274.864757
28.798477,278,5287.492106
2.239773,400,5305.317929
25.897261,195,5312.75183
14.803841,163,5318.208187
31.168522,331,5328.931797
26.448754,178,5334.488758
30.410188,241,5341.580595
-5.744883,34,5342.527864
30.528363,239,5349.398882
28.007865,332,5359.399281
24.245007,136,5363.683786
25.734478,213,5370.319884
7.218263,187,5376.207664
27.744214,272,5385.201337
27.673066,201,5392.362302
28.187411,240,5400.909022
26.29403,231,5409.489831
11.638306,188,5416.975385
-9.42286,54,5419.212462
28.639963,342,5434.509042
28.534496,269,5447.314478
27.655835,204,5456.211834
23.729047,183,5462.710495
30.631587,301,5472.602678
25.249429,125,5476.446399
24.246546,138,5480.483793
24.950608,133,5484.523366
31.82154,348,5494.481555
23.951206,101,5497.547643
24.094497,101,5500.419346
27.318758,192,5506.198683
24.142498,101,5509.309936
13.200295,205,5515.868332
33.182191,305,5525.832805
27.366203,199,5532.57001
25.947721,225,5540.853829
24.588763,237,5550.055918
24.082125,101,5554.066643
23.873521,101,5558.10887
7.976888,368,5574.036653
9.495537,94,5578.303026
10.76587,127,5584.522642
28.297756,188,5592.926832
24.416543,145,5598.371836
32.26688,266,5607.967188
9.223502,136,5612.514386
24.106701,101,5615.540115
26.946201,249,5623.080953
17.141261,173,5627.921304
34.042494,282,5636.233872
34.65298,324,5645.936612
24.070195,101,5649.833651
7.332086,251,5658.616831
-8.19323,4,5658.746351
25.658812,225,5666.222741
9.818886,188,5672.308467
23.922602,101,5675.898513
26.128987,167,5682.691039
-2.086338,160,5694.285862
23.96999,101,5699.231372
27.14066,191,5709.341824
2.296824,221,5721.101634
26.553093,246,5735.905872
26.090253,166,5747.580162
23.8401,185,5757.969511
16.174096,220,5768.119773
25.16279,208,5776.081693
28.951572,244,5784.370778
24.134704,101,5787.772706
24.141335,101,5790.916827
14.925321,218,5798.485239
18.798833,169,5804.423221
33.847963,287,5814.395318
29.109469,192,5820.741049
23.837936,101,5824.087073
27.367467,190,5831.240621
24.146798,101,5835.755266
19.47429,127,5842.071515
25.032689,209,5853.873022
26.032175,231,5867.441948
-7.391268,18,5868.525509
22.670912,350,5890.242032
-7.918996,45,5892.361796
10.302328,302,5908.58174
-1.399495,155,5915.863147
24.544868,305,5928.647197
27.03637,180,5935.635765
27.387642,199,5942.362525
28.547716,263,5952.31459
24.180109,101,5956.659716
26.706229,185,5964.856968
23.887063,128,5970.46975
25.357414,212,5982.374105
25.694373,153,5988.564315
27.421355,255,6003.339523
24.048565,101,6008.297656
28.198651,278,6023.927615
14.47652,161,6033.136131
23.910507,192,6043.239049
21.166685,284,6057.569402
27.452185,185,6066.176785
23.650769,177,6071.733171
24.087256,101,6075.825011
24.76053,204,6083.887926
24.458891,200,6091.099111
9.759229,136,6096.452724
8.658722,254,6106.885502
23.432557,101,6111.182331
29.267949,272,6124.275247
16.835589,206,6134.609354
16.445145,307,6151.473309
8.136646,149,6159.449656
24.037867,101,6164.158045
11.106551,304,6178.44824
23.87778,101,6183.219055
28.651295,214,6192.207325
29.127057,274,6200.84012
23.406896,101,6204.540943
26.798834,225,6213.46283
24.502393,281,6222.426298
26.620723,182,6229.538702
34.60289,301,6243.908484
25.130669,112,6248.219129
28.245077,276,6259.863259
11.715942,295,6274.463223
27.044827,186,6285.306008
23.49506,101,6290.680355
12.194575,178,6299.360986
26.965653,179,6307.947433
30.151848,240,6318.419574
26.524102,229,6328.681609
30.15954,284,6339.165921
28.682829,269,6349.449278
30.455364,500,6372.216674
30.81113,388,6393.32206
8.34932,128,6401.284302
27.635442,197,6411.238842
-8.176688,22,6412.746894
-7.319426,18,6413.732125
27.191882,243,6424.275383
31.782611,286,6434.962715
-4.428374,55,6436.642683
-7.769166,13,6437.070775
25.009693,167,6442.318396
33.670816,288,6455.328442
29.660617,305,6469.535917
30.481112,275,6482.521925
24.908863,211,6493.001324
27.06965,186,6501.10341
27.549072,177,6508.883015
26.441496,182,6519.263115
26.691391,240,6537.177688
20.445323,473,6561.962801
-8.959781,30,6571.642715
10.254369,287,6606.714817
28.983789,317,6619.979627
27.897444,248,6630.370165
-8.196297,32,6632.892404
28.511792,252,6647.793878
28.134402,218,6659.02868
-9.221172,31,6660.632812
29.087421,219,6669.529834
24.037992,101,6673.200115
24.455429,140,6677.628379
24.015003,101,6680.852957
25.45402,213,6687.521148
26.516716,255,6695.570115
28.959893,287,6705.367532
23.796215,101,6709.066371
24.314161,101,6712.576244
14.433478,280,6724.792257
26.011192,165,6731.337281
24.021129,101,6735.981308
25.679136,165,6746.084933
29.152806,214,6756.531405
31.784621,296,6774.147025
14.737929,118,6780.412689
-6.599894,38,6782.063235
22.646632,153,6789.205734
7.931049,102,6795.607613
16.331565,196,6805.807653
23.468337,287,6821.561872
28.512217,213,6833.348142
29.84101,224,6843.78941
7.225796,164,6853.576327
13.379499,209,6866.740267
27.205154,237,6882.186921
24.14323,101,6888.574117
-8.309288,19,6889.427163
27.527589,205,6901.710539
14.069203,274,6916.311568
24.81053,210,6927.671127
7.843545,96,6933.070774
27.45998,195,6941.03707
-7.053313,31,6942.225784
28.044901,250,6951.091792
12.121957,316,6963.175142
17.308041,272,6973.465727
23.85355,145,6979.91821
27.167809,234,6990.399587
27.658816,185,6999.372225
21.05384,198,7008.165871
24.933897,207,7028.045729
27.115915,185,7050.822609
-5.054477,62,7057.373206
35.647438,312,7075.606184
32.9157,270,7086.791797
23.949059,101,7090.882328
24.124041,101,7094.963429
31.22311,254,7102.805361
29.192944,280,7113.101032
27.180766,186,7125.818894
10.985888,214,7139.48454
11.303783,355,7163.90759
-8.049133,85,7170.068327
23.649942,101,7178.520337
9.592506,157,7190.512639
23.85459,101,7197.033806
40.032352,417,7217.09636
24.359346,101,7221.366591
26.978444,191,7228.666032
38.466586,371,7242.959462
28.662434,203,7248.976574
24.15523,101,7252.416023
23.924251,102,7256.514101
26.349226,162,7262.868284
24.254588,101,7266.747684
11.257047,144,7272.102849
24.049884,101,7275.282938
19.955514,209,7282.331953
23.798432,144,7287.274554
19.915456,193,7293.949483
26.67075,187,7301.018985
-7.935813,4,7301.143041
-1.356648,186,7307.87659
33.45086,292,7320.049657
26.305207,149,7326.293295
25.595936,182,7335.449132
8.784142,145,7344.389069
23.774884,144,7351.398917
24.939185,230,7360.793296
23.876993,101,7364.628956
11.540233,200,7371.356919
24.229348,101,7374.628321
24.129084,101,7377.832452
31.103493,356,7388.887869
14.352244,291,7397.265059
26.032912,186,7402.722242
27.380033,222,7410.182557
27.120125,182,7416.27001
27.345562,185,7422.320385
12.690949,158,7427.640992
19.361372,176,7433.580482
-5.974386,50,7435.409991
24.04005,101,7439.140126
23.405985,101,7442.750832
34.423764,373,7457.993994
19.043439,211,7467.739581
23.862826,101,7472.905141
24.141879,101,7480.166956
26.971672,245,7494.023896
28.336754,199,7503.050532
28.729992,204,7511.097107
25.896995,185,7517.33347
11.78594,140,7521.80785
28.086043,209,7528.356845
24.006246,315,7537.762295
11.072676,147,7542.784018
27.113235,186,7548.258148
9.262637,94,7551.071516
25.864034,170,7556.210231
24.047538,101,7559.560231
26.030266,171,7565.091516
24.045918,101,7568.491105
26.109302,178,7574.463415
25.22043,141,7581.450989
-8.326845,10,7582.034646
25.622766,165,7589.874032
9.663682,123,7594.904673
15.295752,241,7606.633536
26.488173,246,7617.002413
24.121393,101,7622.76166
25.344455,137,7636.173091
26.224612,171,7646.639195
32.845348,286,7662.708216
45.507012,451,7691.028437
-8.190789,35,7693.058171
26.891179,194,7703.218982
10.118987,99,7707.274311
25.337916,185,7715.184258
27.922796,194,7724.598844
23.774024,101,7729.883678
11.93911,137,7736.260227
11.274509,177,7745.100242
10.556712,137,7752.237504
13.209608,111,7758.585277
20.412525,217,7769.733088
15.809832,231,7779.446526
24.703107,167,7785.287285
28.701597,202,7791.939938
25.6065,163,7797.378429
33.528996,333,7807.381199
-7.094922,21,7807.974935
27.623611,203,7813.722438
29.767302,500,7829.873603
23.767477,101,7833.017796
25.179815,153,7837.913627
-5.925432,62,7839.944181
23.751883,101,7843.205172
-1.226625,39,7844.730958
25.481384,181,7852.115563
37.223261,325,7868.264696
24.797109,176,7875.035377
30.033736,228,7884.747934
17.73366,102,7889.314672
